time	grad2	ev_time
2013-03-12 09:09:00	0.0015777913246166186	2013-03-12 10:42:30
2013-03-12 09:09:15	-0.0030468440897184245	2013-03-12 10:42:30
2013-03-12 09:09:30	-0.007329701636799167	2013-03-12 10:42:30
2013-03-12 09:09:45	-0.011237875982666009	2013-03-12 10:42:30
2013-03-12 09:10:00	-0.014738580881912548	2013-03-12 10:42:30
2013-03-12 09:10:15	-0.017799548507951506	2013-03-12 10:42:30
2013-03-12 09:10:30	-0.02039010003199269	2013-03-12 10:42:30
2013-03-12 09:10:45	-0.02248278370528159	2013-03-12 10:42:30
2013-03-12 09:11:00	-0.024055418265457266	2013-03-12 10:42:30
2013-03-12 09:11:15	-0.025093334652453073	2013-03-12 10:42:30
2013-03-12 09:11:30	-0.025591582308080372	2013-03-12 10:42:30
2013-03-12 09:11:45	-0.025556860701453733	2013-03-12 10:42:30
2013-03-12 09:12:00	-0.025008953176689643	2013-03-12 10:42:30
2013-03-12 09:12:15	-0.023981477647147816	2013-03-12 10:42:30
2013-03-12 09:12:30	-0.02252182388113948	2013-03-12 10:42:30
2013-03-12 09:12:45	-0.020690215148545056	2013-03-12 10:42:30
2013-03-12 09:13:00	-0.01855790647451792	2013-03-12 10:42:30
2013-03-12 09:13:15	-0.016204605578797018	2013-03-12 10:42:30
2013-03-12 09:13:30	-0.013715268696353745	2013-03-12 10:42:30
2013-03-12 09:13:45	-0.011176475690819967	2013-03-12 10:42:30
2013-03-12 09:14:00	-0.008672622691495714	2013-03-12 10:42:30
2013-03-12 09:14:15	-0.006282183671791113	2013-03-12 10:42:30
2013-03-12 09:14:30	-0.004074285133469406	2013-03-12 10:42:30
2013-03-12 09:14:45	-0.002105812708214647	2013-03-12 10:42:30
2013-03-12 09:15:00	-0.0004192288940647983	2013-03-12 10:42:30
2013-03-12 09:15:15	0.0009587681107558367	2013-03-12 10:42:30
2013-03-12 09:15:30	0.002017668879616704	2013-03-12 10:42:30
2013-03-12 09:15:45	0.0027626404525800227	2013-03-12 10:42:30
2013-03-12 09:16:00	0.0032131107694148404	2013-03-12 10:42:30
2013-03-12 09:16:15	0.0034005329234238248	2013-03-12 10:42:30
2013-03-12 09:16:30	0.0033654565727050108	2013-03-12 10:42:30
2013-03-12 09:16:45	0.003154072061530163	2013-03-12 10:42:30
2013-03-12 09:17:00	0.002814424492701983	2013-03-12 10:42:30
2013-03-12 09:17:15	0.0023925195597309366	2013-03-12 10:42:30
2013-03-12 09:17:30	0.0019285594297953261	2013-03-12 10:42:30
2013-03-12 09:17:45	0.001453553889391522	2013-03-12 10:42:30
2013-03-12 09:18:00	0.000986547396272978	2013-03-12 10:42:30
2013-03-12 09:18:15	0.0005326845170402877	2013-03-12 10:42:30
2013-03-12 09:18:30	8.230264844125983e-05	2013-03-12 10:42:30
2013-03-12 09:18:45	-0.0003888090401614978	2013-03-12 10:42:30
2013-03-12 09:19:00	-0.0009179113866807083	2013-03-12 10:42:30
2013-03-12 09:19:15	-0.0015525841858242927	2013-03-12 10:42:30
2013-03-12 09:19:30	-0.00234685758745575	2013-03-12 10:42:30
2013-03-12 09:19:45	-0.003356393258551882	2013-03-12 10:42:30
2013-03-12 09:20:00	-0.004632990398638577	2013-03-12 10:42:30
2013-03-12 09:20:15	-0.006218767154293862	2013-03-12 10:42:30
2013-03-12 09:20:30	-0.008140423339863312	2013-03-12 10:42:30
2013-03-12 09:20:45	-0.010404019026254801	2013-03-12 10:42:30
2013-03-12 09:21:00	-0.012990700814632763	2013-03-12 10:42:30
2013-03-12 09:21:15	-0.015853771253869935	2013-03-12 10:42:30
2013-03-12 09:21:30	-0.018917427485698822	2013-03-12 10:42:30
2013-03-12 09:21:45	-0.022077396307596135	2013-03-12 10:42:30
2013-03-12 09:22:00	-0.025203570683709188	2013-03-12 10:42:30
2013-03-12 09:22:15	-0.028144615918372484	2013-03-12 10:42:30
2013-03-12 09:22:30	-0.03073437254381583	2013-03-12 10:42:30
2013-03-12 09:22:45	-0.03279974858296121	2013-03-12 10:42:30
2013-03-12 09:23:00	-0.034169677122870175	2013-03-12 10:42:30
2013-03-12 09:23:15	-0.0346846256849108	2013-03-12 10:42:30
2013-03-12 09:23:30	-0.03420608910030126	2013-03-12 10:42:30
2013-03-12 09:23:45	-0.03262548199494694	2013-03-12 10:42:30
2013-03-12 09:24:00	-0.02987187181105074	2013-03-12 10:42:30
2013-03-12 09:24:15	-0.025918056563038416	2013-03-12 10:42:30
2013-03-12 09:24:30	-0.02078458835114899	2013-03-12 10:42:30
2013-03-12 09:24:45	-0.014541466802004535	2013-03-12 10:42:30
2013-03-12 09:25:00	-0.007307367183156441	2013-03-12 10:42:30
2013-03-12 09:25:15	0.0007535838700704391	2013-03-12 10:42:30
2013-03-12 09:25:30	0.009437326326955113	2013-03-12 10:42:30
2013-03-12 09:25:45	0.018507386087055402	2013-03-12 10:42:30
2013-03-12 09:26:00	0.027703990408169208	2013-03-12 10:42:30
2013-03-12 09:26:15	0.03675428916027695	2013-03-12 10:42:30
2013-03-12 09:26:30	0.04538313960129175	2013-03-12 10:42:30
2013-03-12 09:26:45	0.05332389606994462	2013-03-12 10:42:30
2013-03-12 09:27:00	0.060328665532735366	2013-03-12 10:42:30
2013-03-12 09:27:15	0.06617754277484618	2013-03-12 10:42:30
2013-03-12 09:27:30	0.0706864202068114	2013-03-12 10:42:30
2013-03-12 09:27:45	0.07371306975178557	2013-03-12 10:42:30
2013-03-12 09:28:00	0.07516130963813016	2013-03-12 10:42:30
2013-03-12 09:28:15	0.07498318802365182	2013-03-12 10:42:30
2013-03-12 09:28:30	0.07317922922161471	2013-03-12 10:42:30
2013-03-12 09:28:45	0.06979688878875512	2013-03-12 10:42:30
2013-03-12 09:29:00	0.06492744434515112	2013-03-12 10:42:30
2013-03-12 09:29:15	0.05870160525771185	2013-03-12 10:42:30
2013-03-12 09:29:30	0.05128415411194268	2013-03-12 10:42:30
2013-03-12 09:29:45	0.04286793652541261	2013-03-12 10:42:30
2013-03-12 09:30:00	0.03366749593638455	2013-03-12 10:42:30
2013-03-12 09:30:15	0.0239126111559536	2013-03-12 10:42:30
2013-03-12 09:30:30	0.01384194285211956	2013-03-12 10:42:30
2013-03-12 09:30:45	0.0036969377732403367	2013-03-12 10:42:30
2013-03-12 09:31:00	-0.006283916429539868	2013-03-12 10:42:30
2013-03-12 09:31:15	-0.015870440987850218	2013-03-12 10:42:30
2013-03-12 09:31:30	-0.024845710766799565	2013-03-12 10:42:30
2013-03-12 09:31:45	-0.03301060354758869	2013-03-12 10:42:30
2013-03-12 09:32:00	-0.04018796598049803	2013-03-12 10:42:30
2013-03-12 09:32:15	-0.0462263959111193	2013-03-12 10:42:30
2013-03-12 09:32:30	-0.051003616982850185	2013-03-12 10:42:30
2013-03-12 09:32:45	-0.05442939133249194	2013-03-12 10:42:30
2013-03-12 09:33:00	-0.056447885594435886	2013-03-12 10:42:30
2013-03-12 09:33:15	-0.057039379990324574	2013-03-12 10:42:30
2013-03-12 09:33:30	-0.05622119487363773	2013-03-12 10:42:30
2013-03-12 09:33:45	-0.05404770722948678	2013-03-12 10:42:30
2013-03-12 09:34:00	-0.050609343122834806	2013-03-12 10:42:30
2013-03-12 09:34:15	-0.046030461017378455	2013-03-12 10:42:30
2013-03-12 09:34:30	-0.04046608373745274	2013-03-12 10:42:30
2013-03-12 09:34:45	-0.034097490819808444	2013-03-12 10:42:30
2013-03-12 09:35:00	-0.02712674437218733	2013-03-12 10:42:30
2013-03-12 09:35:15	-0.019770285976920796	2013-03-12 10:42:30
2013-03-12 09:35:30	-0.012251804959016854	2013-03-12 10:42:30
2013-03-12 09:35:45	-0.004794634698997391	2013-03-12 10:42:30
2013-03-12 09:36:00	0.0023860209668200953	2013-03-12 10:42:30
2013-03-12 09:36:15	0.009090698890818436	2013-03-12 10:42:30
2013-03-12 09:36:30	0.015142780798181833	2013-03-12 10:42:30
2013-03-12 09:36:45	0.020394754008250984	2013-03-12 10:42:30
2013-03-12 09:37:00	0.02473332086780612	2013-03-12 10:42:30
2013-03-12 09:37:15	0.028083097434223374	2013-03-12 10:42:30
2013-03-12 09:37:30	0.030408707513312244	2013-03-12 10:42:30
2013-03-12 09:37:45	0.03171515711232862	2013-03-12 10:42:30
2013-03-12 09:38:00	0.0320464618579921	2013-03-12 10:42:30
2013-03-12 09:38:15	0.031482590450584005	2013-03-12 10:42:30
2013-03-12 09:38:30	0.030134875074677436	2013-03-12 10:42:30
2013-03-12 09:38:45	0.028140119390993337	2013-03-12 10:42:30
2013-03-12 09:39:00	0.025653701416955894	2013-03-12 10:42:30
2013-03-12 09:39:15	0.022842018276427775	2013-03-12 10:42:30
2013-03-12 09:39:30	0.019874649578929694	2013-03-12 10:42:30
2013-03-12 09:39:45	0.016916624471413504	2013-03-12 10:42:30
2013-03-12 09:40:00	0.01412116398707595	2013-03-12 10:42:30
2013-03-12 09:40:15	0.011623236426185575	2013-03-12 10:42:30
2013-03-12 09:40:30	0.009534211717798875	2013-03-12 10:42:30
2013-03-12 09:40:45	0.00793783471728493	2013-03-12 10:42:30
2013-03-12 09:41:00	0.006887661656475684	2013-03-12 10:42:30
2013-03-12 09:41:15	0.00640602332816144	2013-03-12 10:42:30
2013-03-12 09:41:30	0.006484497902349881	2013-03-12 10:42:30
2013-03-12 09:41:45	0.007085800059616539	2013-03-12 10:42:30
2013-03-12 09:42:00	0.008146925339453596	2013-03-12 10:42:30
2013-03-12 09:42:15	0.009583332474004426	2013-03-12 10:42:30
2013-03-12 09:42:30	0.011293904463013878	2013-03-12 10:42:30
2013-03-12 09:42:45	0.013166402904086263	2013-03-12 10:42:30
2013-03-12 09:43:00	0.015083120496761906	2013-03-12 10:42:30
2013-03-12 09:43:15	0.016926443771623063	2013-03-12 10:42:30
2013-03-12 09:43:30	0.018584061216065557	2013-03-12 10:42:30
2013-03-12 09:43:45	0.01995358945607278	2013-03-12 10:42:30
2013-03-12 09:44:00	0.020946439449867498	2013-03-12 10:42:30
2013-03-12 09:44:15	0.021490802253482096	2013-03-12 10:42:30
2013-03-12 09:44:30	0.021533695504293633	2013-03-12 10:42:30
2013-03-12 09:44:45	0.021042072476607436	2013-03-12 10:42:30
2013-03-12 09:45:00	0.020003050458196243	2013-03-12 10:42:30
2013-03-12 09:45:15	0.018423359831783597	2013-03-12 10:42:30
2013-03-12 09:45:30	0.016328146235745564	2013-03-12 10:42:30
2013-03-12 09:45:45	0.01375927367824112	2013-03-12 10:42:30
2013-03-12 09:46:00	0.010773276472280815	2013-03-12 10:42:30
2013-03-12 09:46:15	0.007439094187753711	2013-03-12 10:42:30
2013-03-12 09:46:30	0.0038356999147777502	2013-03-12 10:42:30
2013-03-12 09:46:45	4.970249502967533e-05	2013-03-12 10:42:30
2013-03-12 09:47:00	-0.0038270271538464237	2013-03-12 10:42:30
2013-03-12 09:47:15	-0.007699682486285318	2013-03-12 10:42:30
2013-03-12 09:47:30	-0.011472797490706042	2013-03-12 10:42:30
2013-03-12 09:47:45	-0.015052480779802896	2013-03-12 10:42:30
2013-03-12 09:48:00	-0.01834861800968389	2013-03-12 10:42:30
2013-03-12 09:48:15	-0.021277047248364815	2013-03-12 10:42:30
2013-03-12 09:48:30	-0.023761700251280247	2013-03-12 10:42:30
2013-03-12 09:48:45	-0.025736687539866937	2013-03-12 10:42:30
2013-03-12 09:49:00	-0.027148289078220585	2013-03-12 10:42:30
2013-03-12 09:49:15	-0.027956797072204338	2013-03-12 10:42:30
2013-03-12 09:49:30	-0.028138144220181734	2013-03-12 10:42:30
2013-03-12 09:49:45	-0.02768524033523987	2013-03-12 10:42:30
2013-03-12 09:50:00	-0.02660893306374191	2013-03-12 10:42:30
2013-03-12 09:50:15	-0.024938504904880303	2013-03-12 10:42:30
2013-03-12 09:50:30	-0.022721619649772956	2013-03-12 10:42:30
2013-03-12 09:50:45	-0.02002363788676458	2013-03-12 10:42:30
2013-03-12 09:51:00	-0.016926234879115747	2013-03-12 10:42:30
2013-03-12 09:51:15	-0.013525276463925795	2013-03-12 10:42:30
2013-03-12 09:51:30	-0.009927940761583282	2013-03-12 10:42:30
2013-03-12 09:51:45	-0.006249115563231091	2013-03-12 10:42:30
2013-03-12 09:52:00	-0.0026071519748363495	2013-03-12 10:42:30
2013-03-12 09:52:15	0.0008808887825429011	2013-03-12 10:42:30
2013-03-12 09:52:30	0.0041043013078579235	2013-03-12 10:42:30
2013-03-12 09:52:45	0.00696386855054775	2013-03-12 10:42:30
2013-03-12 09:53:00	0.009376774673682938	2013-03-12 10:42:30
2013-03-12 09:53:15	0.011280990253461725	2013-03-12 10:42:30
2013-03-12 09:53:30	0.012638823684076015	2013-03-12 10:42:30
2013-03-12 09:53:45	0.013439361121907039	2013-03-12 10:42:30
2013-03-12 09:54:00	0.013699572491697499	2013-03-12 10:42:30
2013-03-12 09:54:15	0.013463939989692374	2013-03-12 10:42:30
2013-03-12 09:54:30	0.012802562259637591	2013-03-12 10:42:30
2013-03-12 09:54:45	0.011807793847794845	2013-03-12 10:42:30
2013-03-12 09:55:00	0.010589586209568931	2013-03-12 10:42:30
2013-03-12 09:55:15	0.009269793712631194	2013-03-12 10:42:30
2013-03-12 09:55:30	0.00797578675091678	2013-03-12 10:42:30
2013-03-12 09:55:45	0.006833766834557396	2013-03-12 10:42:30
2013-03-12 09:56:00	0.005962200230942499	2013-03-12 10:42:30
2013-03-12 09:56:15	0.005465775085230722	2013-03-12 10:42:30
2013-03-12 09:56:30	0.005430242725019916	2013-03-12 10:42:30
2013-03-12 09:56:45	0.005918430958270639	2013-03-12 10:42:30
2013-03-12 09:57:00	0.00696762235808347	2013-03-12 10:42:30
2013-03-12 09:57:15	0.00858838279961436	2013-03-12 10:42:30
2013-03-12 09:57:30	0.010764815262413742	2013-03-12 10:42:30
2013-03-12 09:57:45	0.01345611182767898	2013-03-12 10:42:30
2013-03-12 09:58:00	0.016599192693358425	2013-03-12 10:42:30
2013-03-12 09:58:15	0.020112162659141408	2013-03-12 10:42:30
2013-03-12 09:58:30	0.0238982876085327	2013-03-12 10:42:30
2013-03-12 09:58:45	0.027850197043857643	2013-03-12 10:42:30
2013-03-12 09:59:00	0.031854050856418493	2013-03-12 10:42:30
2013-03-12 09:59:15	0.03579346293064212	2013-03-12 10:42:30
2013-03-12 09:59:30	0.039553042071222906	2013-03-12 10:42:30
2013-03-12 09:59:45	0.04302148209645262	2013-03-12 10:42:30
2013-03-12 10:00:00	0.04609419801655409	2013-03-12 10:42:30
2013-03-12 10:00:15	0.04867555589724739	2013-03-12 10:42:30
2013-03-12 10:00:30	0.05068077486149286	2013-03-12 10:42:30
2013-03-12 10:00:45	0.052037588559658926	2013-03-12 10:42:30
2013-03-12 10:01:00	0.05268774157271944	2013-03-12 10:42:30
2013-03-12 10:01:15	0.05258836780141666	2013-03-12 10:42:30
2013-03-12 10:01:30	0.05171325926068152	2013-03-12 10:42:30
2013-03-12 10:01:45	0.0500539921830384	2013-03-12 10:42:30
2013-03-12 10:02:00	0.04762084010384645	2013-03-12 10:42:30
2013-03-12 10:02:15	0.04444337659138398	2013-03-12 10:42:30
2013-03-12 10:02:30	0.040570657460940934	2013-03-12 10:42:30
2013-03-12 10:02:45	0.03607087534945943	2013-03-12 10:42:30
2013-03-12 10:03:00	0.03103039791331431	2013-03-12 10:42:30
2013-03-12 10:03:15	0.02555213236095996	2013-03-12 10:42:30
2013-03-12 10:03:30	0.019753200047846607	2013-03-12 10:42:30
2013-03-12 10:03:45	0.013761951292711658	2013-03-12 10:42:30
2013-03-12 10:04:00	0.007714398082668804	2013-03-12 10:42:30
2013-03-12 10:04:15	0.0017501867509285224	2013-03-12 10:42:30
2013-03-12 10:04:30	-0.003991729681066637	2013-03-12 10:42:30
2013-03-12 10:04:45	-0.00937753204318182	2013-03-12 10:42:30
2013-03-12 10:05:00	-0.01428288524975799	2013-03-12 10:42:30
2013-03-12 10:05:15	-0.01859699254947215	2013-03-12 10:42:30
2013-03-12 10:05:30	-0.02222615909616285	2013-03-12 10:42:30
2013-03-12 10:05:45	-0.025096693884231355	2013-03-12 10:42:30
2013-03-12 10:06:00	-0.027157014057137625	2013-03-12 10:42:30
2013-03-12 10:06:15	-0.028378859572212353	2013-03-12 10:42:30
2013-03-12 10:06:30	-0.02875757641509723	2013-03-12 10:42:30
2013-03-12 10:06:45	-0.028311479777058057	2013-03-12 10:42:30
2013-03-12 10:07:00	-0.02708036127986824	2013-03-12 10:42:30
2013-03-12 10:07:15	-0.025123252731471705	2013-03-12 10:42:30
2013-03-12 10:07:30	-0.022515599364163943	2013-03-12 10:42:30
2013-03-12 10:07:45	-0.01934602474765898	2013-03-12 10:42:30
2013-03-12 10:08:00	-0.015712884968211573	2013-03-12 10:42:30
2013-03-12 10:08:15	-0.011720809621083338	2013-03-12 10:42:30
2013-03-12 10:08:30	-0.007477411387356378	2013-03-12 10:42:30
2013-03-12 10:08:45	-0.0030903156934752093	2013-03-12 10:42:30
2013-03-12 10:09:00	0.001335379993919591	2013-03-12 10:42:30
2013-03-12 10:09:15	0.005699157053646158	2013-03-12 10:42:30
2013-03-12 10:09:30	0.009906628116909432	2013-03-12 10:42:30
2013-03-12 10:09:45	0.013870630371470554	2013-03-12 10:42:30
2013-03-12 10:10:00	0.017511938416491735	2013-03-12 10:42:30
2013-03-12 10:10:15	0.020759701693746274	2013-03-12 10:42:30
2013-03-12 10:10:30	0.023551722539703626	2013-03-12 10:42:30
2013-03-12 10:10:45	0.025834686126287622	2013-03-12 10:42:30
2013-03-12 10:11:00	0.027564434536362724	2013-03-12 10:42:30
2013-03-12 10:11:15	0.02870634718007339	2013-03-12 10:42:30
2013-03-12 10:11:30	0.029235853060181033	2013-03-12 10:42:30
2013-03-12 10:11:45	0.029139061877643372	2013-03-12 10:42:30
2013-03-12 10:12:00	0.02841346531033259	2013-03-12 10:42:30
2013-03-12 10:12:15	0.027068630985728797	2013-03-12 10:42:30
2013-03-12 10:12:30	0.02512679263475114	2013-03-12 10:42:30
2013-03-12 10:12:45	0.022623232334478983	2013-03-12 10:42:30
2013-03-12 10:13:00	0.01960635498704634	2013-03-12 10:42:30
2013-03-12 10:13:15	0.016137370365025102	2013-03-12 10:42:30
2013-03-12 10:13:30	0.012289522248438135	2013-03-12 10:42:30
2013-03-12 10:13:45	0.008146834678330609	2013-03-12 10:42:30
2013-03-12 10:14:00	0.003802379026632671	2013-03-12 10:42:30
2013-03-12 10:14:15	-0.0006439007379936457	2013-03-12 10:42:30
2013-03-12 10:14:30	-0.005087736370124512	2013-03-12 10:42:30
2013-03-12 10:14:45	-0.009423363276924293	2013-03-12 10:42:30
2013-03-12 10:15:00	-0.013546514881742617	2013-03-12 10:42:30
2013-03-12 10:15:15	-0.017357458337426808	2013-03-12 10:42:30
2013-03-12 10:15:30	-0.02076394201975165	2013-03-12 10:42:30
2013-03-12 10:15:45	-0.023683927941973063	2013-03-12 10:42:30
2013-03-12 10:16:00	-0.026047991750940726	2013-03-12 10:42:30
2013-03-12 10:16:15	-0.027801288833926803	2013-03-12 10:42:30
2013-03-12 10:16:30	-0.02890500667649937	2013-03-12 10:42:30
2013-03-12 10:16:45	-0.029337250020736397	2013-03-12 10:42:30
2013-03-12 10:17:00	-0.029093335109606627	2013-03-12 10:42:30
2013-03-12 10:17:15	-0.028185500324560468	2013-03-12 10:42:30
2013-03-12 10:17:30	-0.02664207039011868	2013-03-12 10:42:30
2013-03-12 10:17:45	-0.02450613757297845	2013-03-12 10:42:30
2013-03-12 10:18:00	-0.02183384392200221	2013-03-12 10:42:30
2013-03-12 10:18:15	-0.018692362368566938	2013-03-12 10:42:30
2013-03-12 10:18:30	-0.015157681198566112	2013-03-12 10:42:30
2013-03-12 10:18:45	-0.011312296661115252	2013-03-12 10:42:30
2013-03-12 10:19:00	-0.007242913493101259	2013-03-12 10:42:30
2013-03-12 10:19:15	-0.0030382442162814904	2013-03-12 10:42:30
2013-03-12 10:19:30	0.0012130138223824926	2013-03-12 10:42:30
2013-03-12 10:19:45	0.0054239591706383115	2013-03-12 10:42:30
2013-03-12 10:20:00	0.009510977522038265	2013-03-12 10:42:30
2013-03-12 10:20:15	0.013394916787848396	2013-03-12 10:42:30
2013-03-12 10:20:30	0.01700194321952071	2013-03-12 10:42:30
2013-03-12 10:20:45	0.02026410250615206	2013-03-12 10:42:30
2013-03-12 10:21:00	0.02311963739013146	2013-03-12 10:42:30
2013-03-12 10:21:15	0.025513138944226663	2013-03-12 10:42:30
2013-03-12 10:21:30	0.027395628616943103	2013-03-12 10:42:30
2013-03-12 10:21:45	0.028724678876986823	2013-03-12 10:42:30
2013-03-12 10:22:00	0.029464678917979013	2013-03-12 10:42:30
2013-03-12 10:22:15	0.029587336904739598	2013-03-12 10:42:30
2013-03-12 10:22:30	0.029072481803440763	2013-03-12 10:42:30
2013-03-12 10:22:45	0.027909187807082146	2013-03-12 10:42:30
2013-03-12 10:23:00	0.026097196143259685	2013-03-12 10:42:30
2013-03-12 10:23:15	0.023648557217879767	2013-03-12 10:42:30
2013-03-12 10:23:30	0.020589365941478078	2013-03-12 10:42:30
2013-03-12 10:23:45	0.016961420295787098	2013-03-12 10:42:30
2013-03-12 10:24:00	0.012823603030251197	2013-03-12 10:42:30
2013-03-12 10:24:15	0.008252773260108646	2013-03-12 10:42:30
2013-03-12 10:24:30	0.0033439616472585934	2013-03-12 10:42:30
2013-03-12 10:24:45	-0.0017903091618279006	2013-03-12 10:42:30
2013-03-12 10:25:00	-0.007021709211841415	2013-03-12 10:42:30
2013-03-12 10:25:15	-0.012208856748532563	2013-03-12 10:42:30
2013-03-12 10:25:30	-0.017201134034575464	2013-03-12 10:42:30
2013-03-12 10:25:45	-0.02184347149013478	2013-03-12 10:42:30
2013-03-12 10:26:00	-0.025981928555403298	2013-03-12 10:42:30
2013-03-12 10:26:15	-0.02946982886083864	2013-03-12 10:42:30
2013-03-12 10:26:30	-0.03217415152922493	2013-03-12 10:42:30
2013-03-12 10:26:45	-0.03398184461917173	2013-03-12 10:42:30
2013-03-12 10:27:00	-0.03480571394060279	2013-03-12 10:42:30
2013-03-12 10:27:15	-0.03458955173774199	2013-03-12 10:42:30
2013-03-12 10:27:30	-0.03331220392929278	2013-03-12 10:42:30
2013-03-12 10:27:45	-0.03099032866583861	2013-03-12 10:42:30
2013-03-12 10:28:00	-0.027679668307545004	2013-03-12 10:42:30
2013-03-12 10:28:15	-0.02347473593136166	2013-03-12 10:42:30
2013-03-12 10:28:30	-0.01850690016120362	2013-03-12 10:42:30
2013-03-12 10:28:45	-0.012940932744454785	2013-03-12 10:42:30
2013-03-12 10:29:00	-0.006970156920400347	2013-03-12 10:42:30
2013-03-12 10:29:15	-0.0008103974155666511	2013-03-12 10:42:30
2013-03-12 10:29:30	0.005307017708111245	2013-03-12 10:42:30
2013-03-12 10:29:45	0.011142918514794126	2013-03-12 10:42:30
2013-03-12 10:30:00	0.016458313720892917	2013-03-12 10:42:30
2013-03-12 10:30:15	0.021022461598515684	2013-03-12 10:42:30
2013-03-12 10:30:30	0.02462069244135363	2013-03-12 10:42:30
2013-03-12 10:30:45	0.027061707027456614	2013-03-12 10:42:30
2013-03-12 10:31:00	0.028184110876211994	2013-03-12 10:42:30
2013-03-12 10:31:15	0.027861989826513524	2013-03-12 10:42:30
2013-03-12 10:31:30	0.026009386148189196	2013-03-12 10:42:30
2013-03-12 10:31:45	0.02258359287032308	2013-03-12 10:42:30
2013-03-12 10:32:00	0.01758724341519093	2013-03-12 10:42:30
2013-03-12 10:32:15	0.011069229689757208	2013-03-12 10:42:30
2013-03-12 10:32:30	0.003124530229662621	2013-03-12 10:42:30
2013-03-12 10:32:45	-0.006106932957332712	2013-03-12 10:42:30
2013-03-12 10:33:00	-0.016442267290775994	2013-03-12 10:42:30
2013-03-12 10:33:15	-0.027658263250281687	2013-03-12 10:42:30
2013-03-12 10:33:30	-0.03949458740679001	2013-03-12 10:42:30
2013-03-12 10:33:45	-0.05165739437567004	2013-03-12 10:42:30
2013-03-12 10:34:00	-0.06382326799890624	2013-03-12 10:42:30
2013-03-12 10:34:15	-0.0756434386927081	2013-03-12 10:42:30
2013-03-12 10:34:30	-0.08674826204974097	2013-03-12 10:42:30
2013-03-12 10:34:45	-0.09675197944691794	2013-03-12 10:42:30
2013-03-12 10:35:00	-0.1052578112695908	2013-03-12 10:42:30
2013-03-12 10:35:15	-0.1118634549818942	2013-03-12 10:42:30
2013-03-12 10:35:30	-0.11616707200485285	2013-03-12 10:42:30
