time	LA06X
2013-03-12 08:57:30	0.0
2013-03-12 08:57:45	0.007380646769888699
2013-03-12 08:58:00	0.004112539812922478
2013-03-12 08:58:15	0.00403722794726491
2013-03-12 08:58:30	0.004411917296238244
2013-03-12 08:58:45	0.0044988609733991325
2013-03-12 08:59:00	0.0040436891140416265
2013-03-12 08:59:15	0.00508645229274407
2013-03-12 08:59:30	0.001465626002755016
2013-03-12 08:59:45	-0.003981768211815506
2013-03-12 09:00:00	0.0020842335652559996
2013-03-12 09:00:15	0.007666275720112026
2013-03-12 09:00:30	0.007522113563027233
2013-03-12 09:00:45	0.0055368104367516935
2013-03-12 09:01:00	0.004778853210154921
2013-03-12 09:01:15	0.01172242040047422
2013-03-12 09:01:30	0.006053078803233802
2013-03-12 09:01:45	0.008775661524850875
2013-03-12 09:02:00	0.008464653044939041
2013-03-12 09:02:15	0.010039548040367663
2013-03-12 09:02:30	0.004902338492684066
2013-03-12 09:02:45	-0.004254473722539842
2013-03-12 09:03:00	0.011704327713232487
2013-03-12 09:03:15	-0.0025014583370648324
2013-03-12 09:03:30	0.006422130449209362
2013-03-12 09:03:45	0.0021926795598119497
2013-03-12 09:04:00	0.007579333032481372
2013-03-12 09:04:15	0.015998865361325443
2013-03-12 09:04:30	0.002691210596822202
2013-03-12 09:04:45	-0.00046762661077082157
2013-03-12 09:05:00	-0.00028609734727069736
2013-03-12 09:05:15	0.0010531024890951812
2013-03-12 09:05:30	0.012209788779728115
2013-03-12 09:05:45	-0.00025249598547816277
2013-03-12 09:06:00	-0.0006835810490883887
2013-03-12 09:06:15	0.0006650210125371814
2013-03-12 09:06:30	0.0023315606522373855
2013-03-12 09:06:45	0.0031050268444232643
2013-03-12 09:07:00	0.0010311316000297666
2013-03-12 09:07:15	0.009905723971314728
2013-03-12 09:07:30	0.006398044526576996
2013-03-12 09:07:45	0.005599667725618929
2013-03-12 09:08:00	0.009160222252830863
2013-03-12 09:08:15	0.00947898399317637
2013-03-12 09:08:30	0.0004559959634207189
2013-03-12 09:08:45	0.002355291217099875
2013-03-12 09:09:00	0.0015572701813653111
2013-03-12 09:09:15	0.004733732843305916
2013-03-12 09:09:30	0.00421276327688247
2013-03-12 09:09:45	0.0013258079416118562
2013-03-12 09:10:00	0.007235191238578409
2013-03-12 09:10:15	0.0006491559906862676
2013-03-12 09:10:30	0.010321768699213862
2013-03-12 09:10:45	-0.0011821126099675894
2013-03-12 09:11:00	0.005809160647913814
2013-03-12 09:11:15	0.009946254722308367
2013-03-12 09:11:30	0.0008689878741279244
2013-03-12 09:11:45	0.0002895067445933819
2013-03-12 09:12:00	-0.000690399669110775
2013-03-12 09:12:15	0.009668735379818827
2013-03-12 09:12:30	0.008134727424476296
2013-03-12 09:12:45	0.020319961360655725
2013-03-12 09:13:00	0.009563342784531415
2013-03-12 09:13:15	0.003749013238120824
2013-03-12 09:13:30	0.008267615572549403
2013-03-12 09:13:45	0.0055704115075059235
2013-03-12 09:14:00	0.015824621601495892
2013-03-12 09:14:15	0.012226589547935873
2013-03-12 09:14:30	0.01238273992203176
2013-03-12 09:14:45	0.0042411950416862965
2013-03-12 09:15:00	0.020673149963840842
2013-03-12 09:15:15	0.015800067165400833
2013-03-12 09:15:30	0.011310721281915903
2013-03-12 09:15:45	0.011674247973132879
2013-03-12 09:16:00	0.010745456092990935
2013-03-12 09:16:15	0.015899466117843986
2013-03-12 09:16:30	0.00710054294904694
2013-03-12 09:16:45	0.01182734576286748
2013-03-12 09:17:00	0.00751224224222824
2013-03-12 09:17:15	0.008327419986017048
2013-03-12 09:17:30	0.0026852168375626206
2013-03-12 09:17:45	0.006158471456728876
2013-03-12 09:18:00	0.002107027859892696
2013-03-12 09:18:15	0.004457973875105381
2013-03-12 09:18:30	0.005777319543994963
2013-03-12 09:18:45	0.007551369082648307
2013-03-12 09:19:00	0.011309429071843624
2013-03-12 09:19:15	0.010816891212016344
2013-03-12 09:19:30	0.009660981595516205
2013-03-12 09:19:45	0.007193480036221445
2013-03-12 09:20:00	0.00793510494986549
2013-03-12 09:20:15	3.959541209042072e-05
2013-03-12 09:20:30	0.008198764931876212
2013-03-12 09:20:45	0.013770000368822366
2013-03-12 09:21:00	0.0056869673426263034
2013-03-12 09:21:15	0.0028546471730805933
2013-03-12 09:21:30	0.008077039965428412
2013-03-12 09:21:45	0.009837341553065926
2013-03-12 09:22:00	0.006445392617024481
2013-03-12 09:22:15	0.0028817859711125493
2013-03-12 09:22:30	0.010162566264625639
2013-03-12 09:22:45	0.010534670611377805
2013-03-12 09:23:00	0.012836975743994117
2013-03-12 09:23:15	0.015733801294118166
2013-03-12 09:23:30	0.01237839536042884
2013-03-12 09:23:45	0.012110033654607832
2013-03-12 09:24:00	0.009710915328469127
2013-03-12 09:24:15	0.013351482630241662
2013-03-12 09:24:30	0.011235876590944827
2013-03-12 09:24:45	0.014478136610705405
2013-03-12 09:25:00	0.012555222783703357
2013-03-12 09:25:15	0.016012145148124546
2013-03-12 09:25:30	0.008188069972675294
2013-03-12 09:25:45	0.008655228302814066
2013-03-12 09:26:00	0.008795047062449157
2013-03-12 09:26:15	0.0044859370100311935
2013-03-12 09:26:30	0.005420722591225058
2013-03-12 09:26:45	0.006406266009435058
2013-03-12 09:27:00	0.012073848105501384
2013-03-12 09:27:15	0.0023810264538042247
2013-03-12 09:27:30	0.008256452332716435
2013-03-12 09:27:45	0.0065761644509620965
2013-03-12 09:28:00	0.009691997605841607
2013-03-12 09:28:15	0.012396131583955139
2013-03-12 09:28:30	0.007085502264089882
2013-03-12 09:28:45	0.007423182250931859
2013-03-12 09:29:00	0.008680139726493508
2013-03-12 09:29:15	0.003802823950536549
2013-03-12 09:29:30	0.0133123560808599
2013-03-12 09:29:45	0.013582477462477982
2013-03-12 09:30:00	0.009041081299073994
2013-03-12 09:30:15	0.007303573831450194
2013-03-12 09:30:30	0.003975774743594229
2013-03-12 09:30:45	0.007247758680023253
2013-03-12 09:31:00	0.008727488573640585
2013-03-12 09:31:15	0.006049201765563339
2013-03-12 09:31:30	0.008111933129839599
2013-03-12 09:31:45	0.00966920395148918
2013-03-12 09:32:00	0.010899489163421094
2013-03-12 09:32:15	0.008289585588499904
2013-03-12 09:32:30	0.006461369572207332
2013-03-12 09:32:45	0.01060739834792912
2013-03-12 09:33:00	0.010738638346083462
2013-03-12 09:33:15	0.01971392141422257
2013-03-12 09:33:30	0.014465681160800159
2013-03-12 09:33:45	0.004105253960005939
2013-03-12 09:34:00	0.0065241141128353775
2013-03-12 09:34:15	0.01028734352439642
2013-03-12 09:34:30	0.01274192112032324
2013-03-12 09:34:45	0.015287320362403989
2013-03-12 09:35:00	0.012846489320509136
2013-03-12 09:35:15	0.011785634269472212
2013-03-12 09:35:30	0.008061999687924981
2013-03-12 09:35:45	0.0029527535079978406
2013-03-12 09:36:00	0.0076085886103101075
2013-03-12 09:36:15	0.016296950343530625
2013-03-12 09:36:30	0.008662983018439263
2013-03-12 09:36:45	0.010051179444417357
2013-03-12 09:37:00	0.010431862785480917
2013-03-12 09:37:15	0.013091232453007251
2013-03-12 09:37:30	0.0041757532162591815
2013-03-12 09:37:45	0.01036348013440147
2013-03-12 09:38:00	0.008759328920859843
2013-03-12 09:38:15	0.00885743589606136
2013-03-12 09:38:30	0.009146474243607372
2013-03-12 09:38:45	-0.003403579699806869
2013-03-12 09:39:00	0.010317892010789365
2013-03-12 09:39:15	0.015209423028863966
2013-03-12 09:39:30	0.01330330956261605
2013-03-12 09:39:45	0.011777055740822107
2013-03-12 09:40:00	0.012945420981850475
2013-03-12 09:40:15	0.010496836155653
2013-03-12 09:40:30	0.01455086434725672
2013-03-12 09:40:45	0.014591751561965793
2013-03-12 09:41:00	0.012536773399915546
2013-03-12 09:41:15	0.010387566522695124
2013-03-12 09:41:30	0.01550715189659968
2013-03-12 09:41:45	0.013383791840169579
2013-03-12 09:42:00	0.014386959723196924
2013-03-12 09:42:15	0.009423524723388255
2013-03-12 09:42:30	0.021515465865377337
2013-03-12 09:42:45	0.017479531234130263
2013-03-12 09:43:00	0.017642967286519706
2013-03-12 09:43:15	0.017227859003469348
2013-03-12 09:43:30	0.01751912583131343
2013-03-12 09:43:45	0.007794931472744793
2013-03-12 09:44:00	0.018636264372617006
2013-03-12 09:44:15	0.023810484271962196
2013-03-12 09:44:30	0.021767962898593396
2013-03-12 09:44:45	0.007996202155482024
2013-03-12 09:45:00	0.018080046342220157
2013-03-12 09:45:15	0.028422847914043814
2013-03-12 09:45:30	0.017171931511256844
2013-03-12 09:45:45	0.021921528386883438
2013-03-12 09:46:00	0.019085798412561417
2013-03-12 09:46:15	0.02491258311783895
2013-03-12 09:46:30	0.019471651001367718
2013-03-12 09:46:45	0.01483684976119548
2013-03-12 09:47:00	0.01857046689838171
2013-03-12 09:47:15	0.013622540747746825
2013-03-12 09:47:30	0.016062078531831503
2013-03-12 09:47:45	0.016830375127028674
2013-03-12 09:48:00	0.015431015170179307
2013-03-12 09:48:15	0.01796137314522639
2013-03-12 09:48:30	0.010367825452703983
2013-03-12 09:48:45	0.015630992769729346
2013-03-12 09:49:00	0.011669546889606863
2013-03-12 09:49:15	0.015537699742708355
2013-03-12 09:49:30	0.01865564991021529
2013-03-12 09:49:45	0.01821727934293449
2013-03-12 09:50:00	0.012236103822942823
2013-03-12 09:50:15	0.015482241578865796
2013-03-12 09:50:30	0.02181531151290983
2013-03-12 09:50:45	0.01750620233360678
2013-03-12 09:51:00	0.0161480859387666
2013-03-12 09:51:15	0.01427428115857765
2013-03-12 09:51:30	0.017838712316006422
2013-03-12 09:51:45	0.017571999807842076
2013-03-12 09:52:00	0.021408312779385597
2013-03-12 09:52:15	0.023355312936473638
2013-03-12 09:52:30	0.016012145148124546
2013-03-12 09:52:45	0.019744357268791646
2013-03-12 09:53:00	0.020042910473421216
2013-03-12 09:53:15	0.014769759960472584
2013-03-12 09:53:30	0.022864891798235476
2013-03-12 09:53:45	0.017920842743478715
2013-03-12 09:54:00	0.01871369406580925
2013-03-12 09:54:15	0.015512320853304118
2013-03-12 09:54:30	0.017028236703481525
2013-03-12 09:54:45	0.016303411917760968
2013-03-12 09:55:00	0.01769290113588795
2013-03-12 09:55:15	0.013851887197233737
2013-03-12 09:55:30	0.02563141455175355
2013-03-12 09:55:45	0.02173271292122081
2013-03-12 09:56:00	0.022122910537291318
2013-03-12 09:56:15	0.02054026146652177
2013-03-12 09:56:30	0.019954787101596594
2013-03-12 09:56:45	0.019834353413898498
2013-03-12 09:57:00	0.024527199100703
2013-03-12 09:57:15	0.021009180753026158
2013-03-12 09:57:30	0.01816005998989567
2013-03-12 09:57:45	0.01831280067563057
2013-03-12 09:58:00	0.017221865011379123
2013-03-12 09:58:15	0.009416707209311426
2013-03-12 09:58:30	0.015764817828312516
2013-03-12 09:58:45	0.014114253455772996
2013-03-12 09:59:00	0.020131614757701755
2013-03-12 09:59:15	0.017929065215867013
2013-03-12 09:59:30	0.01938047492876649
2013-03-12 09:59:45	0.021408781060017645
2013-03-12 10:00:00	0.0193155012675561
2013-03-12 10:00:15	0.01721716398606077
2013-03-12 10:00:30	0.021262501424644142
2013-03-12 10:00:45	0.023294216953217983
