time_sec,vel_detrended
1263641205.0,-9.147817747625083
1263643905.0,-12.24507589240443
1263646605.0,-13.930072998787978
1263649305.0,-15.287537527027325
1263652005.0,-16.475614997072455
1263654705.0,-17.165347288271334
1263657405.0,-10.584078533398895
1263660105.0,13.881282336254458
1263662805.0,14.564629032427945
1263665505.0,12.966553206716014
1263668205.0,12.820858319807769
1263670905.0,14.057879447425648
1263673605.0,13.631514734409507
1263676305.0,14.119168386871422
1263679005.0,13.680790709566907
1263681705.0,14.283643879711235
1263684405.0,14.396181418622177
1263687105.0,14.068427666958826
1263689805.0,14.157673903423415
1263692505.0,14.31518979296925
1263695205.0,14.141222590519249
1263697905.0,14.375397896381742
1263700605.0,14.159207466284272
1263703305.0,14.229945059958084
1263706005.0,5.225739286446924
1263708705.0,-30.912618232439968
1263711405.0,3.2821513808569307
1263714105.0,3.3065338397474306
1263716805.0,4.7491108336273555
1263719505.0,4.085907622696368
1263722205.0,3.616492622864314
1263724905.0,3.514327900332205
1263727605.0,3.0050233232790333
1263730305.0,0.09392607864430147
1263733005.0,1.0602511169393551
1263735705.0,1.3310752252525617
1263738405.0,0.8976124873565823
1263741105.0,0.23195003084401833
1263743805.0,-2.0267972531894998
1263746505.0,-3.46924127681109
1263749205.0,-28.607146891155367
1263751905.0,-30.574894697163813
1263754605.0,-31.582367486414114
1263757305.0,-30.896550821680307
1263760005.0,-30.149056514442464
1263762705.0,-29.68203935381723
1263765405.0,-29.237421047152793
1263768105.0,-28.237843773060376
1263770805.0,-28.097512091774036
1263773505.0,-27.66282158873014
1263776205.0,-27.623479097027598
1263778905.0,-27.385989138640525
1263781605.0,-27.292271329254277
1263784305.0,-26.993584944499048
1263787005.0,-26.805767932387823
1263789705.0,-25.10084829558076
1263792405.0,15.11563424217809
1263795105.0,14.954609317579013
1263797805.0,-18.805560578287157
1263800505.0,-21.52641244348297
1263803205.0,-20.633860044249673
1263805905.0,-20.775121873178193
1263808605.0,-21.113979875722123
1263811305.0,-21.037328424316286
1263814005.0,-20.73392143086494
1263816705.0,-20.473173534411274
1263819405.0,-19.57245697174534
1263822105.0,-19.47226331744679
1263824805.0,-19.245540628204424
1263827505.0,-19.828264003610002
1263830205.0,-19.99868294088799
1263832905.0,-20.043896051869126
1263835605.0,-20.204946456712094
1263838305.0,-19.135976954151488
1263841005.0,-19.679346386957604
1263843705.0,-18.948319338701708
1263846405.0,-18.866960619459462
1263849105.0,-18.150450258823696
1263851805.0,-19.191712895366038
1263854505.0,-18.703716716714553
1263857205.0,-18.362887104998435
1263859905.0,-18.468664804379273
1263862605.0,-17.6619635227691
1263865305.0,-18.228922355106192
1263868005.0,-17.652525723508973
1263870705.0,-17.090519385287053
1263873405.0,-16.59925771121243
1263876105.0,22.53281172420992
1263878805.0,-6.046661074620658
1263881505.0,-20.70651213812829
1263884205.0,-21.507926062719946
1263886905.0,-21.804782968085362
1263889605.0,-20.950047274315864
1263892305.0,-20.71131202347715
1263895005.0,-21.338556895617955
1263897705.0,-22.1688924735966
1263900405.0,-21.75455724619826
1263903105.0,-21.077685634671127
1263905805.0,-20.9794923304745
1263908505.0,-20.85879684544767
1263911205.0,-21.122514918396917
1263913905.0,-21.795685241314345
1263916605.0,-28.337134945907337
1263919305.0,-52.889970015418896
1263922005.0,-53.675926370510865
1263924705.0,-52.43681939865746
1263927405.0,-52.607089262880095
1263930105.0,-52.836002544655685
1263932805.0,-51.737128535317595
1263935505.0,-51.69486559527138
1263938205.0,-50.57771909273822
1263940905.0,-19.270240693616074
1263943605.0,-10.886293178485744
1263946305.0,-11.036279392659708
1263949005.0,-10.75019790631194
1263951705.0,-11.270376226606572
1263954405.0,-11.377648054227336
1263957105.0,-11.355322500969521
1263959805.0,-12.048007992898931
1263962505.0,-12.322415077192204
1263965205.0,-12.192040048538331
1263967905.0,-14.012117358797695
1263970605.0,-47.83404741295999
