time_sec,vel_detrended
1265694600.0,-4.553389552652618
1265697300.0,-6.845784941359568
1265700000.0,-9.788548806057406
1265702700.0,-10.413454589311584
1265705400.0,-10.894046425843499
1265708100.0,-3.4104376176277924
1265710800.0,19.156680607959686
1265713500.0,19.10698625158267
1265716200.0,18.560221287704167
1265718900.0,16.590667421630997
1265721600.0,16.319164183117152
1265724300.0,16.613862683360992
1265727000.0,16.60862881471104
1265729700.0,16.697478627315263
1265732400.0,16.64085982328436
1265735100.0,16.359744065297605
1265737800.0,16.24782768081343
1265740500.0,17.243038605877416
1265743200.0,16.553120329893773
1265745900.0,17.106929166922384
1265748600.0,17.979367107427834
1265751300.0,17.680671223195134
1265754000.0,17.11815802533016
1265756700.0,-18.46244285431436
1265759400.0,-19.021917488540623
1265762100.0,-18.07734061548865
1265764800.0,-17.482828806716213
1265767500.0,17.967906705582664
1265770200.0,20.065570788940533
1265772900.0,19.165598262810022
1265775600.0,17.910740266796893
1265778300.0,17.447069947046316
1265781000.0,17.77093836361405
1265783700.0,17.052458002712683
1265786400.0,15.64812764310551
1265789100.0,-14.221685767406257
1265791800.0,-14.525669366494753
1265794500.0,-13.326154884895914
1265797200.0,-11.684348108987194
1265799900.0,-9.692364483802862
1265802600.0,18.50881361320438
1265805300.0,21.436008672128878
1265808000.0,20.602982925337585
1265810700.0,20.772207396469184
1265813400.0,20.126614994059423
1265816100.0,19.279394847954336
1265818800.0,18.514334533422243
1265821500.0,18.521164444028955
1265824200.0,17.94369728584337
1265826900.0,18.891942928593323
1265829600.0,18.368115704589115
1265832300.0,17.69520684166713
1265835000.0,17.231896938468708
1265837700.0,17.774336474911365
1265840400.0,17.88196463762273
1265843100.0,19.243044233238265
1265845800.0,-17.945226823839732
1265848500.0,-18.09956791849703
1265851200.0,-17.581349224837993
1265853900.0,-17.980781949280527
1265856600.0,-16.665074851311147
1265859300.0,-15.727698428727933
1265862000.0,-14.546751072547465
1265864700.0,-14.318847401318124
1265867400.0,-12.325751022748364
1265870100.0,-12.054697315628175
1265872800.0,16.94339790648519
1265875500.0,27.404094639934613
1265878200.0,4.532667037057081
1265880900.0,-4.922034073366888
1265883600.0,-4.9515932393694015
1265886300.0,-5.050869594170308
1265889000.0,-5.080608150678813
1265891700.0,-7.0302859019147945
1265894400.0,-3.9109622992901336
1265897100.0,-5.051002596731223
1265899800.0,-4.759832690260964
1265902500.0,-4.779775834261329
1265905200.0,-4.290550317870668
1265907900.0,-4.078733001818819
1265910600.0,-3.937419153956398
1265913300.0,-3.9541768665562245
1265916000.0,-5.0037427886107935
1265918700.0,-4.419376452765221
1265921400.0,-4.389858462113807
1265924100.0,-3.9573847681308507
1265926800.0,-4.076275461313912
1265929500.0,-3.4954472945270254
1265932200.0,-3.338656943977412
1265934900.0,-37.89467997602918
1265937600.0,-37.67699451029699
1265940300.0,-37.362514601466614
1265943000.0,-36.88006122540844
1265945700.0,3.236867559268944
1265948400.0,6.490331729119134
1265951100.0,5.13982701189957
1265953800.0,4.867768764442303
1265956500.0,4.07188579773748
1265959200.0,4.370568115613082
1265961900.0,4.179031520701471
1265964600.0,3.1268519833009236
1265967300.0,-5.903409940686231
1265970000.0,-28.55931877411058
1265972700.0,-28.049098570227954
1265975400.0,-27.090353765109796
1265978100.0,-24.272611858005803
1265980800.0,-9.262558954448252
1265983500.0,8.487719725580007
1265986200.0,8.309476234123338
1265988900.0,7.6281701290351975
1265991600.0,7.149991499529847
1265994300.0,7.498161395219313
1265997000.0,6.716004134186107
1265999700.0,6.53661039984712
1266002400.0,7.358068640205772
1266005100.0,6.739370556198708
1266007800.0,5.882480138558719
1266010500.0,5.859303153036706
1266013200.0,5.3240780860407995
1266015900.0,5.194077676555651
1266018600.0,5.1189623321885165
1266021300.0,4.9448964176664845
1266024000.0,5.249281979376519
1266026700.0,-29.527716114929262
1266029400.0,-30.152173287083826
1266032100.0,-29.374008822219253
1266034800.0,-28.93214126160433
1266037500.0,-28.038255510841623
1266040200.0,-27.46914132180717
1266042900.0,-26.71332026059372
1266045600.0,-26.21727787114179
1266048300.0,-21.706993235718016
1266051000.0,15.100413704431276
1266053700.0,14.529528159121526
1266056400.0,13.166375760169615
1266059100.0,11.53968348487706
1266061800.0,-17.257156089168177
1266064500.0,-21.746333115453353
1266067200.0,-20.51442775108751
1266069900.0,-19.978464760722716
1266072600.0,-19.846387262867893
1266075300.0,-19.13164490031653
1266078000.0,-18.711357640638653
1266080700.0,-17.33156437302739
1266083400.0,-17.06631226294047
1266086100.0,-17.519720806814917
1266088800.0,-16.189338768723303
1266091500.0,-16.081774239909066
1266094200.0,-16.176167035120386
1266096900.0,-16.57469660458753
1266099600.0,-17.29696827975704
1266102300.0,-17.17795042679228
