time_sec,vel_detrended
1305697725.0,33.864589064873655
1305700425.0,34.248082411837515
1305703125.0,34.44425446139121
1305705825.0,34.85058957413867
1305708525.0,34.61256170293626
1305711225.0,34.65808353913758
1305713925.0,34.92326846532251
1305716625.0,34.90986351268873
1305719325.0,36.02079519657059
1305722025.0,35.40916658797539
1305724725.0,34.97263548613205
1305727425.0,34.754826133850656
1305730125.0,33.946359938556895
1305732825.0,9.687332354914588
1305735525.0,8.019160506377318
1305738225.0,7.613645229855649
1305740925.0,7.051893184394487
1305743625.0,20.39959688118222
1305746325.0,27.762870434676756
1305749025.0,27.59343394349139
1305751725.0,27.23793921945287
1305754425.0,27.163272294316755
1305757125.0,26.07690608755837
1305759825.0,11.865183987030036
1305762525.0,8.318209364320523
1305765225.0,8.401791678413815
1305767925.0,8.220013305334476
1305770625.0,8.856367598225575
1305773325.0,9.709900566643626
1305776025.0,9.914771434808983
1305778725.0,24.470691774988325
1305781425.0,26.983036987703485
1305784125.0,27.04604931965747
1305786825.0,26.57617641744781
1305789525.0,27.097211563648614
1305792225.0,27.23961223950556
1305794925.0,26.693455664919725
1305797625.0,26.479990739433106
1305800325.0,26.666628518436482
1305803025.0,26.825159656669882
1305805725.0,26.452468799865812
1305808425.0,26.7060862708513
1305811125.0,27.481492714347667
1305813825.0,27.18980137508595
1305816525.0,27.35763003137157
1305819225.0,8.317994264822119
1305821925.0,3.649599031220191
1305824625.0,3.630236943288253
1305827325.0,2.915681168366689
1305830025.0,2.7013335323526917
1305832725.0,20.9298748643331
1305835425.0,23.368946743133733
1305838125.0,24.013760691886205
1305840825.0,23.93472552017022
1305843525.0,23.157173898346343
1305846225.0,22.224790186114944
1305848925.0,21.614914585497843
1305851625.0,5.444266825173486
1305854325.0,4.272830521477772
1305857025.0,4.0607976929914
1305859725.0,3.8590610308543773
1305862425.0,4.653532891109819
1305865125.0,5.355562216659678
1305867825.0,6.03947777660494
1305870525.0,5.66930989559188
1305873225.0,6.603730715774304
1305875925.0,6.235670790384006
1305878625.0,6.808082436921325
1305881325.0,6.337507626340425
1305884025.0,5.731456645747585
1305886725.0,5.518500582420302
1305889425.0,5.910043975332087
1305892125.0,4.9142939442625675
1305894825.0,5.08564812165497
1305897525.0,4.768884463910922
1305900225.0,5.498731994877744
1305902925.0,5.160653806291805
1305905625.0,6.099796034062024
1305908325.0,5.270988728750581
1305911025.0,5.347009663164158
1305913725.0,-13.588130522379458
1305916425.0,-0.24111538122031106
1305919125.0,8.339172346170699
1305921825.0,9.30820804397922
1305924525.0,9.704194475621762
1305927225.0,9.191138151692996
1305929925.0,9.611473525226927
1305932625.0,8.998021593737292
1305935325.0,8.24289715328689
1305938025.0,8.798497596290872
1305940725.0,7.836252159510082
1305943425.0,7.0875044950222446
1305946125.0,-4.966697855326004
1305948825.0,2.024196679705028
1305951525.0,8.558655118717127
1305954225.0,9.358013013064522
1305956925.0,8.612992268335404
1305959625.0,9.18139320434068
1305962325.0,9.133191393786944
1305965025.0,9.741906976935127
1305967725.0,9.76893822977803
1305970425.0,10.173902285200597
1305973125.0,9.751978775448038
1305975825.0,9.64275088701362
1305978525.0,8.854891517173144
1305981225.0,8.761016592375029
1305983925.0,9.261791401726953
1305986625.0,9.477166456077953
1305989325.0,9.910655691581212
1305992025.0,9.990751219909669
1305994725.0,9.225130269194665
1305997425.0,9.843570778741594
1306000125.0,9.926059350147796
1306002825.0,12.514592140480943
1306005525.0,9.819470274866774
1306008225.0,9.519434120230983
1306010925.0,10.128862102005257
1306013625.0,9.664311308858998
1306016325.0,9.514886850183643
1306019025.0,9.133314096032564
1306021725.0,9.171304903340967
1306024425.0,8.97734259839865
1306027125.0,8.832803013393516
1306029825.0,7.986481839881435
1306032525.0,6.955029457649232
1306035225.0,7.058201609674029
1306037925.0,-7.48091079606246
1306040625.0,-9.731990676785756
1306043325.0,-10.12800838903678
1306046025.0,-5.868741772143494
1306048725.0,8.462445900470641
1306051425.0,9.77069071265754
