time_sec,vel_detrended
1296633000.0,-0.9792203739096408
1296635700.0,0.8543932664107388
1296638400.0,1.135951907840763
1296641100.0,0.9834461559004808
1296643800.0,0.7971352461785841
1296646500.0,0.6211896163828214
1296649200.0,0.5280443030092101
1296651900.0,0.5527297964449644
1296654600.0,0.5738893625687069
1296657300.0,0.5830625009878077
1296660000.0,0.605419962758333
1296662700.0,0.5183118014430192
1296665400.0,0.5060849751159822
1296668100.0,0.4841641168694082
1296670800.0,0.4564520847195581
1296673500.0,0.4590313722019914
1296676200.0,0.4508510137698636
1296678900.0,0.4312380235762703
1296681600.0,0.3318704196001363
1296684300.0,0.5227142988862852
1296687000.0,0.35055564166367503
1296689700.0,0.350689580789151
1296692400.0,0.41282157014603627
1296695100.0,0.38893860784116896
1296697800.0,0.4112943336572812
1296700500.0,0.4724530115116181
1296703200.0,0.5198958867657097
1296705900.0,0.55821552353882
1296708600.0,0.6481193802727603
1296711300.0,0.768250284114572
1296714000.0,0.9516533177167048
1296716700.0,1.0926373749126128
1296719400.0,3.0336603041136527
1296722100.0,2.884965130081298
1296724800.0,1.1160211855975604
1296727500.0,0.8816678244310765
1296730200.0,0.8358736340960036
1296732900.0,0.7641840599845864
1296735600.0,0.6470746214262135
1296738300.0,0.6358060644876673
1296741000.0,0.6089117962903856
1296743700.0,0.647038118986643
1296746400.0,0.6153167464134413
1296749100.0,0.6654737725717155
1296751800.0,0.6380827508938296
1296754500.0,0.6458341119839588
1296757200.0,0.6328330105734494
1296759900.0,0.6296512918264057
1296762600.0,0.6465185136127047
1296765300.0,0.6083816359211482
1296768000.0,0.5981915697859108
1296770700.0,2.027051463845339
1296773400.0,0.793919461966766
1296776100.0,0.6699909467067187
1296778800.0,0.6745606376101705
1296781500.0,0.635475326939229
1296784200.0,0.6146538911328889
1296786900.0,0.6565633483230044
1296789600.0,0.6403976601644104
1296792300.0,0.7021905113940647
1296795000.0,0.7636910998700159
1296797700.0,0.8510127517010346
1296800400.0,0.9414519502763596
1296803100.0,1.0188329681052437
1296805800.0,1.2202224788138096
1296808500.0,2.6697324899378714
1296811200.0,3.3787459206825474
1296813900.0,3.2959768929464417
1296816600.0,3.2494774998124285
1296819300.0,1.062420843056202
1296822000.0,0.8728171839837842
1296824700.0,0.8305729489141527
1296827400.0,0.8277438065308047
1296830100.0,0.823229400534558
1296832800.0,0.8572754600954795
1296835500.0,0.9022493310466757
1296838200.0,0.8645260001190422
1296840900.0,0.8766338107468528
1296843600.0,0.8444680227718777
1296846300.0,0.8664850525574934
1296849000.0,0.8673787101647576
1296851700.0,0.8531230199068318
1296854400.0,0.8613734603822536
1296857100.0,0.8637604193688162
1296859800.0,2.173085874666185
1296862500.0,3.0593586948442066
1296865200.0,1.8208428692159941
1296867900.0,0.8166502666934434
1296870600.0,0.7011609811293056
1296873300.0,0.7194913030091925
1296876000.0,0.723913653311115
1296878700.0,0.7340454095959217
1296881400.0,0.7132809786450025
1296884100.0,0.7360020355758365
1296886800.0,0.8439127584414905
1296889500.0,0.9515134983763573
1296892200.0,1.2745081701771142
1296894900.0,2.2618070167557107
1296897600.0,3.3710612513561955
1296900300.0,3.3356243932147436
1296903000.0,3.384472227640913
1296905700.0,3.3498460907720187
1296908400.0,3.1761404373360165
1296911100.0,3.184833559213473
1296913800.0,3.2218769071020006
1296916500.0,3.1913117203458796
1296919200.0,3.1643986502945154
1296921900.0,3.227965239002174
1296924600.0,3.1873084080380067
1296927300.0,3.1281083238842484
1296930000.0,3.1649764860314917
1296932700.0,3.17813129850191
1296935400.0,3.15661645540456
1296938100.0,3.1740495659236103
1296940800.0,3.1048689106341953
1296943500.0,3.1343436135410343
1296946200.0,3.1162809099062656
1296948900.0,4.137224382357886
1296951600.0,1.987805437304928
1296954300.0,1.9410059732332456
1296957000.0,1.9461098285835305
1296959700.0,1.962698117769321
