time_sec,vel_detrended
1265455605.0,3.02569558200895
1265458305.0,2.8759684297490935
1265461005.0,2.6968069674962862
1265463705.0,2.6058390617089344
1265466405.0,2.451590473248018
1265469105.0,2.3303052763810683
1265471805.0,2.358693179827469
1265474505.0,2.351395684532008
1265477205.0,2.339223265711439
1265479905.0,2.324810436031271
1265482605.0,2.3573965135630033
1265485305.0,2.373873451667748
1265488005.0,2.401916234596399
1265490705.0,2.4247662282274973
1265493405.0,2.4491547898610406
1265496105.0,4.717400340257996
1265498805.0,4.826231259688484
1265501505.0,4.752108377486024
1265504205.0,4.728853205080668
1265506905.0,4.721384748956325
1265509605.0,4.681896708267004
1265512305.0,4.757928562837321
1265515005.0,4.685318450958675
1265517705.0,4.6606698869860566
1265520405.0,4.033142080099765
1265523105.0,1.5206110187603485
1265525805.0,1.4963212530776104
1265528505.0,1.4792997965369068
1265531205.0,1.5585891939776957
1265533905.0,1.5832020992691582
1265536605.0,3.2184907632042155
1265539305.0,3.6848455534269533
1265542005.0,3.729459294836147
1265544705.0,3.5039632478941485
1265547405.0,3.522157149731811
1265550105.0,3.56911909776494
1265552805.0,3.470581925827048
1265555505.0,3.4465119606767303
1265558205.0,3.3412184778442793
1265560905.0,3.2594826283213933
1265563605.0,1.5762443158816382
1265566305.0,1.4212101114252391
1265569005.0,1.3248614182062965
1265571705.0,1.4062877457123477
1265574405.0,1.3978451284995685
1265577105.0,1.4238796066701411
1265579805.0,1.4931148720071974
1265582505.0,3.624377608019813
1265585205.0,3.649711365198641
1265587905.0,3.746938683279609
1265590605.0,3.682239628507716
1265593305.0,3.6306276120067764
1265596005.0,3.659587838575419
1265598705.0,3.699277150456453
1265601405.0,3.665567215049009
1265604105.0,3.6689547438242585
1265606805.0,3.6661332231205392
1265609505.0,3.5452887967148854
1265612205.0,1.3131677694554469
1265614905.0,1.1889356435773948
1265617605.0,1.2240476067908048
1265620305.0,1.2110734426259455
1265623005.0,1.1972685351895507
1265625705.0,1.2086896670109581
1265628405.0,3.2715522663187357
1265631105.0,3.4083200315159843
1265633805.0,3.421238924423619
1265636505.0,3.481417464859078
1265639205.0,3.4716285315137156
1265641905.0,3.328327632658727
1265644605.0,3.3825414123977
1265647305.0,3.393569581662291
1265650005.0,3.3290210327752447
1265652705.0,3.385150160715341
1265655405.0,3.316051225023898
1265658105.0,3.3326400095794497
1265660805.0,3.317995335247474
1265663505.0,3.2992915553864464
1265666205.0,3.267765820317834
1265668905.0,3.4573860730794763
1265671605.0,5.332760155591529
1265674305.0,5.500653753458835
1265677005.0,5.467530075627337
1265679705.0,5.400947297673781
1265682405.0,5.448000924022551
1265685105.0,5.441095427810865
1265687805.0,5.43812533565233
1265690505.0,5.387464170813018
1265693205.0,3.3231936189831686
