StartTime,EndTime,XX,XX,XX,XX
2010.1448756557,2010.1449285791,0.0000000000,0.0000000000,0.0012474798,-0.5071022765
2010.1463877524,2010.1464353835,0.0000000000,0.0000000000,0.0014591734,0.4345440909
2010.1476223795,2010.1476904238,0.0000000000,0.0000000000,0.0011869960,-0.6205002369
2010.1492554440,2010.1493083674,0.0000000000,0.0000000000,0.0015650202,0.4768840275
2010.1502987063,2010.1503819444,0.0000000000,0.0000000000,0.0009903389,-0.7189855486
2010.1520981859,2010.1521609379,0.0000000000,0.0000000000,0.0017162415,0.5762391001
2010.1531816033,2010.1532345266,0.0000000000,0.0000000000,0.0010206653,-0.9139145150
2010.1550792847,2010.1551322081,0.0000000000,0.0000000000,0.0018447581,0.5527939008
2010.1569845266,2010.1570397182,0.0000000000,0.0000000000,0.0018523185,0.3793877871
2010.1582947585,2010.1583476819,0.0000000000,0.0000000000,0.0012550403,-0.0776594624
2010.1601395166,2010.1601924399,0.0000000000,0.0000000000,0.0017918347,0.2161439228
2010.1612433472,2010.1613113916,0.0000000000,0.0000000000,0.0010509073,-0.3651255986
2010.1627781254,2010.1628408774,0.0000000000,0.0000000000,0.0014667339,-0.0683607812
2010.1641185992,2010.1641639621,0.0000000000,0.0000000000,0.0012777218,-0.4013845652
2010.1655399702,2010.1655928936,0.0000000000,0.0000000000,0.0013760081,-0.2077645062
2010.1670067041,2010.1670520670,0.0000000000,0.0000000000,0.0014138105,-0.3794466576
2010.1683449097,2010.1684152222,0.0000000000,0.0000000000,0.0012928427,-0.2933267598
2010.1701087706,2010.1701692545,0.0000000000,0.0000000000,0.0016935484,-0.2359419669
2010.1713260085,2010.1714091738,0.0000000000,0.0000000000,0.0011567540,-0.5718681561
2010.1738814520,2010.1739517645,0.0000000000,0.0000000000,0.0024722782,-0.0768310590
2010.1763333170,2010.1764089218,0.0000000000,0.0000000000,0.0023815524,0.4205057876
2010.1776715226,2010.1777622484,0.0000000000,0.0000000000,0.0012626008,-0.4366135085
2010.1791760589,2010.1792312504,0.0000000000,0.0000000000,0.0014138105,0.3643317480
2010.1804106859,2010.1804787303,0.0000000000,0.0000000000,0.0011794355,-0.7001812830
2010.1819152222,2010.1819681456,0.0000000000,0.0000000000,0.0014364919,0.3449996339
2010.1830492948,2010.1831173391,0.0000000000,0.0000000000,0.0010811492,-0.7698848576
2010.1846823593,2010.1847526718,0.0000000000,0.0000000000,0.0015650202,0.3057867221
2010.1858035791,2010.1858791839,0.0000000000,0.0000000000,0.0010509073,-0.6820795866
2010.1874744460,2010.1875349299,0.0000000000,0.0000000000,0.0015952621,0.2582408690
2010.1886085186,2010.1886765629,0.0000000000,0.0000000000,0.0010735887,-0.6403092871
2010.1903096274,2010.1903648190,0.0000000000,0.0000000000,0.0016330645,0.1946694702
2010.1915215730,2010.1916198593,0.0000000000,0.0000000000,0.0011567540,-0.7822834883
2010.1932302424,2010.1933134077,0.0000000000,0.0000000000,0.0016103831,0.1642786239
2010.1946818553,2010.1947423391,0.0000000000,0.0000000000,0.0013684476,-0.5733718090
2010.1969144662,2010.1969825105,0.0000000000,0.0000000000,0.0021721270,-0.3283745523
2010.1984946073,2010.1985626516,0.0000000000,0.0000000000,0.0015120968,0.0956504060
2010.1998479339,2010.1998955649,0.0000000000,0.0000000000,0.0012852823,-0.4891963588
2010.2014908270,2010.2015513109,0.0000000000,0.0000000000,0.0015952621,-0.0283697980
2010.2040235891,2010.2040840730,0.0000000000,0.0000000000,0.0024722782,-0.1310101709
2010.2055734883,2010.2056362403,0.0000000000,0.0000000000,0.0014894153,-0.2440816984
2010.2069139621,2010.2069668855,0.0000000000,0.0000000000,0.0012777218,-0.2549571870
2010.2092123492,2010.2092652726,0.0000000000,0.0000000000,0.0022454637,-0.0522745620
2010.2117526718,2010.2118229843,0.0000000000,0.0000000000,0.0024873992,0.1595204241
2010.2144540327,2010.2145069561,0.0000000000,0.0000000000,0.0026310484,0.3313403129
2010.2173118956,2010.2173670871,0.0000000000,0.0000000000,0.0028049395,0.3269761682
2010.2201569057,2010.2202249500,0.0000000000,0.0000000000,0.0027898185,0.3159151624
2010.2214270670,2010.2214724299,0.0000000000,0.0000000000,0.0012021169,-0.4236061069
2010.2229164823,2010.2229565528,0.0000000000,0.0000000000,0.0014440524,0.4865510068
2010.2242342746,2010.2242947585,0.0000000000,0.0000000000,0.0012777218,-0.5408687087
2010.2257463714,2010.2258068553,0.0000000000,0.0000000000,0.0014516129,0.4968568251
2010.2271148190,2010.2271601819,0.0000000000,0.0000000000,0.0013079637,-0.6438590727
2010.2285739924,2010.2286291839,0.0000000000,0.0000000000,0.0014138105,0.4905223512
2010.2296876516,2010.2297481355,0.0000000000,0.0000000000,0.0010584677,-0.7097530690
2010.2313660791,2010.2314265629,0.0000000000,0.0000000000,0.0016179435,0.4735461488
2010.2324850307,2010.2325530750,0.0000000000,0.0000000000,0.0010584677,-0.7558460082
2010.2342919863,2010.2343622988,0.0000000000,0.0000000000,0.0017389113,0.3761922096
2010.2353602827,2010.2354661295,0.0000000000,0.0000000000,0.0009979839,-0.7726607067
2010.2369253028,2010.2369933472,0.0000000000,0.0000000000,0.0014591734,0.1145899960
2010.2381652222,2010.2382483875,0.0000000000,0.0000000000,0.0011718750,-0.6791827562
2010.2395034278,2010.2395661799,0.0000000000,0.0000000000,0.0012550403,-0.2803447612
2010.2409119460,2010.2409724299,0.0000000000,0.0000000000,0.0013457661,-0.4902728132
2010.2422047887,2010.2422728331,0.0000000000,0.0000000000,0.0012323589,-0.4616738450
2010.2437471274,2010.2438076113,0.0000000000,0.0000000000,0.0014742944,-0.2874850989
2010.2450021678,2010.2450876012,0.0000000000,0.0000000000,0.0011945565,-0.6056870639
2010.2475069561,2010.2475750004,0.0000000000,0.0000000000,0.0024193548,0.1027637541
2010.2499943553,2010.2500571073,0.0000000000,0.0000000000,0.0024193548,0.5644117071
2010.2510626516,2010.2511155750,0.0000000000,0.0000000000,0.0010055444,-0.8169392112
2010.2528318049,2010.2528998492,0.0000000000,0.0000000000,0.0017162298,0.5540208198
2010.2556291839,2010.2556843754,0.0000000000,0.0000000000,0.0027293347,0.5138750915
2010.2566974803,2010.2567655246,0.0000000000,0.0000000000,0.0010131048,-0.7755252879
2010.2583229843,2010.2583910287,0.0000000000,0.0000000000,0.0015574597,0.5355518815
2010.2595326617,2010.2596007061,0.0000000000,0.0000000000,0.0011416331,-0.7027354326
2010.2611732867,2010.2612360387,0.0000000000,0.0000000000,0.0015725806,0.4023190766
2010.2623701113,2010.2624381557,0.0000000000,0.0000000000,0.0011340726,-0.6432872130
2010.2639351315,2010.2640107363,0.0000000000,0.0000000000,0.0014969758,0.3565591571
2010.2652204137,2010.2653111395,0.0000000000,0.0000000000,0.0012096774,-0.6201784703
2010.2667854339,2010.2668633069,0.0000000000,0.0000000000,0.0014742944,0.1901882464
2010.2681485891,2010.2682317545,0.0000000000,0.0000000000,0.0012852823,-0.6782444063
2010.2696153230,2010.2696984883,0.0000000000,0.0000000000,0.0013835685,0.0546823628
2010.2709603310,2010.2710430937,0.0000000000,0.0000000000,0.0012618426,-0.6123225475
2010.2725913241,2010.2726992962,0.0000000000,0.0000000000,0.0015482304,-0.1046054368
2010.2752501516,2010.2753257565,0.0000000000,0.0000000000,0.0025508555,-0.1693718993
2010.2765505549,2010.2766208674,0.0000000000,0.0000000000,0.0012247984,-0.3710011904
2010.2780271174,2010.2781027222,0.0000000000,0.0000000000,0.0014062500,-0.2678471635
2010.2804375951,2010.2805022830,0.0000000000,0.0000000000,0.0023348729,-0.0935708700
2010.2823063512,2010.2823691033,0.0000000000,0.0000000000,0.0018040682,0.0210251267
2010.2837451113,2010.2837980347,0.0000000000,0.0000000000,0.0013760081,-0.3854462953
2010.2855067041,2010.2855747484,0.0000000000,0.0000000000,0.0017086694,0.2576197068
2010.2882133573,2010.2882836698,0.0000000000,0.0000000000,0.0026386089,0.4065863739
2010.2910356859,2010.2911037303,0.0000000000,0.0000000000,0.0027520161,0.4846375408
2010.2920639117,2010.2921395166,0.0000000000,0.0000000000,0.0009601815,-0.6096970957
2010.2938103835,2010.2938958170,0.0000000000,0.0000000000,0.0016708669,0.6145112712
2010.2966402726,2010.2966931960,0.0000000000,0.0000000000,0.0027444556,0.6338323760
2010.2976533774,2010.2976987403,0.0000000000,0.0000000000,0.0009601815,-0.6533084888
2010.2994225307,2010.2994928432,0.0000000000,0.0000000000,0.0017237903,0.7038351240
2010.3008537303,2010.3009217746,0.0000000000,0.0000000000,0.0013608871,-0.5106102167
2010.3023053432,2010.3023733875,0.0000000000,0.0000000000,0.0013835685,0.5376269336
2010.3050649198,2010.3051276718,0.0000000000,0.0000000000,0.0026915323,0.5390539128
2010.3063524702,2010.3064280750,0.0000000000,0.0000000000,0.0012247984,-0.6513623758
2010.3078418855,2010.3078948089,0.0000000000,0.0000000000,0.0014138105,0.4101647421
2010.3090742444,2010.3091498492,0.0000000000,0.0000000000,0.0011794355,-0.6211940354
2010.3105636597,2010.3106415327,0.0000000000,0.0000000000,0.0014138105,0.2162284703
2010.3119646174,2010.3120175408,0.0000000000,0.0000000000,0.0013230847,-0.5480505865
2010.3132347787,2010.3132877020,0.0000000000,0.0000000000,0.0012172379,-0.0099452235
2010.3147317545,2010.3147846778,0.0000000000,0.0000000000,0.0014440524,-0.4075261771
2010.3159338714,2010.3160193049,0.0000000000,0.0000000000,0.0011491935,-0.1763031928
2010.3175540831,2010.3176221274,0.0000000000,0.0000000000,0.0015347782,-0.2249820458
2010.3187562000,2010.3188166839,0.0000000000,0.0000000000,0.0011340726,-0.4339302884
2010.3207521678,2010.3208050912,0.0000000000,0.0000000000,0.0019354839,0.3278618505
2010.3218862403,2010.3219489924,0.0000000000,0.0000000000,0.0010811492,-0.9358728023
2010.3240054440,2010.3240886093,0.0000000000,0.0000000000,0.0020564516,0.3240141519
2010.3265230851,2010.3265760085,0.0000000000,0.0000000000,0.0024344758,0.6707931925
2010.3274303432,2010.3275082162,0.0000000000,0.0000000000,0.0008543347,-1.0860615268
2010.3293076113,2010.3293756557,0.0000000000,0.0000000000,0.0017993952,0.7044902274
2010.3304038815,2010.3304719258,0.0000000000,0.0000000000,0.0010282258,-1.0282903043
2010.3321957162,2010.3322637605,0.0000000000,0.0000000000,0.0017237903,0.6232996854
2010.3333071073,2010.3333698593,0.0000000000,0.0000000000,0.0010433468,-0.8994607401
2010.3349878028,2010.3350407262,0.0000000000,0.0000000000,0.0016179435,0.5541957966
2010.3362277222,2010.3363033270,0.0000000000,0.0000000000,0.0011869960,-0.7672831404
2010.3377776214,2010.3378381053,0.0000000000,0.0000000000,0.0014742944,0.4581045706
2010.3405394662,2010.3406075105,0.0000000000,0.0000000000,0.0027013609,0.3815391498
2010.3420818049,2010.3421498492,0.0000000000,0.0000000000,0.0014742944,-0.5376266342
2010.3433746476,2010.3434373996,0.0000000000,0.0000000000,0.0012247984,0.2009012967
2010.3450780246,2010.3451914319,0.0000000000,0.0000000000,0.0016406250,-0.2272417534
2010.3463557464,2010.3464389117,0.0000000000,0.0000000000,0.0011643145,-0.1157764599
2010.3480870972,2010.3481551416,0.0000000000,0.0000000000,0.0016481855,0.1992975258
2010.3507808976,2010.3508716234,0.0000000000,0.0000000000,0.0026257560,0.0124780537
2010.3535858371,2010.3536561496,0.0000000000,0.0000000000,0.0027142137,0.0759877970
2010.3549792343,2010.3550472787,0.0000000000,0.0000000000,0.0013230847,-0.2587597817
2010.3568013109,2010.3568693553,0.0000000000,0.0000000000,0.0017540323,0.1822921656
2010.3591601819,2010.3592229339,0.0000000000,0.0000000000,0.0022908266,0.2641105782
2010.3603192041,2010.3604023694,0.0000000000,0.0000000000,0.0010962702,-0.5724495846
2010.3619976315,2010.3620656758,0.0000000000,0.0000000000,0.0015952621,0.3878008879
2010.3647572081,2010.3648275206,0.0000000000,0.0000000000,0.0026915323,0.5531183824
2010.3658481859,2010.3659237908,0.0000000000,0.0000000000,0.0010206653,-0.7774773718
2010.3675266133,2010.3676022182,0.0000000000,0.0000000000,0.0016028226,0.7256115985
2010.3686304440,2010.3687287303,0.0000000000,0.0000000000,0.0010282258,-0.8619730359
2010.3704827625,2010.3705455145,0.0000000000,0.0000000000,0.0017540323,0.6104271626
2010.3732672887,2010.3733428936,0.0000000000,0.0000000000,0.0027217742,0.7070694202
2010.3742123492,2010.3742955145,0.0000000000,0.0000000000,0.0008694556,-0.9388459051
2010.3760571073,2010.3761274198,0.0000000000,0.0000000000,0.0017615927,0.7423109423
2010.3770876012,2010.3771556456,0.0000000000,0.0000000000,0.0009601815,-0.8880329127
2010.3788265125,2010.3788869964,0.0000000000,0.0000000000,0.0016708669,0.7319399937
2010.3798622988,2010.3799454641,0.0000000000,0.0000000000,0.0009753024,-0.8359119650
2010.3816261597,2010.3816942041,0.0000000000,0.0000000000,0.0016806956,0.5878255855
2010.3843479339,2010.3844235387,0.0000000000,0.0000000000,0.0026537298,0.4259543500
2010.3857390629,2010.3857995468,0.0000000000,0.0000000000,0.0013155242,-0.5583629335
2010.3870470266,2010.3871097787,0.0000000000,0.0000000000,0.0012474798,0.2087225181
2010.3886445569,2010.3886974803,0.0000000000,0.0000000000,0.0015347782,-0.3543554732
2010.3898391133,2010.3898995972,0.0000000000,0.0000000000,0.0011416331,-0.0797613021
2010.3916082666,2010.3916536295,0.0000000000,0.0000000000,0.0017086694,-0.0340781525
2010.3926742948,2010.3927597283,0.0000000000,0.0000000000,0.0010206653,-0.3997264772
2010.3945062000,2010.3945666839,0.0000000000,0.0000000000,0.0017464718,0.2406710200
2010.3955193049,2010.3955873492,0.0000000000,0.0000000000,0.0009526210,-0.6963808778
2010.3978857363,2010.3979484883,0.0000000000,0.0000000000,0.0022983871,0.1676300593
2010.4004207666,2010.4005039319,0.0000000000,0.0000000000,0.0024722782,0.5962800403
2010.4014036295,2010.4014867948,0.0000000000,0.0000000000,0.0008996976,-1.0755063178
2010.4031803432,2010.4032355347,0.0000000000,0.0000000000,0.0016935484,0.6729724706
2010.4042713210,2010.4043318049,0.0000000000,0.0000000000,0.0010357863,-1.0628122479
2010.4059497484,2010.4060177928,0.0000000000,0.0000000000,0.0016179435,0.7141009568
2010.4069477323,2010.4070233371,0.0000000000,0.0000000000,0.0009299395,-1.1330414266
2010.4088000508,2010.4088552424,0.0000000000,0.0000000000,0.0017767137,0.6644398937
2010.4098078633,2010.4098759077,0.0000000000,0.0000000000,0.0009526210,-1.0542401828
2010.4115694561,2010.4116526214,0.0000000000,0.0000000000,0.0016935484,0.6326446681
2010.4126884077,2010.4128018149,0.0000000000,0.0000000000,0.0010357863,-0.9362821571
2010.4143970770,2010.4144522686,0.0000000000,0.0000000000,0.0015952621,0.5135098888
2010.4171286799,2010.4171967242,0.0000000000,0.0000000000,0.0026764113,0.4546517639
2010.4184442041,2010.4185046879,0.0000000000,0.0000000000,0.0012474798,-0.6676217892
2010.4198958170,2010.4199661295,0.0000000000,0.0000000000,0.0013911290,0.3515679290
2010.4226425408,2010.4226954641,0.0000000000,0.0000000000,0.0026764113,0.2764591870
2010.4245175408,2010.4246007061,0.0000000000,0.0000000000,0.0018220766,-0.0076101361
2010.4256213714,2010.4256841234,0.0000000000,0.0000000000,0.0010206653,-0.1089452838
2010.4273171879,2010.4273549903,0.0000000000,0.0000000000,0.0016330645,0.0153237053
2010.4288595266,2010.4289502524,0.0000000000,0.0000000000,0.0015045363,-0.2853100453
2010.4308479339,2010.4309182464,0.0000000000,0.0000000000,0.0018976815,0.1183627971
2010.4328764117,2010.4329520166,0.0000000000,0.0000000000,0.0019581653,0.1464271622
2010.4359535287,2010.4360238412,0.0000000000,0.0000000000,0.0030015121,0.2199987142
2010.4386397686,2010.4387153734,0.0000000000,0.0000000000,0.0026159274,0.3477602163
2010.4396528734,2010.4397133573,0.0000000000,0.0000000000,0.0009375000,-0.7294489860
2010.4413313008,2010.4413940528,0.0000000000,0.0000000000,0.0016179435,0.5914465350
2010.4424978835,2010.4425886093,0.0000000000,0.0000000000,0.0011038306,-0.8173852410
2010.4442216738,2010.4442670367,0.0000000000,0.0000000000,0.0016330645,0.6454050473
2010.4453935488,2010.4454389117,0.0000000000,0.0000000000,0.0011265121,-0.8168710568
2010.4471022182,2010.4471725307,0.0000000000,0.0000000000,0.0016633065,0.6429421705
2010.4499396678,2010.4500001516,0.0000000000,0.0000000000,0.0027671371,0.6708745347
2010.4508469258,2010.4509074097,0.0000000000,0.0000000000,0.0008467742,-1.1056120580
2010.4526690024,2010.4527241940,0.0000000000,0.0000000000,0.0017615927,0.8435011155
2010.4536012101,2010.4536692545,0.0000000000,0.0000000000,0.0008770161,-1.1122316024
2010.4554384077,2010.4554988916,0.0000000000,0.0000000000,0.0017691532,0.8143799109
2010.4564061496,2010.4564968754,0.0000000000,0.0000000000,0.0009072581,-1.0248878519
2010.4582131053,2010.4582682968,0.0000000000,0.0000000000,0.0017162298,0.6521515943
2010.4592738412,2010.4593570065,0.0000000000,0.0000000000,0.0010055444,-0.8729440641
2010.4609673895,2010.4610203129,0.0000000000,0.0000000000,0.0016103831,0.3922628262
2010.4635984379,2010.4636687504,0.0000000000,0.0000000000,0.0025781250,0.1312988335
2010.4653471778,2010.4654076617,0.0000000000,0.0000000000,0.0016784274,-0.1041164256
2010.4664358875,2010.4665114924,0.0000000000,0.0000000000,0.0010282258,-0.1581856328
2010.4686057464,2010.4686533774,0.0000000000,0.0000000000,0.0020942540,0.3978189497
2010.4712617444,2010.4713146678,0.0000000000,0.0000000000,0.0026083669,0.4375259879
2010.4721312000,2010.4721841234,0.0000000000,0.0000000000,0.0008165323,-0.6934786718
2010.4739305952,2010.4739857867,0.0000000000,0.0000000000,0.0017464718,0.4591092156
2010.4749157262,2010.4749988916,0.0000000000,0.0000000000,0.0009299395,-0.7855419945
2010.4768587706,2010.4769268149,0.0000000000,0.0000000000,0.0018598790,0.5910257389
2010.4778416335,2010.4779096778,0.0000000000,0.0000000000,0.0009148185,-1.0413304379
2010.4797846778,2010.4798549903,0.0000000000,0.0000000000,0.0018750000,0.6314673157
2010.4808529742,2010.4809134581,0.0000000000,0.0000000000,0.0009979839,-1.1292617361
2010.4826221274,2010.4827052928,0.0000000000,0.0000000000,0.0017086694,0.6382914548
2010.4837637605,2010.4838469258,0.0000000000,0.0000000000,0.0010584677,-1.0166737126
2010.4855026718,2010.4855729843,0.0000000000,0.0000000000,0.0016557460,0.5787410576
2010.4865785287,2010.4866465730,0.0000000000,0.0000000000,0.0010055444,-0.9779580136
2010.4883098795,2010.4883703633,0.0000000000,0.0000000000,0.0016633065,0.5440788313
2010.4910392141,2010.4911170871,0.0000000000,0.0000000000,0.0026688508,0.5334958411
2010.4920772686,2010.4921528734,0.0000000000,0.0000000000,0.0009601815,-0.9050488019
2010.4937708170,2010.4938388613,0.0000000000,0.0000000000,0.0016179435,0.4695717603
2010.4966286799,2010.4967141133,0.0000000000,0.0000000000,0.0027898185,0.2960384209
2010.4993073593,2010.4993678432,0.0000000000,0.0000000000,0.0025932460,0.2295815845
2010.5024827625,2010.5025379541,0.0000000000,0.0000000000,0.0031149194,-0.1908209162
2010.5039971274,2010.5040500508,0.0000000000,0.0000000000,0.0014591734,0.1327868021
2010.5052824097,2010.5053202121,0.0000000000,0.0000000000,0.0012323589,-0.3317325653
2010.5067340226,2010.5068096274,0.0000000000,0.0000000000,0.0014138105,0.0888441155
2010.5079890629,2010.5080366940,0.0000000000,0.0000000000,0.0011794355,-0.4360295959
2010.5094580649,2010.5095109883,0.0000000000,0.0000000000,0.0014213710,0.1344834808
2010.5123461698,2010.5124142141,0.0000000000,0.0000000000,0.0028351815,0.2034050599
2010.5135180448,2010.5135959178,0.0000000000,0.0000000000,0.0011038306,-0.6014908402
2010.5151080145,2010.5151760589,0.0000000000,0.0000000000,0.0015120968,0.3563836347
2010.5163025710,2010.5163706153,0.0000000000,0.0000000000,0.0011265121,-0.6902203513
2010.5180263613,2010.5181095266,0.0000000000,0.0000000000,0.0016557460,0.3848096437
2010.5208864924,2010.5209469762,0.0000000000,0.0000000000,0.0027769657,0.4619340749
2010.5218617948,2010.5219298391,0.0000000000,0.0000000000,0.0009148185,-0.9301864294
2010.5236385085,2010.5237088210,0.0000000000,0.0000000000,0.0017086694,0.7163708835
2010.5246841234,2010.5247446073,0.0000000000,0.0000000000,0.0009753024,-1.0431720983
2010.5265137605,2010.5265666839,0.0000000000,0.0000000000,0.0017691532,0.7439268194
2010.5277461194,2010.5277914823,0.0000000000,0.0000000000,0.0011794355,-0.7315573137
2010.5294623492,2010.5295402222,0.0000000000,0.0000000000,0.0016708669,0.5422000154
2010.5320805448,2010.5321561496,0.0000000000,0.0000000000,0.0025403226,0.8558484010
2010.5329197585,2010.5330029238,0.0000000000,0.0000000000,0.0007636089,-1.0705749093
2010.5348325609,2010.5348877524,0.0000000000,0.0000000000,0.0018296371,0.7052019184
2010.5357950105,2010.5358706153,0.0000000000,0.0000000000,0.0009072581,-0.9470356671
2010.5375490428,2010.5376246476,0.0000000000,0.0000000000,0.0016784274,0.3772234556
2010.5387587202,2010.5388267645,0.0000000000,0.0000000000,0.0011340726,-0.6727115364
2010.5402405750,2010.5403108875,0.0000000000,0.0000000000,0.0014138105,-0.0085481154
2010.5428890125,2010.5429570569,0.0000000000,0.0000000000,0.0025781250,-0.1939098876
2010.5451193553,2010.5451896678,0.0000000000,0.0000000000,0.0021622984,0.3838233221
2010.5463086194,2010.5463766637,0.0000000000,0.0000000000,0.0011189516,-0.4193523396
2010.5482138613,2010.5482819057,0.0000000000,0.0000000000,0.0018371976,0.2194862981
2010.5506483371,2010.5507110891,0.0000000000,0.0000000000,0.0023664315,0.4877731894
2010.5516183472,2010.5516863916,0.0000000000,0.0000000000,0.0009072581,-0.8786063822
2010.5533723795,2010.5534177424,0.0000000000,0.0000000000,0.0016859879,0.5028231288
2010.5543779238,2010.5544384077,0.0000000000,0.0000000000,0.0009601815,-0.8451034676
2010.5562226819,2010.5562854339,0.0000000000,0.0000000000,0.0017842742,0.5301229790
2010.5572682968,2010.5573590226,0.0000000000,0.0000000000,0.0009828629,-0.9906001037
2010.5592340226,2010.5592945065,0.0000000000,0.0000000000,0.0018750000,0.5600562960
2010.5603605347,2010.5604134581,0.0000000000,0.0000000000,0.0010660282,-1.0405205425
2010.5621750508,2010.5622378028,0.0000000000,0.0000000000,0.0017615927,0.5173437431
2010.5648839722,2010.5649671375,0.0000000000,0.0000000000,0.0026461694,0.5507235318
2010.5658819561,2010.5659500004,0.0000000000,0.0000000000,0.0009148185,-1.0015131323
2010.5676511093,2010.5677063008,0.0000000000,0.0000000000,0.0017011089,0.5231574077
2010.5687572081,2010.5688252524,0.0000000000,0.0000000000,0.0010509073,-0.8626327246
2010.5704583170,2010.5705188008,0.0000000000,0.0000000000,0.0016330645,0.4524350307
2010.5718192041,2010.5718872484,0.0000000000,0.0000000000,0.0013004032,-0.3649816102
2010.5735278734,2010.5736284278,0.0000000000,0.0000000000,0.0016406250,0.1760445906
2010.5760477827,2010.5761385085,0.0000000000,0.0000000000,0.0024193548,0.2044768685
2010.5784217746,2010.5784920871,0.0000000000,0.0000000000,0.0022832661,0.1849473727
2010.5808963210,2010.5809643653,0.0000000000,0.0000000000,0.0024042339,0.1666704118
2010.5834593250,2010.5835371980,0.0000000000,0.0000000000,0.0024949597,0.0658018924
2010.5850190528,2010.5850795367,0.0000000000,0.0000000000,0.0014818548,-0.1544151453
2010.5862665327,2010.5863723795,0.0000000000,0.0000000000,0.0011869960,0.0259074908
2010.5888748996,2010.5889603331,0.0000000000,0.0000000000,0.0025025202,0.1454486747
2010.5899280750,2010.5900112403,0.0000000000,0.0000000000,0.0009677419,-0.3499484099
2010.5915535791,2010.5916216234,0.0000000000,0.0000000000,0.0015423387,0.4115443951
2010.5926800912,2010.5927556960,0.0000000000,0.0000000000,0.0010584677,-0.4201885753
2010.5944114420,2010.5944968754,0.0000000000,0.0000000000,0.0016557460,0.4941474281
2010.5955629037,2010.5956460690,0.0000000000,0.0000000000,0.0010660282,-0.6406421319
2010.5972791335,2010.5973471778,0.0000000000,0.0000000000,0.0016330645,0.5746929223
2010.5984434480,2010.5985114924,0.0000000000,0.0000000000,0.0010962702,-0.8299603314
2010.6002806456,2010.6003585186,0.0000000000,0.0000000000,0.0017691532,0.4860393855
2010.6031029742,2010.6031785791,0.0000000000,0.0000000000,0.0027444556,0.6419180373
2010.6041312000,2010.6042143653,0.0000000000,0.0000000000,0.0009526210,-1.0116072915
2010.6060818049,2010.6061672383,0.0000000000,0.0000000000,0.0018674395,0.4764822663
2010.6085487908,2010.6086092746,0.0000000000,0.0000000000,0.0023815524,0.8003800905
2010.6094636093,2010.6095618956,0.0000000000,0.0000000000,0.0008543347,-0.9541033339
2010.6109001012,2010.6109605851,0.0000000000,0.0000000000,0.0013382056,0.0993182523
2010.6121800912,2010.6122708170,0.0000000000,0.0000000000,0.0012195060,-0.6385256027
2010.6136317041,2010.6137073089,0.0000000000,0.0000000000,0.0013608871,-0.1043088465
2010.6150681960,2010.6151362403,0.0000000000,0.0000000000,0.0013608871,-0.5712983422
2010.6164215226,2010.6164918351,0.0000000000,0.0000000000,0.0012852823,-0.1975276907
2010.6179736899,2010.6180417343,0.0000000000,0.0000000000,0.0014818548,-0.3810071764
2010.6194631053,2010.6195387101,0.0000000000,0.0000000000,0.0014213710,-0.4451210854
2010.6219353835,2010.6220056960,0.0000000000,0.0000000000,0.0023966734,0.0244708934
2010.6244401718,2010.6245082162,0.0000000000,0.0000000000,0.0024344758,0.4299892961
2010.6254305952,2010.6255137605,0.0000000000,0.0000000000,0.0009223790,-0.7334641621
2010.6271165831,2010.6271717746,0.0000000000,0.0000000000,0.0016028226,0.4560479977
2010.6281092746,2010.6282075609,0.0000000000,0.0000000000,0.0009375000,-0.7024440322
2010.6299767141,2010.6300447585,0.0000000000,0.0000000000,0.0017691532,0.4286530926
2010.6309746980,2010.6310351819,0.0000000000,0.0000000000,0.0009299395,-0.7696714391
2010.6327665327,2010.6328217242,0.0000000000,0.0000000000,0.0017313508,0.3952446827
2010.6338650710,2010.6339406758,0.0000000000,0.0000000000,0.0010433468,-0.8858357004
2010.6355813008,2010.6356417847,0.0000000000,0.0000000000,0.0016406250,0.3629939018
2010.6367229339,2010.6367834178,0.0000000000,0.0000000000,0.0010811492,-0.9356163713
2010.6383938008,2010.6384489924,0.0000000000,0.0000000000,0.0016103831,0.3394987108
2010.6396284278,2010.6396813512,0.0000000000,0.0000000000,0.0011794355,-0.9862492023
2010.6419192545,2010.6419721778,0.0000000000,0.0000000000,0.0022379032,0.0745889759
2010.6438925408,2010.6439477323,0.0000000000,0.0000000000,0.0019203629,0.2662315729
2010.6451271678,2010.6451952121,0.0000000000,0.0000000000,0.0011794355,-0.7483063936
2010.6468055952,2010.6468736395,0.0000000000,0.0000000000,0.0016103831,0.2442908586
2010.6481967242,2010.6482572081,0.0000000000,0.0000000000,0.0013230847,-0.6046322162
2010.6502456153,2010.6503310488,0.0000000000,0.0000000000,0.0019884073,0.1433841781
2010.6521304440,2010.6521833674,0.0000000000,0.0000000000,0.0017993952,0.0160111977
2010.6538164319,2010.6538920367,0.0000000000,0.0000000000,0.0016330645,-0.2358632672
2010.6568481859,2010.6569184984,0.0000000000,0.0000000000,0.0029561492,0.0616325857
2010.6589069057,2010.6589749500,0.0000000000,0.0000000000,0.0019884073,-0.0090088578
2010.6601165831,2010.6601770670,0.0000000000,0.0000000000,0.0011416331,-0.0697426081
2010.6626213714,2010.6626742948,0.0000000000,0.0000000000,0.0024443044,0.0955336024
2010.6640654238,2010.6641334682,0.0000000000,0.0000000000,0.0013911290,-0.3246353684
2010.6654187504,2010.6654792343,0.0000000000,0.0000000000,0.0012852823,0.1368642303
