StartTime,EndTime,XX,XX,XX,XX
2011.0101127282,2011.0101669521,1.0000000000,10.0000000000,0.0017941400,0.6866910382
2011.0113979263,2011.0114711759,1.0000000000,10.0000000000,0.0012309742,-0.6140607436
2011.0130859970,2011.0131483066,1.0000000000,10.0000000000,0.0016148211,0.4665939200
2011.0156811263,2011.0157386797,1.0000000000,10.0000000000,0.0025328197,0.5949595292
2011.0168507419,2011.0169211378,1.0000000000,10.0000000000,0.0011120622,-0.8512589832
2011.0184950532,2011.0185535578,1.0000000000,10.0000000000,0.0015739153,0.4697240217
2011.0212014841,2011.0212561833,1.0000000000,10.0000000000,0.0026479263,0.3515007593
2011.0239992389,2011.0240491819,1.0000000000,10.0000000000,0.0027430556,0.1856866449
2011.0256330860,2011.0256968227,1.0000000000,10.0000000000,0.0015839041,-0.0308306250
2011.0268497907,2011.0269040145,1.0000000000,10.0000000000,0.0011529679,-0.0217940800
2011.0285107496,2011.0285678271,1.0000000000,10.0000000000,0.0016067351,0.0613399919
2011.0297512367,2011.0298130707,1.0000000000,10.0000000000,0.0011834096,-0.2684088273
2011.0313075532,2011.0313684362,1.0000000000,10.0000000000,0.0014944825,0.0827079113
2011.0327359208,2011.0327991819,1.0000000000,10.0000000000,0.0013674847,-0.4638622966
2011.0342565638,2011.0343164953,1.0000000000,10.0000000000,0.0014573819,0.1398301366
2011.0369325532,2011.0369924847,1.0000000000,10.0000000000,0.0026160578,0.1956695339
2011.0380455668,2011.0381112063,1.0000000000,0.0000000000,0.0010530822,-0.5686215841
2011.0396732307,2011.0397407723,1.0000000000,10.0000000000,0.0015620244,0.3458022595
2011.0407924277,2011.0408618721,1.0000000000,0.0000000000,0.0010516553,-0.6154013653
2011.0425646879,2011.0426284247,1.0000000000,10.0000000000,0.0017028159,0.4092784172
2011.0454889649,2011.0455474696,1.0000000000,10.0000000000,0.0028605403,0.4355919532
2011.0465149353,2011.0465767693,1.0000000000,10.0000000000,0.0009674658,-0.9161800678
2011.0482776827,2011.0483442732,1.0000000000,10.0000000000,0.0017009134,0.6076295140
2011.0511134893,2011.0511724696,1.0000000000,10.0000000000,0.0027692162,0.7088848546
2011.0521056888,2011.0521760844,1.0000000000,10.0000000000,0.0009332192,-1.0754992064
2011.0538679605,2011.0539340753,1.0000000000,10.0000000000,0.0016918762,0.8538640021
2011.0549985732,2011.0550537482,1.0000000000,10.0000000000,0.0010644978,-1.0019710783
2011.0569173326,2011.0569848745,1.0000000000,0.0000000000,0.0018635844,0.5135875204
2011.0592803463,2011.0593516934,1.0000000000,10.0000000000,0.0022954718,0.6279374033
2011.0603419901,2011.0604047756,1.0000000000,10.0000000000,0.0009902967,-0.9038434570
2011.0624933408,2011.0625556507,1.0000000000,10.0000000000,0.0020885652,0.4449696329
2011.0645362444,2011.0645904679,1.0000000000,10.0000000000,0.0019805937,-0.0519252207
2011.0660573630,2011.0661201485,1.0000000000,10.0000000000,0.0014668951,-0.4636031140
2011.0673882230,2011.0674505326,1.0000000000,10.0000000000,0.0012680745,-0.1630886536
2011.0699139079,2011.0699747907,1.0000000000,10.0000000000,0.0024633753,0.1697827675
2011.0724885844,2011.0725508942,1.0000000000,10.0000000000,0.0025137937,0.4236064197
2011.0734003995,2011.0734717466,1.0000000000,10.0000000000,0.0008495052,-0.6654246179
2011.0751826485,2011.0752373477,1.0000000000,10.0000000000,0.0017109019,0.4794203526
2011.0761734208,2011.0762352551,1.0000000000,10.0000000000,0.0009360732,-0.7567809621
2011.0780170282,2011.0780636416,1.0000000000,10.0000000000,0.0017817732,0.5051265992
2011.0790187405,2011.0790872337,1.0000000000,10.0000000000,0.0009550989,-0.8751003760
2011.0809118151,2011.0809679414,1.0000000000,10.0000000000,0.0018245814,0.5324709815
2011.0819358827,2011.0820086567,1.0000000000,10.0000000000,0.0009679414,-1.0777425941
2011.0838979263,2011.0839554795,1.0000000000,10.0000000000,0.0018892696,0.5868359298
2011.0851032153,2011.0851740868,1.0000000000,10.0000000000,0.0011477359,-0.8740364716
2011.0870343416,2011.0870980784,1.0000000000,10.0000000000,0.0018602548,0.2875800123
2011.0894615677,2011.0895238775,1.0000000000,10.0000000000,0.0023634893,0.5803797107
2011.0904704148,2011.0905427132,1.0000000000,10.0000000000,0.0009465373,-1.0635605023
2011.0925313926,2011.0925946537,1.0000000000,10.0000000000,0.0019886795,0.4480250862
2011.0949804984,2011.0950404299,1.0000000000,10.0000000000,0.0023858447,0.4364269669
2011.0962057649,2011.0962733066,1.0000000000,10.0000000000,0.0011653351,-0.7298951474
2011.0980802893,2011.0981330860,1.0000000000,10.0000000000,0.0018069827,0.3323928008
2011.1002887175,2011.1003438926,1.0000000000,10.0000000000,0.0021556315,0.1404957277
2011.1034470129,2011.1035155060,1.0000000000,10.0000000000,0.0031031203,0.0821277484
2011.1050366249,2011.1050965564,1.0000000000,10.0000000000,0.0015211189,0.0643248985
2011.1064602359,2011.1065168378,1.0000000000,10.0000000000,0.0013636795,-0.1258386556
2011.1079190449,2011.1079818304,1.0000000000,10.0000000000,0.0014022071,0.0683502150
2011.1093554984,2011.1094201866,1.0000000000,10.0000000000,0.0013736679,-0.2931300919
2011.1107667427,2011.1108281011,1.0000000000,10.0000000000,0.0013465562,0.0423518553
2011.1134869674,2011.1135454718,1.0000000000,10.0000000000,0.0026588663,0.1161666064
2011.1146218608,2011.1146851216,1.0000000000,10.0000000000,0.0010763890,-0.3993921214
2011.1162067162,2011.1162628425,1.0000000000,10.0000000000,0.0015215945,0.2925854002
2011.1173891742,2011.1174538622,1.0000000000,10.0000000000,0.0011263318,-0.4545686382
2011.1190677321,2011.1191224315,1.0000000000,10.0000000000,0.0016138699,0.3231020498
2011.1203201104,2011.1203876523,1.0000000000,10.0000000000,0.0011976789,-0.6901371760
2011.1219525304,2011.1220058030,1.0000000000,10.0000000000,0.0015648781,0.3515818129
2011.1248615868,2011.1249186644,1.0000000000,10.0000000000,0.0028557838,0.3947906628
2011.1259089611,2011.1259717466,1.0000000000,10.0000000000,0.0009902967,-0.8718588907
2011.1276931126,2011.1277611301,1.0000000000,10.0000000000,0.0017213660,0.5378837026
2011.1304951485,2011.1305560312,1.0000000000,10.0000000000,0.0027340184,0.6787346478
2011.1314293189,2011.1315135085,1.0000000000,10.0000000000,0.0008732877,-0.9856393530
2011.1337176559,2011.1337871005,1.0000000000,999.0000000000,0.0022041474,0.0314821234
2011.1353886036,2011.1354485351,1.0000000000,10.0000000000,0.0016015030,0.0177513954
2011.1366357496,2011.1367118532,1.0000000000,10.0000000000,0.0011872145,-0.1944536826
2011.1381016934,2011.1381630518,1.0000000000,10.0000000000,0.0013898403,-0.0904948250
2011.1395809551,2011.1396399353,1.0000000000,10.0000000000,0.0014179033,-0.4016666851
2011.1409013510,2011.1409803082,1.0000000000,10.0000000000,0.0012614156,-0.1472086702
2011.1425280633,2011.1426022641,1.0000000000,10.0000000000,0.0015477551,-0.3732092064
2011.1438189688,2011.1438960236,1.0000000000,10.0000000000,0.0012167047,-0.3349248150
2011.1464654679,2011.1465273022,1.0000000000,10.0000000000,0.0025694444,0.0400383195
2011.1490344367,2011.1490948441,1.0000000000,10.0000000000,0.0025071345,0.4442608898
2011.1502430556,2011.1503134512,1.0000000000,10.0000000000,0.0011482115,-0.5202609804
2011.1517803463,2011.1518421803,1.0000000000,10.0000000000,0.0014668951,0.4762907238
2011.1528591134,2011.1529290334,1.0000000000,10.0000000000,0.0010169332,-0.8079959903
2011.1545419521,2011.1546009323,1.0000000000,10.0000000000,0.0016129186,0.4426844341
2011.1557253614,2011.1558090753,1.0000000000,10.0000000000,0.0011244290,-0.9165868248
2011.1573749049,2011.1574281773,1.0000000000,10.0000000000,0.0015658296,0.3676687280
2011.1584936263,2011.1585621195,1.0000000000,10.0000000000,0.0010654490,-0.8944447258
2011.1601878805,2011.1602535197,1.0000000000,10.0000000000,0.0016257611,0.2937413748
2011.1613532153,2011.1614293189,1.0000000000,10.0000000000,0.0010996956,-0.9478947345
2011.1634222792,2011.1634907723,1.0000000000,10.0000000000,0.0019929603,0.4778948553
2011.1658300038,2011.1658880326,1.0000000000,10.0000000000,0.0023392315,0.1857338589
2011.1669087710,2011.1669734589,1.0000000000,10.0000000000,0.0010207384,-0.7322524487
2011.1686049277,2011.1686667619,1.0000000000,10.0000000000,0.0016314688,0.1247515825
2011.1698549277,2011.1699272260,1.0000000000,10.0000000000,0.0011881658,-0.7980157474
2011.1723325723,2011.1723929795,1.0000000000,10.0000000000,0.0024053463,-0.2219548142
2011.1738560693,2011.1739217085,1.0000000000,10.0000000000,0.0014630899,0.0102660031
2011.1752725458,2011.1753467466,1.0000000000,10.0000000000,0.0013508373,-0.3708533217
2011.1768654871,2011.1769201866,1.0000000000,10.0000000000,0.0015187405,-0.1414653856
2011.1793783296,2011.1794406392,1.0000000000,10.0000000000,0.0024581430,-0.1399569193
2011.1817917619,2011.1818507419,1.0000000000,10.0000000000,0.0023511227,0.0751167719
2011.1843821348,2011.1844420663,1.0000000000,10.0000000000,0.0025313929,0.1636516991
2011.1873030822,2011.1873587329,1.0000000000,10.0000000000,0.0028610159,0.0542775621
2011.1898982115,2011.1899595701,1.0000000000,10.0000000000,0.0025394786,0.3364351173
2011.1913313356,2011.1913865107,1.0000000000,10.0000000000,0.0013717655,-0.3846652690
2011.1927268836,2011.1927915715,1.0000000000,10.0000000000,0.0013403729,0.3624660997
2011.1941452625,2011.1942042427,1.0000000000,10.0000000000,0.0013536910,-0.4876903531
2011.1955912290,2011.1956521118,1.0000000000,10.0000000000,0.0013869863,0.3141115393
2011.1970857115,2011.1971580099,1.0000000000,10.0000000000,0.0014335997,-0.5913871104
2011.1984346460,2011.1985040907,1.0000000000,10.0000000000,0.0012766362,0.3187040789
2011.1998354263,2011.1998910770,1.0000000000,10.0000000000,0.0013313356,-0.6538326469
2011.2013494101,2011.2014255137,1.0000000000,10.0000000000,0.0014583332,0.2423397167
2011.2041081622,2011.2041690449,1.0000000000,10.0000000000,0.0026826485,0.4034064833
2011.2050499430,2011.2051165334,1.0000000000,10.0000000000,0.0008808981,-0.5973048107
2011.2068588279,2011.2069182838,1.0000000000,10.0000000000,0.0017422945,0.4568357175
2011.2080598364,2011.2081131088,1.0000000000,10.0000000000,0.0011415526,-0.7398783148
2011.2104071537,2011.2104704148,1.0000000000,10.0000000000,0.0022940449,-0.1809806145
2011.2118512175,2011.2119173326,1.0000000000,10.0000000000,0.0013808027,-0.0176571737
2011.2132852929,2011.2133509323,1.0000000000,10.0000000000,0.0013679603,-0.2219888344
2011.2146342277,2011.2146979641,1.0000000000,10.0000000000,0.0012832953,-0.1403665236
2011.2161848364,2011.2162523784,1.0000000000,10.0000000000,0.0014868723,-0.2518975907
2011.2174548134,2011.2175309170,1.0000000000,10.0000000000,0.0012024351,-0.2431367580
2011.2191766553,2011.2192413433,1.0000000000,10.0000000000,0.0016457384,-0.2060916818
2011.2203486490,2011.2204199962,1.0000000000,10.0000000000,0.0011073058,-0.4729353658
2011.2229689879,2011.2230255899,1.0000000000,10.0000000000,0.0025489918,0.1111742456
2011.2254813545,2011.2255379567,1.0000000000,10.0000000000,0.0024557647,0.6326645155
2011.2266814118,2011.2267603690,1.0000000000,10.0000000000,0.0011434551,-0.6641443215
2011.2283652016,2011.2284298896,1.0000000000,10.0000000000,0.0016048326,0.5332425306
2011.2311063545,2011.2311620052,1.0000000000,10.0000000000,0.0026764649,0.4800760184
2011.2321380326,2011.2322046233,1.0000000000,10.0000000000,0.0009760274,-0.7721887918
2011.2338261036,2011.2338874619,1.0000000000,10.0000000000,0.0016214803,0.3977656957
2011.2349938167,2011.2350594559,1.0000000000,10.0000000000,0.0011063548,-0.7196408418
2011.2366224315,2011.2366823630,1.0000000000,10.0000000000,0.0015629756,0.2652794076
2011.2378105975,2011.2378790907,1.0000000000,10.0000000000,0.0011282345,-0.6228851393
2011.2394325532,2011.2394962899,1.0000000000,10.0000000000,0.0015534625,0.1256190010
2011.2406987252,2011.2407710236,1.0000000000,10.0000000000,0.0012024353,-0.6676268505
2011.2422150874,2011.2422826293,1.0000000000,10.0000000000,0.0014440638,0.0256252582
2011.2435573630,2011.2436225266,1.0000000000,10.0000000000,0.0012747337,-0.6450349897
2011.2451702816,2011.2452249811,1.0000000000,10.0000000000,0.0015477551,-0.1539515534
2011.2477306888,2011.2477982307,1.0000000000,10.0000000000,0.0025057077,-0.1140179791
2011.2491181507,2011.2492004375,1.0000000000,10.0000000000,0.0013199200,-0.3448700388
2011.2505170282,2011.2505783866,1.0000000000,10.0000000000,0.0013165907,-0.2330949808
2011.2522084285,2011.2522607496,1.0000000000,10.0000000000,0.0016300419,-0.2142506673
2011.2553534058,2011.2554147641,1.0000000000,10.0000000000,0.0030926562,0.2136517777
2011.2579980022,2011.2580626901,1.0000000000,10.0000000000,0.0025832381,0.2481460098
2011.2608000381,2011.2608566400,1.0000000000,10.0000000000,0.0027373479,0.3601304375
2011.2621889268,2011.2622350647,1.0000000000,4.0000000000,0.0013322868,-0.2694967424
2011.2637124238,2011.2637780633,1.0000000000,10.0000000000,0.0014773592,0.3501165250
2011.2663936455,2011.2664397830,1.0000000000,10.0000000000,0.0026155822,0.5512690035
2011.2693245814,2011.2693807077,1.0000000000,10.0000000000,0.0028847984,0.3897233703
2011.2720776255,2011.2721237633,1.0000000000,10.0000000000,0.0026969178,0.5261352273
2011.2733837518,2011.2734403540,1.0000000000,4.0000000000,0.0012599885,-0.4371898627
2011.2748734778,2011.2749472033,1.0000000000,0.0000000000,0.0014331238,0.5668521546
2011.2761938737,2011.2762466704,1.0000000000,0.0000000000,0.0012466704,-0.4761966226
2011.2777211759,2011.2777868151,1.0000000000,0.0000000000,0.0014745055,0.4720080245
2011.2792589422,2011.2793169710,1.0000000000,0.0000000000,0.0014721271,-0.5000633376
2011.2806107307,2011.2806911148,1.0000000000,0.0000000000,0.0012937597,0.2987955402
2011.2833694825,2011.2834270359,1.0000000000,10.0000000000,0.0026783677,0.2690693168
2011.2845448060,2011.2846066400,1.0000000000,10.0000000000,0.0011177701,-0.4911002466
2011.2859755518,2011.2860364345,1.0000000000,10.0000000000,0.0013689118,0.0989278465
2011.2873620625,2011.2874072488,1.0000000000,10.0000000000,0.0013256279,-0.4286543094
2011.2886291858,2011.2886919710,1.0000000000,0.0000000000,0.0012219370,-0.2028616921
2011.2901507800,2011.2902154679,1.0000000000,10.0000000000,0.0014588090,-0.3119743981
2011.2913579718,2011.2914350266,1.0000000000,10.0000000000,0.0011425038,-0.4167727763
2011.2931421233,2011.2932072868,1.0000000000,10.0000000000,0.0017070967,-0.0211763892
2011.2942142312,2011.2942936644,1.0000000000,10.0000000000,0.0010069444,-0.7165843698
2011.2966799847,2011.2967384893,1.0000000000,10.0000000000,0.0023863203,0.2131683954
2011.2991871195,2011.2992327816,1.0000000000,10.0000000000,0.0024486301,0.7659853986
2011.3000665907,2011.3001365107,1.0000000000,10.0000000000,0.0008338090,-1.1916548405
2011.3019820205,2011.3020381468,1.0000000000,10.0000000000,0.0018455099,0.8016897734
2011.3030179795,2011.3030788622,1.0000000000,10.0000000000,0.0009798326,-1.1429435425
2011.3048682458,2011.3049300800,1.0000000000,10.0000000000,0.0017893836,0.7130080813
2011.3060269216,2011.3060973173,1.0000000000,10.0000000000,0.0010968416,-0.9211881720
2011.3076774162,2011.3077335427,1.0000000000,10.0000000000,0.0015800989,0.5895707135
2011.3104290334,2011.3104842085,1.0000000000,10.0000000000,0.0026954907,0.4567585938
2011.3115472792,2011.3116119674,1.0000000000,10.0000000000,0.0010630707,-0.7776314460
2011.3131368912,2011.3131949200,1.0000000000,10.0000000000,0.0015249238,0.3665737876
2011.3145219748,2011.3145838090,1.0000000000,10.0000000000,0.0013270548,-0.7509095762
2011.3159841134,2011.3160449962,1.0000000000,10.0000000000,0.0014003044,0.1444548332
2011.3173948819,2011.3174614726,1.0000000000,10.0000000000,0.0013498858,-0.6696495836
2011.3188189688,2011.3188912671,1.0000000000,10.0000000000,0.0013574962,-0.0602763880
2011.3202953767,2011.3203881279,1.0000000000,10.0000000000,0.0014041096,-0.5543295385
2011.3232938545,2011.3233537860,1.0000000000,10.0000000000,0.0029057266,-0.2485115306
2011.3245609778,2011.3246285197,1.0000000000,10.0000000000,0.0012071918,-0.4176563593
2011.3263108827,2011.3263827055,1.0000000000,10.0000000000,0.0016823630,0.1770398149
2011.3289697488,2011.3290311074,1.0000000000,0.0000000000,0.0025870433,0.1014329289
2011.3300038052,2011.3300651636,1.0000000000,0.0000000000,0.0009726978,-0.5565906488
2011.3320899923,2011.3321532534,1.0000000000,0.0000000000,0.0020248288,0.2783863463
2011.3347193682,2011.3347750189,1.0000000000,0.0000000000,0.0025661148,0.3579115409
2011.3374024923,2011.3374567162,1.0000000000,0.0000000000,0.0026274734,0.4745742594
2011.3385112252,2011.3385630707,1.0000000000,0.0000000000,0.0010545090,-0.7213205721
2011.3401783677,2011.3402497145,1.0000000000,0.0000000000,0.0016152970,0.5809827625
2011.3415577436,2011.3416352740,1.0000000000,0.0000000000,0.0013080290,-0.5005628207
2011.3431445016,2011.3432091896,1.0000000000,0.0000000000,0.0015092277,0.4318877031
2011.3458823249,2011.3459346460,1.0000000000,0.0000000000,0.0026731353,0.5552375582
2011.3469867770,2011.3470505137,1.0000000000,0.0000000000,0.0010521310,-0.6127313720
2011.3486686644,2011.3487314499,1.0000000000,0.0000000000,0.0016181507,0.5941918992
2011.3514940068,2011.3515510844,1.0000000000,0.0000000000,0.0027625570,0.5339924276
2011.3543669140,2011.3544216134,1.0000000000,0.0000000000,0.0028158296,0.3458385715
2011.3570495625,2011.3571037860,1.0000000000,0.0000000000,0.0026279490,0.4572138246
2011.3587162290,2011.3587714041,1.0000000000,0.0000000000,0.0016124430,-0.2393285122
2011.3599804984,2011.3600680175,1.0000000000,0.0000000000,0.0012090942,0.1321573438
2011.3623706241,2011.3624281773,1.0000000000,0.0000000000,0.0023026066,0.1720488638
2011.3639921044,2011.3640586948,1.0000000000,0.0000000000,0.0015639271,-0.2006724556
2011.3651117770,2011.3651954910,1.0000000000,0.0000000000,0.0010530822,-0.0753054679
2011.3669182838,2011.3669877282,1.0000000000,0.0000000000,0.0017227929,0.0352718303
2011.3679119101,2011.3679865868,1.0000000000,0.0000000000,0.0009241819,-0.3123435135
2011.3702877663,2011.3703515030,1.0000000000,0.0000000000,0.0023011795,0.4795578769
2011.3729399734,2011.3729913433,1.0000000000,0.0000000000,0.0025884704,0.7211662071
2011.3738170663,2011.3738808030,1.0000000000,0.0000000000,0.0008257230,-1.1580814285
2011.3756949200,2011.3757672184,1.0000000000,0.0000000000,0.0018141170,0.8318997583
2011.3766871195,2011.3767565638,1.0000000000,0.0000000000,0.0009199011,-1.2874239636
2011.3786819825,2011.3787580860,1.0000000000,0.0000000000,0.0019254186,0.8005813393
2011.3797241249,2011.3798007038,1.0000000000,0.0000000000,0.0009660389,-1.1478057277
2011.3815282534,2011.3816072107,1.0000000000,0.0000000000,0.0017275496,0.7302071196
2011.3826184362,2011.3826907345,1.0000000000,0.0000000000,0.0010112255,-1.0163675307
2011.3843226789,2011.3844068682,1.0000000000,0.0000000000,0.0016319444,0.6487682778
2011.3870172184,2011.3870828578,1.0000000000,0.0000000000,0.0026103501,0.5604787317
2011.3880522260,2011.3881150115,1.0000000000,0.0000000000,0.0009693682,-0.8806330452
2011.3897407723,2011.3898130707,1.0000000000,0.0000000000,0.0016257608,0.4205764397
2011.3911496386,2011.3912133751,1.0000000000,0.0000000000,0.0013365679,-0.7172938720
2011.3925271118,2011.3926032153,1.0000000000,0.0000000000,0.0013137367,0.2528447053
2011.3953486490,2011.3954076293,1.0000000000,0.0000000000,0.0027454337,0.0527635084
2011.3969487252,2011.3970181696,1.0000000000,0.0000000000,0.0015410959,-0.3557217064
2011.3981635274,2011.3982386797,1.0000000000,0.0000000000,0.0011453578,-0.1310725788
2011.3998549277,2011.3999210427,1.0000000000,0.0000000000,0.0016162479,-0.1380243487
2011.4011515411,2011.4012162290,1.0000000000,0.0000000000,0.0012304984,-0.4651792958
2011.4028115488,2011.4028705290,1.0000000000,0.0000000000,0.0015953197,0.1362425896
2011.4056825532,2011.4057386797,1.0000000000,0.0000000000,0.0028120241,0.2623155314
2011.4084974315,2011.4085616438,1.0000000000,0.0000000000,0.0027587518,0.3269723442
2011.4097802512,2011.4098511225,1.0000000000,0.0000000000,0.0012186074,-0.5413810447
2011.4113736682,2011.4114483447,1.0000000000,0.0000000000,0.0015225458,0.3625744437
2011.4140577436,2011.4141157723,1.0000000000,0.0000000000,0.0026093989,0.4921617963
2011.4151802701,2011.4152430556,1.0000000000,0.0000000000,0.0010644978,-0.8198604917
2011.4168545471,2011.4169392123,1.0000000000,0.0000000000,0.0016114915,0.5766145612
2011.4197226978,2011.4197930937,1.0000000000,0.0000000000,0.0027834855,0.5557418125
2011.4208466515,2011.4209042047,1.0000000000,0.0000000000,0.0010535578,-0.7937058571
2011.4224814499,2011.4225556507,1.0000000000,0.0000000000,0.0015772452,0.6511342633
2011.4236667619,2011.4237343036,1.0000000000,0.0000000000,0.0011111112,-0.7652577049
2011.4253324773,2011.4253933600,1.0000000000,0.0000000000,0.0015981737,0.5757900046
2011.4280931318,2011.4281544901,1.0000000000,0.0000000000,0.0026997718,0.6109044923
2011.4291757038,2011.4292456241,1.0000000000,0.0000000000,0.0010212137,-0.7273749290
2011.4308181126,2011.4308937405,1.0000000000,0.0000000000,0.0015724885,0.6292055526
2011.4335811455,2011.4336410770,1.0000000000,0.0000000000,0.0026874049,0.5080150793
2011.4363184932,2011.4363798515,1.0000000000,0.0000000000,0.0026774162,0.3209407723
2011.4382225077,2011.4382814879,1.0000000000,0.0000000000,0.0018426562,0.0920507231
2011.4393878425,2011.4394563356,1.0000000000,0.0000000000,0.0011063545,-0.1169372869
2011.4413104071,2011.4413808030,1.0000000000,0.0000000000,0.0018540715,0.2550209707
2011.4438789003,2011.4439454910,1.0000000000,0.0000000000,0.0024980973,0.3990415686
2011.4447674088,2011.4448568304,1.0000000000,0.0000000000,0.0008219178,-0.5981363541
2011.4467089992,2011.4467774923,1.0000000000,0.0000000000,0.0018521688,0.5573715897
2011.4478243912,2011.4479038241,1.0000000000,0.0000000000,0.0010468989,-0.8774743734
2011.4496770359,2011.4497569444,1.0000000000,0.0000000000,0.0017732118,0.6031737057
2011.4524101027,2011.4524757419,1.0000000000,0.0000000000,0.0026531584,0.7745592836
2011.4532938545,2011.4533652016,1.0000000000,0.0000000000,0.0008181126,-1.2375276120
2011.4551621956,2011.4552411529,1.0000000000,0.0000000000,0.0017969940,0.8509636881
2011.4561358447,2011.4561943493,1.0000000000,0.0000000000,0.0008946918,-1.2855470667
2011.4580522260,2011.4581340373,1.0000000000,0.0000000000,0.0018578767,0.8126829945
2011.4590824773,2011.4591566781,1.0000000000,0.0000000000,0.0009484400,-1.2445592507
2011.4609003995,2011.4609736490,1.0000000000,0.0000000000,0.0017437214,0.7200931614
2011.4619677512,2011.4620457573,1.0000000000,0.0000000000,0.0009941022,-1.1058740956
2011.4636924468,2011.4637666477,1.0000000000,0.0000000000,0.0016466896,0.5996074974
2011.4648273403,2011.4648977359,1.0000000000,0.0000000000,0.0010606926,-0.9420794737
2011.4664626142,2011.4665311074,1.0000000000,0.0000000000,0.0015648784,0.4350211488
2011.4691347984,2011.4692023403,1.0000000000,0.0000000000,0.0026036910,0.2968406371
2011.4719230403,2011.4719805937,1.0000000000,0.0000000000,0.0027207000,0.1327835966
2011.4738094559,2011.4738627282,1.0000000000,0.0000000000,0.0018288622,0.1470923578
2011.4749667047,2011.4750432838,1.0000000000,0.0000000000,0.0011039764,-0.2244305566
2011.4767327816,2011.4768041285,1.0000000000,0.0000000000,0.0016894978,0.2820931040
2011.4794044901,2011.4794544332,1.0000000000,0.0000000000,0.0026003616,0.1637145256
2011.4806016934,2011.4806625762,1.0000000000,0.0000000000,0.0011472603,-0.5497601856
2011.4820819063,2011.4821618151,1.0000000000,0.0000000000,0.0014193301,0.1697302124
2011.4834127663,2011.4834822107,1.0000000000,0.0000000000,0.0012509512,-0.6586207911
2011.4850786625,2011.4851618278,0.0000000000,0.0000000000,0.0015964518,0.2801841720
2011.4877863395,2011.4878515030,1.0000000000,0.0000000000,0.0026245116,0.3729537233
2011.4888693874,2011.4889435882,1.0000000000,0.0000000000,0.0010178844,-0.7659938489
2011.4905893266,2011.4906568682,1.0000000000,0.0000000000,0.0016457384,0.4823236820
2011.4917784436,2011.4918507419,1.0000000000,0.0000000000,0.0011215753,-0.8614522896
2011.4935545090,2011.4936448819,1.0000000000,0.0000000000,0.0017037671,0.4494186814
2011.4963712899,2011.4964250381,1.0000000000,0.0000000000,0.0027264079,0.5079311578
2011.4976555364,2011.4977359208,1.0000000000,0.0000000000,0.0012304984,-0.6051293952
2011.4992204148,2011.4993022260,1.0000000000,0.0000000000,0.0014844940,0.4974140784
2011.5019572868,2011.5020305364,1.0000000000,0.0000000000,0.0026550608,0.6341635108
2011.5031445016,2011.5032091896,1.0000000000,0.0000000000,0.0011139652,-0.7460216157
2011.5046846460,2011.5047740677,1.0000000000,0.0000000000,0.0014754564,0.7047137882
2011.5058495052,2011.5059013510,1.0000000000,0.0000000000,0.0010754375,-0.7928976390
2011.5075746764,2011.5076526827,1.0000000000,0.0000000000,0.0016733255,0.5248107575
2011.5101774162,2011.5102411529,1.0000000000,0.0000000000,0.0025247334,0.4741866232
2011.5113998288,2011.5114654679,1.0000000000,0.0000000000,0.0011586759,-0.5541275368
2011.5128847984,2011.5129732688,1.0000000000,0.0000000000,0.0014193304,0.2278967608
2011.5155408104,2011.5155988395,1.0000000000,0.0000000000,0.0025675416,0.0017535288
2011.5178224885,2011.5178838471,1.0000000000,0.0000000000,0.0022236490,0.2575832412
2011.5205198819,2011.5205741058,1.0000000000,0.0000000000,0.0026360348,0.3984278617
2011.5215829529,2011.5216547756,1.0000000000,0.0000000000,0.0010088471,-0.6410652826
2011.5233433219,2011.5234156203,1.0000000000,0.0000000000,0.0016885463,0.5049060072
2011.5263722414,2011.5264321729,1.0000000000,0.0000000000,0.0029566211,0.4343075274
2011.5290339611,2011.5290986490,1.0000000000,0.0000000000,0.0026017882,0.6623411334
2011.5299324581,2011.5299890600,1.0000000000,0.0000000000,0.0008338090,-1.1506328273
2011.5317765411,2011.5318393266,1.0000000000,0.0000000000,0.0017874811,0.7281988664
2011.5328324773,2011.5328957381,1.0000000000,0.0000000000,0.0009931507,-1.2340636075
2011.5347388699,2011.5348073630,1.0000000000,0.0000000000,0.0018431318,0.6976451758
2011.5358495052,2011.5359175227,1.0000000000,0.0000000000,0.0010421422,-1.0199759513
2011.5376298515,2011.5377102359,1.0000000000,0.0000000000,0.0017123288,0.6123832905
2011.5403619674,2011.5404199962,1.0000000000,0.0000000000,0.0026517315,0.5954608554
2011.5413632038,2011.5414131468,1.0000000000,0.0000000000,0.0009432077,-0.9910419817
2011.5430769597,2011.5431492581,1.0000000000,0.0000000000,0.0016638129,0.4802380615
2011.5442836759,2011.5443383751,1.0000000000,0.0000000000,0.0011344178,-0.7173720161
2011.5459241819,2011.5459964803,1.0000000000,0.0000000000,0.0015858068,0.3144456827
2011.5485221652,2011.5485859019,1.0000000000,0.0000000000,0.0025256849,0.1556751384
2011.5512609400,2011.5513237252,1.0000000000,0.0000000000,0.0026750381,0.0445914548
2011.5529447299,2011.5530217847,1.0000000000,0.0000000000,0.0016210047,-0.0206610706
2011.5542175608,2011.5542927132,1.0000000000,0.0000000000,0.0011957762,-0.1833216599
2011.5559108638,2011.5559964803,1.0000000000,0.0000000000,0.0016181507,0.1140940610
2011.5572364915,2011.5573054605,1.0000000000,0.0000000000,0.0012400112,-0.4342968811
