time	GZ03X
2013-04-13 02:48:15	0.0
2013-04-13 02:48:30	0.0033193621202372015
2013-04-13 02:48:45	-0.0005307707178872079
2013-04-13 02:49:00	0.0010150473681278527
2013-04-13 02:49:15	0.004823434195714071
2013-04-13 02:49:30	0.0022119882341939956
2013-04-13 02:49:45	-0.00866495180525817
2013-04-13 02:50:00	0.0019089433189947158
2013-04-13 02:50:15	0.008113750955089927
2013-04-13 02:50:30	0.002118777163559571
2013-04-13 02:50:45	-0.002999308635480702
2013-04-13 02:51:00	0.002198845730163157
2013-04-13 02:51:15	0.007233660813653842
2013-04-13 02:51:30	0.0025817382556851953
2013-04-13 02:51:45	0.009491038566920906
2013-04-13 02:52:00	0.005514563235919923
2013-04-13 02:52:15	0.0049332111375406384
2013-04-13 02:52:30	0.008559704525396228
2013-04-13 02:52:45	0.007797342259436846
2013-04-13 02:53:00	0.008197021554224193
2013-04-13 02:53:15	0.004460752126760781
2013-04-13 02:53:30	0.0029149336623959243
2013-04-13 02:53:45	0.0028777160041499883
2013-04-13 02:54:00	0.002186587225878611
2013-04-13 02:54:15	-0.0009545245848130435
2013-04-13 02:54:30	0.0009395068336743861
2013-04-13 02:54:45	0.0025440790050197393
2013-04-13 02:55:00	-0.00011342065408825874
2013-04-13 02:55:15	0.0027765538543462753
2013-04-13 02:55:30	-0.0021657135512214154
2013-04-13 02:55:45	0.0052194697491358966
2013-04-13 02:56:00	-0.0038081659004092216
2013-04-13 02:56:15	-0.003850574605166912
2013-04-13 02:56:30	-0.002582621469628066
2013-04-13 02:56:45	-0.00013860076433047652
2013-04-13 02:57:00	-0.004996492265490815
2013-04-13 02:57:15	0.0031800983124412596
2013-04-13 02:57:30	0.004633588920114562
2013-04-13 02:57:45	0.00047610412002541125
2013-04-13 02:58:00	-0.004651259747333825
2013-04-13 02:58:15	-0.0032279190490953624
2013-04-13 02:58:30	-0.006116787641076371
2013-04-13 02:58:45	-0.005493248085258529
2013-04-13 02:59:00	-0.0021607431408483535
2013-04-13 02:59:15	-0.00903558629215695
2013-04-13 02:59:30	-0.0033742502564564347
2013-04-13 02:59:45	-0.008618236577603966
2013-04-13 03:00:00	-0.009912032634019852
2013-04-13 03:00:15	-0.004730443411972374
2013-04-13 03:00:30	-0.0027334813494235277
2013-04-13 03:00:45	-0.0033309567952528596
2013-04-13 03:01:00	-0.0011200738954357803
2013-04-13 03:01:15	0.0013859024038538337
2013-04-13 03:01:30	0.0018077808199450374
2013-04-13 03:01:45	0.004280626162653789
2013-04-13 03:02:00	0.0024646728415973485
2013-04-13 03:02:15	0.004646731453249231
2013-04-13 03:02:30	0.004891022981610149
2013-04-13 03:02:45	0.011399318173062056
2013-04-13 03:03:00	0.0059355576522648335
