time	gz03x	start
2013-05-07 00:52:30	0.0	2013-05-07 02:24:30
2013-05-07 00:52:45	-0.0016298039117828012	2013-05-07 02:24:30
2013-05-07 00:53:00	0.006782219948945567	2013-05-07 02:24:30
2013-05-07 00:53:15	0.003981013607699424	2013-05-07 02:24:30
2013-05-07 00:53:30	0.0028601828671526164	2013-05-07 02:24:30
2013-05-07 00:53:45	0.004649670154321939	2013-05-07 02:24:30
2013-05-07 00:54:00	0.005826073087519035	2013-05-07 02:24:30
2013-05-07 00:54:15	0.005438020074507222	2013-05-07 02:24:30
2013-05-07 00:54:30	0.00805447471793741	2013-05-07 02:24:30
2013-05-07 00:54:45	-0.0006653971504420042	2013-05-07 02:24:30
2013-05-07 00:55:00	0.007102312782080844	2013-05-07 02:24:30
2013-05-07 00:55:15	0.010131743212696165	2013-05-07 02:24:30
2013-05-07 00:55:30	0.002148343395674601	2013-05-07 02:24:30
2013-05-07 00:55:45	-0.004435575159732252	2013-05-07 02:24:30
2013-05-07 00:56:00	0.008282263792352751	2013-05-07 02:24:30
2013-05-07 00:56:15	0.0014738153258804232	2013-05-07 02:24:30
2013-05-07 00:56:30	0.012018679728498682	2013-05-07 02:24:30
2013-05-07 00:56:45	0.010523055272642523	2013-05-07 02:24:30
2013-05-07 00:57:00	0.011845736589748412	2013-05-07 02:24:30
2013-05-07 00:57:15	0.00948257397976704	2013-05-07 02:24:30
2013-05-07 00:57:30	0.012675962643697858	2013-05-07 02:24:30
2013-05-07 00:57:45	0.0025989210116676986	2013-05-07 02:24:30
2013-05-07 00:58:00	0.0012679803767241538	2013-05-07 02:24:30
2013-05-07 00:58:15	0.016745004744734615	2013-05-07 02:24:30
2013-05-07 00:58:30	0.010868795914575458	2013-05-07 02:24:30
2013-05-07 00:58:45	0.0010104133689310402	2013-05-07 02:24:30
2013-05-07 00:59:00	0.017090600362280384	2013-05-07 02:24:30
2013-05-07 00:59:15	0.014483420265605673	2013-05-07 02:24:30
2013-05-07 00:59:30	0.015683729579905048	2013-05-07 02:24:30
2013-05-07 00:59:45	0.008475855487631634	2013-05-07 02:24:30
2013-05-07 01:00:00	0.01201454977854155	2013-05-07 02:24:30
2013-05-07 01:00:15	0.016563947341637686	2013-05-07 02:24:30
2013-05-07 01:00:30	0.011491881392430514	2013-05-07 02:24:30
2013-05-07 01:00:45	-0.0005176674167159945	2013-05-07 02:24:30
2013-05-07 01:01:00	0.005796584999188781	2013-05-07 02:24:30
2013-05-07 01:01:15	0.009958800073945895	2013-05-07 02:24:30
2013-05-07 01:01:30	0.01383396060555242	2013-05-07 02:24:30
2013-05-07 01:01:45	0.013538791885366663	2013-05-07 02:24:30
2013-05-07 01:02:00	0.013054886076133698	2013-05-07 02:24:30
2013-05-07 01:02:15	0.0029151739145163447	2013-05-07 02:24:30
2013-05-07 01:02:30	0.006908430776093155	2013-05-07 02:24:30
2013-05-07 01:02:45	0.010514795983908698	2013-05-07 02:24:30
2013-05-07 01:03:00	0.009710218146210536	2013-05-07 02:24:30
2013-05-07 01:03:15	0.016357532324036583	2013-05-07 02:24:30
2013-05-07 01:03:30	-0.0027257118781562895	2013-05-07 02:24:30
2013-05-07 01:03:45	0.003951670223614201	2013-05-07 02:24:30
2013-05-07 01:04:00	-0.0003877624112647027	2013-05-07 02:24:30
2013-05-07 01:04:15	-0.006146163970697671	2013-05-07 02:24:30
2013-05-07 01:04:30	0.0028893804119434208	2013-05-07 02:24:30
2013-05-07 01:04:45	0.002392360765952617	2013-05-07 02:24:30
2013-05-07 01:05:00	0.003011607186635956	2013-05-07 02:24:30
2013-05-07 01:05:15	0.011293725692667067	2013-05-07 02:24:30
2013-05-07 01:05:30	0.0005725144001189619	2013-05-07 02:24:30
2013-05-07 01:05:45	-0.001520836987765506	2013-05-07 02:24:30
2013-05-07 01:06:00	0.0052868861821480095	2013-05-07 02:24:30
2013-05-07 01:06:15	-0.0007755250262562186	2013-05-07 02:24:30
2013-05-07 01:06:30	0.004089980619028211	2013-05-07 02:24:30
2013-05-07 01:06:45	0.006322657427517697	2013-05-07 02:24:30
2013-05-07 01:07:00	0.009595815849024802	2013-05-07 02:24:30
2013-05-07 01:07:15	0.0060488617164082825	2013-05-07 02:24:30
2013-05-07 01:07:30	0.006676802760921419	2013-05-07 02:24:30
2013-05-07 01:07:45	0.003437261999351904	2013-05-07 02:24:30
2013-05-07 01:08:00	0.006904156150994822	2013-05-07 02:24:30
2013-05-07 01:08:15	0.014520877419272438	2013-05-07 02:24:30
2013-05-07 01:08:30	0.009734995663166046	2013-05-07 02:24:30
2013-05-07 01:08:45	-0.0008856531057972461	2013-05-07 02:24:30
2013-05-07 01:09:00	0.006714549788739532	2013-05-07 02:24:30
2013-05-07 01:09:15	0.009342523058876395	2013-05-07 02:24:30
2013-05-07 01:09:30	0.00628063510521315	2013-05-07 02:24:30
2013-05-07 01:09:45	0.015464345400687307	2013-05-07 02:24:30
2013-05-07 01:10:00	0.008446077408734709	2013-05-07 02:24:30
2013-05-07 01:10:15	-0.002022276952629909	2013-05-07 02:24:30
2013-05-07 01:10:30	0.009617334086215124	2013-05-07 02:24:30
2013-05-07 01:10:45	0.002215868269558996	2013-05-07 02:24:30
2013-05-07 01:11:00	0.0017521757690701634	2013-05-07 02:24:30
2013-05-07 01:11:15	0.005256672389805317	2013-05-07 02:24:30
2013-05-07 01:11:30	0.004742989520309493	2013-05-07 02:24:30
2013-05-07 01:11:45	0.0006434439565055072	2013-05-07 02:24:30
2013-05-07 01:12:00	0.0058213630982209	2013-05-07 02:24:30
2013-05-07 01:12:15	0.006520958500914276	2013-05-07 02:24:30
2013-05-07 01:12:30	0.006264261843170971	2013-05-07 02:24:30
2013-05-07 01:12:45	0.014040231093531474	2013-05-07 02:24:30
2013-05-07 01:13:00	0.005850995657965541	2013-05-07 02:24:30
