time	gz01x	start
2013-04-28 02:41:15	0.0	2013-04-28 04:23:45
2013-04-28 02:41:30	0.0013000351609662175	2013-04-28 04:23:45
2013-04-28 02:41:45	-0.0033785956911742687	2013-04-28 04:23:45
2013-04-28 02:42:00	-0.0016765444888733327	2013-04-28 04:23:45
2013-04-28 02:42:15	-0.002464098943164572	2013-04-28 04:23:45
2013-04-28 02:42:30	-0.002103676291881129	2013-04-28 04:23:45
2013-04-28 02:42:45	-0.0019423979392740875	2013-04-28 04:23:45
2013-04-28 02:43:00	-0.001906101213535294	2013-04-28 04:23:45
2013-04-28 02:43:15	-0.0009441229340154678	2013-04-28 04:23:45
2013-04-28 02:43:30	-0.0006256866618059576	2013-04-28 04:23:45
2013-04-28 02:43:45	-0.009437899600015953	2013-04-28 04:23:45
2013-04-28 02:44:00	-0.004287010669941083	2013-04-28 04:23:45
2013-04-28 02:44:15	-0.011529804323799908	2013-04-28 04:23:45
2013-04-28 02:44:30	6.396282697096467e-05	2013-04-28 04:23:45
2013-04-28 02:44:45	0.010712822462664917	2013-04-28 04:23:45
2013-04-28 02:45:00	-0.0005613333196379244	2013-04-28 04:23:45
2013-04-28 02:45:15	-0.002869844756787643	2013-04-28 04:23:45
2013-04-28 02:45:30	-0.0033060012792702764	2013-04-28 04:23:45
2013-04-28 02:45:45	-0.005297647032421082	2013-04-28 04:23:45
2013-04-28 02:46:00	-0.00023642228916287422	2013-04-28 04:23:45
2013-04-28 02:46:15	-0.002588295581517741	2013-04-28 04:23:45
2013-04-28 02:46:30	-0.0033776149502955377	2013-04-28 04:23:45
2013-04-28 02:46:45	-0.0029496984207071364	2013-04-28 04:23:45
2013-04-28 02:47:00	0.0016037548775784671	2013-04-28 04:23:45
2013-04-28 02:47:15	0.0007108404242899269	2013-04-28 04:23:45
2013-04-28 02:47:30	-0.002980110060889274	2013-04-28 04:23:45
2013-04-28 02:47:45	-0.006867850694106892	2013-04-28 04:23:45
2013-04-28 02:48:00	-0.0014057863154448569	2013-04-28 04:23:45
2013-04-28 02:48:15	0.00044989175512455404	2013-04-28 04:23:45
2013-04-28 02:48:30	-0.0014050009776838124	2013-04-28 04:23:45
2013-04-28 02:48:45	-0.0012609886180143803	2013-04-28 04:23:45
2013-04-28 02:49:00	0.006251778861042112	2013-04-28 04:23:45
2013-04-28 02:49:15	0.002039912244072184	2013-04-28 04:23:45
2013-04-28 02:49:30	0.00015205703675746918	2013-04-28 04:23:45
2013-04-28 02:49:45	-0.0018747093854472041	2013-04-28 04:23:45
2013-04-28 02:50:00	-0.0076742405944969505	2013-04-28 04:23:45
2013-04-28 02:50:15	-0.00320142597774975	2013-04-28 04:23:45
2013-04-28 02:50:30	-0.006323783250991255	2013-04-28 04:23:45
2013-04-28 02:50:45	0.002582214248832315	2013-04-28 04:23:45
2013-04-28 02:51:00	-0.004241688235197216	2013-04-28 04:23:45
2013-04-28 02:51:15	-0.0048909207980614156	2013-04-28 04:23:45
2013-04-28 02:51:30	-0.004778300819452852	2013-04-28 04:23:45
2013-04-28 02:51:45	-0.0030097367125563323	2013-04-28 04:23:45
2013-04-28 02:52:00	-0.0024081814335659146	2013-04-28 04:23:45
2013-04-28 02:52:15	0.0016318116104230285	2013-04-28 04:23:45
2013-04-28 02:52:30	0.004186949954601005	2013-04-28 04:23:45
2013-04-28 02:52:45	0.006009666220052168	2013-04-28 04:23:45
2013-04-28 02:53:00	0.003440402331762016	2013-04-28 04:23:45
2013-04-28 02:53:15	-0.006885116745252162	2013-04-28 04:23:45
2013-04-28 02:53:30	0.0017632677336223423	2013-04-28 04:23:45
2013-04-28 02:53:45	0.0006480563897639513	2013-04-28 04:23:45
2013-04-28 02:54:00	0.0033507375046610832	2013-04-28 04:23:45
2013-04-28 02:54:15	-0.0007879453769419342	2013-04-28 04:23:45
2013-04-28 02:54:30	0.0035186862805858254	2013-04-28 04:23:45
2013-04-28 02:54:45	0.00909494113875553	2013-04-28 04:23:45
2013-04-28 02:55:00	0.0025969302223529667	2013-04-28 04:23:45
2013-04-28 02:55:15	0.003759818384423852	2013-04-28 04:23:45
2013-04-28 02:55:30	0.001962412934517488	2013-04-28 04:23:45
2013-04-28 02:55:45	0.006706771266181022	2013-04-28 04:23:45
2013-04-28 02:56:00	-0.0013951907749287784	2013-04-28 04:23:45
2013-04-28 02:56:15	-0.012571441853651777	2013-04-28 04:23:45
2013-04-28 02:56:30	0.0005485816800501198	2013-04-28 04:23:45
2013-04-28 02:56:45	0.0011418965586926788	2013-04-28 04:23:45
2013-04-28 02:57:00	0.0037178313068579882	2013-04-28 04:23:45
2013-04-28 02:57:15	0.008151209127390757	2013-04-28 04:23:45
2013-04-28 02:57:30	0.003991925390437245	2013-04-28 04:23:45
2013-04-28 02:57:45	-0.0006635539757553488	2013-04-28 04:23:45
2013-04-28 02:58:00	0.005770299583673477	2013-04-28 04:23:45
2013-04-28 02:58:15	-0.001459348335629329	2013-04-28 04:23:45
2013-04-28 02:58:30	0.007713287137448788	2013-04-28 04:23:45
2013-04-28 02:58:45	0.013049979810602963	2013-04-28 04:23:45
2013-04-28 02:59:00	0.009581521153450012	2013-04-28 04:23:45
2013-04-28 02:59:15	0.01054840415599756	2013-04-28 04:23:45
2013-04-28 02:59:30	0.0077026917424518615	2013-04-28 04:23:45
2013-04-28 02:59:45	0.007031092798570171	2013-04-28 04:23:45
2013-04-28 03:00:00	0.010856245236936957	2013-04-28 04:23:45
2013-04-28 03:00:15	0.004547568532871082	2013-04-28 04:23:45
2013-04-28 03:00:30	0.002962453436339274	2013-04-28 04:23:45
2013-04-28 03:00:45	0.009815982601139694	2013-04-28 04:23:45
2013-04-28 03:01:00	0.002476853900589049	2013-04-28 04:23:45
2013-04-28 03:01:15	-0.0012007552140858024	2013-04-28 04:23:45
2013-04-28 03:01:30	0.005696330626960844	2013-04-28 04:23:45
2013-04-28 03:01:45	-0.005073389562312514	2013-04-28 04:23:45
2013-04-28 03:02:00	0.002710530534386635	2013-04-28 04:23:45
2013-04-28 03:02:15	0.00362149637658149	2013-04-28 04:23:45
2013-04-28 03:02:30	0.0022877146839164197	2013-04-28 04:23:45
2013-04-28 03:02:45	0.00563707752735354	2013-04-28 04:23:45
2013-04-28 03:03:00	0.006213912274688482	2013-04-28 04:23:45
2013-04-28 03:03:15	0.01030315225943923	2013-04-28 04:23:45
2013-04-28 03:03:30	0.003918741305824369	2013-04-28 04:23:45
2013-04-28 03:03:45	0.004309575917432085	2013-04-28 04:23:45
2013-04-28 03:04:00	0.002591239695902914	2013-04-28 04:23:45
2013-04-28 03:04:15	0.0026061509270220995	2013-04-28 04:23:45
2013-04-28 03:04:30	0.0012441172148101032	2013-04-28 04:23:45
2013-04-28 03:04:45	6.317754741758108e-05	2013-04-28 04:23:45
2013-04-28 03:05:00	0.002075228374451399	2013-04-28 04:23:45
2013-04-28 03:05:15	-0.002294580976013094	2013-04-28 04:23:45
2013-04-28 03:05:30	-0.0014428678259719163	2013-04-28 04:23:45
2013-04-28 03:05:45	-0.0065723705920390785	2013-04-28 04:23:45
2013-04-28 03:06:00	-0.001852733752457425	2013-04-28 04:23:45
2013-04-28 03:06:15	0.0026373472064733505	2013-04-28 04:23:45
2013-04-28 03:06:30	-0.003462374326772988	2013-04-28 04:23:45
2013-04-28 03:06:45	-0.004846578842261806	2013-04-28 04:23:45
2013-04-28 03:07:00	-0.004854819650063291	2013-04-28 04:23:45
2013-04-28 03:07:15	-0.010768541134893894	2013-04-28 04:23:45
2013-04-28 03:07:30	0.0021501776354853064	2013-04-28 04:23:45
2013-04-28 03:07:45	0.00448478470207192	2013-04-28 04:23:45
2013-04-28 03:08:00	0.0006021447479724884	2013-04-28 04:23:45
2013-04-28 03:08:15	0.0007814736454747617	2013-04-28 04:23:45
2013-04-28 03:08:30	-0.0005260169273242354	2013-04-28 04:23:45
2013-04-28 03:08:45	-0.005917253147345036	2013-04-28 04:23:45
2013-04-28 03:09:00	-0.001856853865319863	2013-04-28 04:23:45
2013-04-28 03:09:15	-0.007903012476162985	2013-04-28 04:23:45
2013-04-28 03:09:30	-0.0015186014061328024	2013-04-28 04:23:45
2013-04-28 03:09:45	-0.0035127969458699226	2013-04-28 04:23:45
2013-04-28 03:10:00	-0.0015605888329446316	2013-04-28 04:23:45
2013-04-28 03:10:15	-0.007563975639641285	2013-04-28 04:23:45
2013-04-28 03:10:30	0.0036281665961723775	2013-04-28 04:23:45
2013-04-28 03:10:45	0.0018284064717590809	2013-04-28 04:23:45
2013-04-28 03:11:00	-0.0004857950552832335	2013-04-28 04:23:45
2013-04-28 03:11:15	-0.0007787246431689709	2013-04-28 04:23:45
2013-04-28 03:11:30	-0.0007441924826707691	2013-04-28 04:23:45
2013-04-28 03:11:45	0.005538977595278993	2013-04-28 04:23:45
2013-04-28 03:12:00	-0.005603721947409213	2013-04-28 04:23:45
2013-04-28 03:12:15	-0.0062390238454099745	2013-04-28 04:23:45
2013-04-28 03:12:30	-0.00439806145732291	2013-04-28 04:23:45
2013-04-28 03:12:45	-0.0070858310791663826	2013-04-28 04:23:45
2013-04-28 03:13:00	-0.0027678195910993963	2013-04-28 04:23:45
2013-04-28 03:13:15	-0.0009662936499807984	2013-04-28 04:23:45
2013-04-28 03:13:30	-0.0020147965697105974	2013-04-28 04:23:45
2013-04-28 03:13:45	-0.0033281724026892334	2013-04-28 04:23:45
2013-04-28 03:14:00	0.004350778384832665	2013-04-28 04:23:45
2013-04-28 03:14:15	0.007431148609612137	2013-04-28 04:23:45
2013-04-28 03:14:30	0.006284740375122055	2013-04-28 04:23:45
2013-04-28 03:14:45	0.007888495601946488	2013-04-28 04:23:45
2013-04-28 03:15:00	0.005218971753492951	2013-04-28 04:23:45
2013-04-28 03:15:15	0.008925422793254256	2013-04-28 04:23:45
2013-04-28 03:15:30	0.0012794335780199617	2013-04-28 04:23:45
2013-04-28 03:15:45	0.001148762326920405	2013-04-28 04:23:45
