-276934.14631221263	-512590.088921903	2017-03-31T20:42:30.000000	2017-04-01T23:50:30.000000	la18	3
-276934.14631221263	-512590.088921903	2017-09-11T00:14:00.000000	2017-09-11T00:31:15.000000	la18	3
-276934.14631221263	-512590.088921903	2017-09-13T21:02:45.000000	2017-09-18T04:00:45.000000	la18	3
-276934.14631221263	-512590.088921903	2017-09-19T20:06:00.000000	2017-10-01T23:59:45.000000	la18	3
-276934.14631221263	-512590.088921903	2017-10-03T00:00:00.000000	2017-12-19T23:59:45.000000	la18	3
-276934.14631221263	-512590.088921903	2017-12-21T00:00:00.000000	2017-12-31T23:59:45.000000	la18	3
-276934.14631221263	-512590.088921903	2018-03-10T00:00:00.000000	2018-03-09T23:59:45.000000	la18	3
-276934.14631221263	-512590.088921903	2018-03-11T00:00:00.000000	2018-03-29T18:57:45.000000	la18	3
-276934.14631221263	-512590.088921903	2018-03-30T19:14:00.000000	2018-04-04T23:32:15.000000	la18	3
-276934.14631221263	-512590.088921903	2018-09-10T21:52:45.000000	2018-09-12T23:08:45.000000	la18	3
-276934.14631221263	-512590.088921903	2018-09-14T20:30:30.000000	2018-09-15T01:03:15.000000	la18	3
-276934.14631221263	-512590.088921903	2018-09-17T21:47:00.000000	2018-09-27T15:53:15.000000	la18	3
-276934.14631221263	-512590.088921903	2018-09-28T15:55:45.000000	2018-10-08T15:38:45.000000	la18	3
-276934.14631221263	-512590.088921903	2018-11-10T00:41:30.000000	2018-12-30T01:39:15.000000	la18	3

-278737.05677702633	-560023.5957604798	2007-12-02T08:37:00.000000	2008-03-25T10:28:15.000000	slw1	4
-278737.05677702633	-560023.5957604798	2008-11-15T00:01:15.000000	2008-11-27T02:34:15.000000	slw1	4
-278737.05677702633	-560023.5957604798	2008-12-08T08:39:26.000000	2009-05-18T17:20:54.000000	slw1	4
-278737.05677702633	-560023.5957604798	2009-09-14T00:00:20.000000	2009-12-14T00:00:14.000000	slw1	4
-278737.05677702633	-560023.5957604798	2009-12-15T00:00:20.000000	2010-01-31T01:33:04.000000	slw1	4

-271781.1900990023	-563464.1946183675	2010-12-03T03:22:00.000000	2010-12-30T22:01:00.000000	ws04	5

-276015.2305228503	-562398.0715934576	2010-12-03T00:18:00.000000	2010-12-30T20:34:45.000000	ws05	6

-178911.0283237505	-610612.9229885002	2011-01-11T00:00:00.000000	2011-08-20T13:20:30.000000	gz01	7
-178911.0283237505	-610612.9229885002	2011-08-22T05:14:00.000000	2012-08-24T00:43:00.000000	gz01	7
-178911.0283237505	-610612.9229885002	2012-08-29T12:40:45.000000	2012-09-01T07:33:15.000000	gz01	7
-178911.0283237505	-610612.9229885002	2012-09-02T21:24:15.000000	2012-09-04T20:45:00.000000	gz01	7
-178911.0283237505	-610612.9229885002	2012-09-07T22:54:45.000000	2012-09-09T05:13:00.000000	gz01	7
-178911.0283237505	-610612.9229885002	2012-09-10T17:23:45.000000	2013-07-17T18:06:45.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-07-19T11:07:30.000000	2013-08-14T08:14:15.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-08-21T03:21:00.000000	2013-08-22T19:31:15.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-08-25T16:00:00.000000	2013-08-26T20:07:45.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-08-27T20:39:00.000000	2013-08-28T05:37:15.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-08-30T22:03:00.000000	2013-09-02T15:25:00.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-09-04T19:31:45.000000	2013-09-05T12:10:15.000000	gz01	7
-178911.0283237505	-610612.9229885002	2013-09-07T22:23:45.000000	2013-12-31T23:59:45.000000	gz01	7

-173211.20554970467	-609187.8074586893	2011-01-12T00:00:00.000000	2011-08-07T08:38:45.000000	gz02	8
-173211.20554970467	-609187.8074586893	2011-12-17T00:34:45.000000	2012-07-18T11:13:30.000000	gz02	8
-173211.20554970467	-609187.8074586893	2012-07-21T05:46:45.000000	2012-08-07T17:56:45.000000	gz02	8
-173211.20554970467	-609187.8074586893	2012-08-20T11:56:15.000000	2012-08-20T12:39:00.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-02-01T03:16:00.000000	2013-06-27T20:53:15.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-07-03T21:05:45.000000	2013-07-04T10:05:30.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-07-12T05:31:00.000000	2013-07-14T05:23:30.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-07-19T10:58:00.000000	2013-07-20T14:51:15.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-07-22T17:50:30.000000	2013-07-24T09:26:15.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-07-25T17:35:45.000000	2013-08-03T22:48:30.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-06T08:18:15.000000	2013-08-06T09:53:15.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-09T07:11:45.000000	2013-08-11T06:43:30.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-12T06:55:15.000000	2013-08-12T08:32:00.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-13T08:39:30.000000	2013-08-13T14:16:30.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-21T04:59:00.000000	2013-08-21T06:03:15.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-25T22:45:00.000000	2013-08-26T19:03:15.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-27T21:43:15.000000	2013-08-27T23:55:00.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-08-30T23:49:30.000000	2013-09-02T01:16:00.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-09-04T20:38:15.000000	2013-09-05T23:42:45.000000	gz02	8
-173211.20554970467	-609187.8074586893	2013-09-08T20:57:00.000000	2014-01-21T23:59:45.000000	gz02	8

-167495.19795329287	-607755.1957534613	2011-01-12T00:00:00.000000	2012-07-17T16:14:15.000000	gz03	9
