	time	la01x	la01y	la01res	la05x	la05y	la05res	ressum	event
8400	2010-12-31 11:00:00	-283557.47242843505	-560187.6119225263	0.3038019738943951	-231687.19956907144	-585203.7941821915	0.47222825084114833	0.7760302247355435	1.0
8401	2010-12-31 11:00:15	-283557.4762306477	-560187.6099979107	0.3038019738943951	-231687.2055795977	-585203.7924533747	0.47222825084114833	0.7760302247355435	1.0
8402	2010-12-31 11:00:30	-283557.4726796173	-560187.6145081884	0.3038019738943951	-231687.2020826709	-585203.7905838258	0.47222825084114833	0.7760302247355435	1.0
8403	2010-12-31 11:00:45	-283557.47389584716	-560187.6115188483	0.3038019738943951	-231687.2001123565	-585203.7933162968	0.47222825084114833	0.7760302247355435	1.0
8404	2010-12-31 11:01:00	-283557.47550580587	-560187.6137558189	0.3038019738943951	-231687.1998370968	-585203.7921236699	0.47222825084114833	0.7760302247355435	1.0
8405	2010-12-31 11:01:15	-283557.47171710146	-560187.6210992085	0.3038019738943951	-231687.19810310303	-585203.7976911932	0.47222825084114833	0.7760302247355435	1.0
8406	2010-12-31 11:01:30	-283557.47377356136	-560187.6170063572	0.3038019738943951	-231687.19726041364	-585203.7967232168	0.47222825084114833	0.7760302247355435	1.0
8407	2010-12-31 11:01:45	-283557.4723876256	-560187.6173687947	0.3038019738943951	-231687.19285893207	-585203.7903307672	0.47222825084114833	0.7760302247355435	1.0
8408	2010-12-31 11:02:00	-283557.4765963739	-560187.6148992967	0.3038019738943951	-231687.20127770165	-585203.7925295277	0.47222825084114833	0.7760302247355435	1.0
8409	2010-12-31 11:02:15	-283557.468274848	-560187.6147032024	0.3038019738943951	-231687.19525993962	-585203.7910071939	0.47222825084114833	0.7760302247355435	1.0
8410	2010-12-31 11:02:30	-283557.4716534974	-560187.617401297	0.3038019738943951	-231687.19920446936	-585203.7936757371	0.47222825084114833	0.7760302247355435	1.0
8411	2010-12-31 11:02:45	-283557.4730682807	-560187.6177024595	0.3038019738943951	-231687.20116421557	-585203.7925744578	0.47222825084114833	0.7760302247355435	1.0
8412	2010-12-31 11:03:00	-283557.47230783827	-560187.6180873825	0.3038019738943951	-231687.19883986795	-585203.7931692853	0.47222825084114833	0.7760302247355435	1.0
