	time	la01x	la01y	la01res	la05x	la05y	la05res	ressum	event
4575	2010-12-30 19:03:45	-283558.0420196201	-560187.3642968656	0.32042216538513313	-231687.60057624546	-585203.5342200109	0.5306901429673064	0.8511123083524396	1.0
4576	2010-12-30 19:04:00	-283558.0383871173	-560187.3688483879	0.32042216538513313	-231687.60036073806	-585203.5369085434	0.5306901429673064	0.8511123083524396	1.0
4577	2010-12-30 19:04:15	-283558.04072698404	-560187.3693594878	0.32042216538513313	-231687.60630183914	-585203.5371596161	0.5306901429673064	0.8511123083524396	1.0
4578	2010-12-30 19:04:30	-283558.04420413607	-560187.3679385096	0.32042216538513313	-231687.60888786992	-585203.5354849799	0.5306901429673064	0.8511123083524396	1.0
4579	2010-12-30 19:04:45	-283558.047373252	-560187.3629433437	0.32042216538513313	-231687.6100773582	-585203.5353394522	0.5306901429673064	0.8511123083524396	1.0
4580	2010-12-30 19:05:00	-283558.0403297394	-560187.3736297772	0.32042216538513313	-231687.60282482897	-585203.5365837888	0.5306901429673064	0.8511123083524396	1.0
4581	2010-12-30 19:05:15	-283558.0419651699	-560187.3751756528	0.32042216538513313	-231687.59835571502	-585203.5406309637	0.5306901429673064	0.8511123083524396	1.0
4582	2010-12-30 19:05:30	-283558.04304982757	-560187.3739484164	0.32042216538513313	-231687.60510299963	-585203.5343802333	0.5306901429673064	0.8511123083524396	1.0
4583	2010-12-30 19:05:45	-283558.0411055165	-560187.3684896794	0.32042216538513313	-231687.60364459045	-585203.5323544205	0.5306901429673064	0.8511123083524396	1.0
4584	2010-12-30 19:06:00	-283558.0435700647	-560187.3753805844	0.32042216538513313	-231687.60187377714	-585203.5392381297	0.5306901429673064	0.8511123083524396	1.0
4585	2010-12-30 19:06:15	-283558.0406794231	-560187.3720963689	0.32042216538513313	-231687.59885160747	-585203.5427124442	0.5306901429673064	0.8511123083524396	1.0
4586	2010-12-30 19:06:30	-283558.0385288228	-560187.3711503651	0.32042216538513313	-231687.60168151712	-585203.538338043	0.5306901429673064	0.8511123083524396	1.0
4587	2010-12-30 19:06:45	-283558.0451437096	-560187.3630546018	0.32042216538513313	-231687.60385587087	-585203.5303183639	0.5306901429673064	0.8511123083524396	1.0
4588	2010-12-30 19:07:00	-283558.0390974651	-560187.3701843247	0.32042216538513313	-231687.59892948455	-585203.5394275986	0.5306901429673064	0.8511123083524396	1.0
4589	2010-12-30 19:07:15	-283558.0350186001	-560187.3702143768	0.32042216538513313	-231687.59661660148	-585203.5426210997	0.5306901429673064	0.8511123083524396	1.0
4590	2010-12-30 19:07:30	-283558.03830817534	-560187.3699056495	0.32042216538513313	-231687.60327967006	-585203.540633932	0.5306901429673064	0.8511123083524396	1.0
4591	2010-12-30 19:07:45	-283558.03972380375	-560187.3705454846	0.32042216538513313	-231687.6057175025	-585203.5399941716	0.5306901429673064	0.8511123083524396	1.0
4592	2010-12-30 19:08:00	-283558.04268831917	-560187.3707403975	0.32042216538513313	-231687.60011384886	-585203.5357046844	0.5306901429673064	0.8511123083524396	1.0
4593	2010-12-30 19:08:15	-283558.0455374429	-560187.3682809115	0.32042216538513313	-231687.60181914718	-585203.5389343562	0.5306901429673064	0.8511123083524396	1.0
4594	2010-12-30 19:08:30	-283558.03744501015	-560187.3727162753	0.32042216538513313	-231687.60868715637	-585203.5358898463	0.5306901429673064	0.8511123083524396	1.0
4595	2010-12-30 19:08:45	-283558.0435210785	-560187.3557375302	0.32042216538513313	-231687.60147087282	-585203.5228021706	0.5306901429673064	0.8511123083524396	1.0
