	time	la01x	la01y	la01res	la05x	la05y	la05res	ressum	event
2300	2010-12-30 09:35:00	-283558.51929367764	-560187.1288117978	0.31644295061337563	-231688.06982679362	-585203.2238102842	0.5183771096454861	0.8348200602588618	1.0
2301	2010-12-30 09:35:15	-283558.5237230702	-560187.1275870074	0.31644295061337563	-231688.07064443742	-585203.2199071525	0.5183771096454861	0.8348200602588618	1.0
2302	2010-12-30 09:35:30	-283558.5183481945	-560187.1313249937	0.31644295061337563	-231688.06954307895	-585203.2239226097	0.5183771096454861	0.8348200602588618	1.0
2303	2010-12-30 09:35:45	-283558.51732039097	-560187.1335407586	0.31644295061337563	-231688.06433873414	-585203.2191496304	0.5183771096454861	0.8348200602588618	1.0
2304	2010-12-30 09:36:00	-283558.5169894182	-560187.1316736864	0.31644295061337563	-231688.06221721446	-585203.2190133575	0.5183771096454861	0.8348200602588618	1.0
2305	2010-12-30 09:36:15	-283558.51013783755	-560187.132089947	0.31644295061337563	-231688.0587465435	-585203.2174588186	0.5183771096454861	0.8348200602588618	1.0
2306	2010-12-30 09:36:30	-283558.5195397957	-560187.1293654197	0.31644295061337563	-231688.0647075632	-585203.2190036072	0.5183771096454861	0.8348200602588618	1.0
2307	2010-12-30 09:36:45	-283558.51741719735	-560187.1287443432	0.31644295061337563	-231688.061764483	-585203.2146369779	0.5183771096454861	0.8348200602588618	1.0
2308	2010-12-30 09:37:00	-283558.51462661667	-560187.132869702	0.31644295061337563	-231688.06007879047	-585203.2214869907	0.5183771096454861	0.8348200602588618	1.0
2309	2010-12-30 09:37:15	-283558.5155788585	-560187.1330658925	0.31644295061337563	-231688.05820959908	-585203.217346	0.5183771096454861	0.8348200602588618	1.0
2310	2010-12-30 09:37:30	-283558.51378216414	-560187.1322798483	0.31644295061337563	-231688.05888628776	-585203.2177288944	0.5183771096454861	0.8348200602588618	1.0
2311	2010-12-30 09:37:45	-283558.5202425408	-560187.1276532974	0.31644295061337563	-231688.06327662175	-585203.2127366995	0.5183771096454861	0.8348200602588618	1.0
2312	2010-12-30 09:38:00	-283558.5179365907	-560187.129837837	0.31644295061337563	-231688.05762647648	-585203.2156244535	0.5183771096454861	0.8348200602588618	1.0
2313	2010-12-30 09:38:15	-283558.51663128607	-560187.12982036	0.31644295061337563	-231688.06127160258	-585203.2164591214	0.5183771096454861	0.8348200602588618	1.0
2314	2010-12-30 09:38:30	-283558.5147870336	-560187.1317711982	0.31644295061337563	-231688.0628299195	-585203.2161675695	0.5183771096454861	0.8348200602588618	1.0
2315	2010-12-30 09:38:45	-283558.51943116094	-560187.129420409	0.31644295061337563	-231688.06830259485	-585203.2100960603	0.5183771096454861	0.8348200602588618	1.0
2316	2010-12-30 09:39:00	-283558.5220849807	-560187.1358764068	0.31644295061337563	-231688.06737236687	-585203.2182739858	0.5183771096454861	0.8348200602588618	1.0
2317	2010-12-30 09:39:15	-283558.52218854584	-560187.1337893775	0.31644295061337563	-231688.06137029734	-585203.2186978585	0.5183771096454861	0.8348200602588618	1.0
2318	2010-12-30 09:39:30	-283558.5257233939	-560187.1336955954	0.31644295061337563	-231688.06799442557	-585203.218353108	0.5183771096454861	0.8348200602588618	1.0
2319	2010-12-30 09:39:45	-283558.51741453994	-560187.1385796168	0.31644295061337563	-231688.0606576861	-585203.2238610116	0.5183771096454861	0.8348200602588618	1.0
2320	2010-12-30 09:40:00	-283558.52684872603	-560187.1378733823	0.31644295061337563	-231688.0702828496	-585203.2233043248	0.5183771096454861	0.8348200602588618	1.0
2321	2010-12-30 09:40:15	-283558.5286624404	-560187.134581599	0.31644295061337563	-231688.07181611966	-585203.2181416663	0.5183771096454861	0.8348200602588618	1.0
2322	2010-12-30 09:40:30	-283558.5236075545	-560187.1357839052	0.31644295061337563	-231688.06623840975	-585203.22295315	0.5183771096454861	0.8348200602588618	1.0
2323	2010-12-30 09:40:45	-283558.5198215195	-560187.1332920255	0.31644295061337563	-231688.0789877574	-585203.2162785429	0.5183771096454861	0.8348200602588618	1.0
2324	2010-12-30 09:41:00	-283558.51730337087	-560187.1376185861	0.31644295061337563	-231688.07018415508	-585203.2210655877	0.5183771096454861	0.8348200602588618	1.0
2325	2010-12-30 09:41:15	-283558.5147725478	-560187.1368650454	0.4293315758359542	-231688.06948844902	-585203.2236188364	0.7033192786161817	1.1326508544521359	1.0
2326	2010-12-30 09:41:30	-283558.52196874237	-560187.1328833359	0.4293315758359542	-231688.06766844954	-585203.2249901958	0.7033192786161817	1.1326508544521359	1.0
2327	2010-12-30 09:41:45	-283558.5169010603	-560187.1398568358	0.4293315758359542	-231688.06963120724	-585203.2277925357	0.7033192786161817	1.1326508544521359	1.0
2328	2010-12-30 09:42:00	-283558.51234613534	-560187.1343631479	0.4293315758359542	-231688.06732587903	-585203.225451225	0.7033192786161817	1.1326508544521359	1.0
2329	2010-12-30 09:42:15	-283558.5136396122	-560187.1296391984	0.4293315758359542	-231688.06944649728	-585203.2213576342	0.7033192786161817	1.1326508544521359	1.0
