time	grad2	ev_time
2013-03-12 10:51:45	-0.34595340321809537	2013-03-12 10:42:30
2013-03-12 10:52:00	-0.3291224331294081	2013-03-12 10:42:30
2013-03-12 10:52:15	-0.3114811972930733	2013-03-12 10:42:30
2013-03-12 10:52:30	-0.2932414510477884	2013-03-12 10:42:30
2013-03-12 10:52:45	-0.27459156151346453	2013-03-12 10:42:30
2013-03-12 10:53:00	-0.25569778738049015	2013-03-12 10:42:30
2013-03-12 10:53:15	-0.23670597369441013	2013-03-12 10:42:30
2013-03-12 10:53:30	-0.2177435916403185	2013-03-12 10:42:30
2013-03-12 10:53:45	-0.19892206135547633	2013-03-12 10:42:30
2013-03-12 10:54:00	-0.18033930012560992	2013-03-12 10:42:30
2013-03-12 10:54:15	-0.16208243833474142	2013-03-12 10:42:30
2013-03-12 10:54:30	-0.14423064082873885	2013-03-12 10:42:30
2013-03-12 10:54:45	-0.12685796183335898	2013-03-12 10:42:30
2013-03-12 10:55:00	-0.11003614763408488	2013-03-12 10:42:30
2013-03-12 10:55:15	-0.09383728391946423	2013-03-12 10:42:30
2013-03-12 10:55:30	-0.0783361658500555	2013-03-12 10:42:30
2013-03-12 10:55:45	-0.06361225126266401	2013-03-12 10:42:30
2013-03-12 10:56:00	-0.04975104450623294	2013-03-12 10:42:30
2013-03-12 10:56:15	-0.0368447543490399	2013-03-12 10:42:30
2013-03-12 10:56:30	-0.02499207837623814	2013-03-12 10:42:30
2013-03-12 10:56:45	-0.014296991861521134	2013-03-12 10:42:30
2013-03-12 10:57:00	-0.0048664634004621085	2013-03-12 10:42:30
2013-03-12 10:57:15	0.0031929172994559626	2013-03-12 10:42:30
2013-03-12 10:57:30	0.009779334675650031	2013-03-12 10:42:30
2013-03-12 10:57:45	0.014801010375629526	2013-03-12 10:42:30
2013-03-12 10:58:00	0.01818208518440352	2013-03-12 10:42:30
2013-03-12 10:58:15	0.019868783538538777	2013-03-12 10:42:30
2013-03-12 10:58:30	0.019835453853384952	2013-03-12 10:42:30
2013-03-12 10:58:45	0.01809003412673326	2013-03-12 10:42:30
2013-03-12 10:59:00	0.014678483153059155	2013-03-12 10:42:30
2013-03-12 10:59:15	0.00968774780131706	2013-03-12 10:42:30
2013-03-12 10:59:30	0.0032469066520711873	2013-03-12 10:42:30
2013-03-12 10:59:45	-0.004473764056753551	2013-03-12 10:42:30
2013-03-12 11:00:00	-0.013265922681670346	2013-03-12 10:42:30
2013-03-12 11:00:15	-0.022888462701575466	2013-03-12 10:42:30
2013-03-12 11:00:30	-0.03307479712060005	2013-03-12 10:42:30
2013-03-12 11:00:45	-0.043541797066847875	2013-03-12 10:42:30
2013-03-12 11:01:00	-0.05399993117021728	2013-03-12 10:42:30
2013-03-12 11:01:15	-0.06416406038943638	2013-03-12 10:42:30
2013-03-12 11:01:30	-0.07376429025179208	2013-03-12 10:42:30
2013-03-12 11:01:45	-0.08255627291212117	2013-03-12 10:42:30
2013-03-12 11:02:00	-0.09033038530395758	2013-03-12 10:42:30
2013-03-12 11:02:15	-0.09691928360253961	2013-03-12 10:42:30
2013-03-12 11:02:30	-0.10220344162105507	2013-03-12 10:42:30
2013-03-12 11:02:45	-0.10611441233093204	2013-03-12 10:42:30
2013-03-12 11:03:00	-0.10863569638896257	2013-03-12 10:42:30
2013-03-12 11:03:15	-0.10980124769311221	2013-03-12 10:42:30
2013-03-12 11:03:30	-0.10969178249005729	2013-03-12 10:42:30
2013-03-12 11:03:45	-0.10842917604871848	2013-03-12 10:42:30
2013-03-12 11:04:00	-0.10616932256012393	2013-03-12 10:42:30
2013-03-12 11:04:15	-0.10309389581296659	2013-03-12 10:42:30
2013-03-12 11:04:30	-0.0994014792604025	2013-03-12 10:42:30
2013-03-12 11:04:45	-0.09529853567190269	2013-03-12 10:42:30
2013-03-12 11:05:00	-0.0909906617510789	2013-03-12 10:42:30
2013-03-12 11:05:15	-0.08667452610308983	2013-03-12 10:42:30
2013-03-12 11:05:30	-0.08253082452831434	2013-03-12 10:42:30
2013-03-12 11:05:45	-0.07871850975343338	2013-03-12 10:42:30
2013-03-12 11:06:00	-0.07537046825075636	2013-03-12 10:42:30
2013-03-12 11:06:15	-0.07259072934427695	2013-03-12 10:42:30
2013-03-12 11:06:30	-0.0704532055900635	2013-03-12 10:42:30
2013-03-12 11:06:45	-0.06900188226916798	2013-03-12 10:42:30
2013-03-12 11:07:00	-0.06825230116920919	2013-03-12 10:42:30
2013-03-12 11:07:15	-0.06819412274948435	2013-03-12 10:42:30
2013-03-12 11:07:30	-0.068794504095525	2013-03-12 10:42:30
2013-03-12 11:07:45	-0.07000200027555879	2013-03-12 10:42:30
2013-03-12 11:08:00	-0.07175068585573426	2013-03-12 10:42:30
2013-03-12 11:08:15	-0.07396420271880237	2013-03-12 10:42:30
