time	LA12X
2013-03-12 09:46:15	0.0
2013-03-12 09:46:30	-0.004620155552402139
2013-03-12 09:46:45	-0.011202743567992002
2013-03-12 09:47:00	-0.010218315059319139
2013-03-12 09:47:15	-0.015494541206862777
2013-03-12 09:47:30	-0.011539945029653609
2013-03-12 09:47:45	-0.01369229593547061
2013-03-12 09:48:00	-0.006177348317578435
2013-03-12 09:48:15	-0.008221984433475882
2013-03-12 09:48:30	-0.008243678428698331
2013-03-12 09:48:45	-0.007830401707906276
2013-03-12 09:49:00	-0.008890608325600624
2013-03-12 09:49:15	-0.01612625614507124
2013-03-12 09:49:30	-0.009840440237894654
2013-03-12 09:49:45	-0.005525847780518234
2013-03-12 09:50:00	-0.013125659839715809
2013-03-12 09:50:15	-0.0125985944760032
2013-03-12 09:50:30	-0.01551241724519059
2013-03-12 09:50:45	-0.0048229770618490875
2013-03-12 09:51:00	-0.008607090450823307
2013-03-12 09:51:15	-0.0038092208560556173
2013-03-12 09:51:30	-0.005775469820946455
2013-03-12 09:51:45	0.0025253037456423044
2013-03-12 09:52:00	-0.009895978320855647
2013-03-12 09:52:15	-0.002053775591775775
2013-03-12 09:52:30	-0.0012055302504450083
2013-03-12 09:52:45	0.003354518616106361
2013-03-12 09:53:00	-0.004991953726857901
2013-03-12 09:53:15	-0.011979082482866943
2013-03-12 09:53:30	-0.0008756130700930953
2013-03-12 09:53:45	-0.00027015956584364176
2013-03-12 09:54:00	-0.006683823652565479
2013-03-12 09:54:15	-0.004996523435693234
2013-03-12 09:54:30	-0.004278437467291951
2013-03-12 09:54:45	-0.006806000252254307
2013-03-12 09:55:00	-0.0022912468994036317
2013-03-12 09:55:15	-0.013070122338831425
2013-03-12 09:55:30	-0.0018772175535559654
2013-03-12 09:55:45	0.0013961998047307134
2013-03-12 09:56:00	-0.002518072840757668
2013-03-12 09:56:15	-0.004239620175212622
2013-03-12 09:56:30	0.0013303673476912081
2013-03-12 09:56:45	-0.0036680648336187005
2013-03-12 09:57:00	5.744653753936291e-05
2013-03-12 09:57:15	0.0019807119970209897
2013-03-12 09:57:30	-0.006882880988996476
2013-03-12 09:57:45	-0.005621008109301329
2013-03-12 09:58:00	-0.004124324710574001
2013-03-12 09:58:15	-0.008916118880733848
2013-03-12 09:58:30	-0.0030705963727086782
2013-03-12 09:58:45	-0.008317145111504942
2013-03-12 09:59:00	-0.008870823832694441
2013-03-12 09:59:15	-0.005321870849002153
2013-03-12 09:59:30	-0.010592021862976253
2013-03-12 09:59:45	-0.0012131635448895395
2013-03-12 10:00:00	-0.0037019094452261925
2013-03-12 10:00:15	-0.0019225127762183547
2013-03-12 10:00:30	-0.007153041136916727
2013-03-12 10:00:45	0.0028076678863726556
2013-03-12 10:01:00	0.001600579940713942
2013-03-12 10:01:15	0.0024640412302687764
2013-03-12 10:01:30	-0.004945905588101596
2013-03-12 10:01:45	-0.011112608946859837
2013-03-12 10:02:00	-0.0002469602623023093
2013-03-12 10:02:15	-0.004627386922948062
2013-03-12 10:02:30	-0.0028072648565284908
2013-03-12 10:02:45	0.0036532000522129238
2013-03-12 10:03:00	-0.0031303534633480012
2013-03-12 10:03:15	-0.00548969313967973
2013-03-12 10:03:30	-0.0014487262233160436
2013-03-12 10:03:45	-0.0003344869473949075
2013-03-12 10:04:00	0.0011967926984652877
2013-03-12 10:04:15	-0.0035725540947169065
2013-03-12 10:04:30	0.004120508499909192
2013-03-12 10:04:45	0.01190451206639409
2013-03-12 10:05:00	0.0023079689126461744
2013-03-12 10:05:15	0.005017061252146959
2013-03-12 10:05:30	0.002530977362766862
2013-03-12 10:05:45	0.004448167281225324
2013-03-12 10:06:00	-0.00021311681484803557
2013-03-12 10:06:15	0.0064912980305962265
2013-03-12 10:06:30	0.002625734661705792
2013-03-12 10:06:45	-0.002661539299879223
2013-03-12 10:07:00	0.00509012519614771
2013-03-12 10:07:15	0.004871686978731304
2013-03-12 10:07:30	-0.0019601741805672646
2013-03-12 10:07:45	0.00033298181369900703
2013-03-12 10:08:00	0.0005331413121894002
2013-03-12 10:08:15	-0.002242537506390363
2013-03-12 10:08:30	0.0027928032795898616
2013-03-12 10:08:45	-0.00272164773195982
2013-03-12 10:09:00	0.00112222321331501
2013-03-12 10:09:15	0.006783554097637534
2013-03-12 10:09:30	0.004592387122102082
2013-03-12 10:09:45	0.005072651896625757
2013-03-12 10:10:00	0.000697145878802985
2013-03-12 10:10:15	0.003798977704718709
2013-03-12 10:10:30	0.00395002611912787
2013-03-12 10:10:45	0.004311931261327118
2013-03-12 10:11:00	0.00406381580978632
2013-03-12 10:11:15	0.003447314549703151
2013-03-12 10:11:30	0.0023905738489702344
2013-03-12 10:11:45	0.007733385835308582
2013-03-12 10:12:00	0.004315345897339284
2013-03-12 10:12:15	-0.0020884262630715966
2013-03-12 10:12:30	0.0005799425416626036
2013-03-12 10:12:45	0.01289657549932599
2013-03-12 10:13:00	0.008131797367241234
