time	GZ05X
2013-03-12 09:46:15	0.0
2013-03-12 09:46:30	-0.01241888856748119
2013-03-12 09:46:45	-0.012687263573752716
2013-03-12 09:47:00	-0.005800154904136434
2013-03-12 09:47:15	-0.014567766862455755
2013-03-12 09:47:30	-0.009435284766368568
2013-03-12 09:47:45	-0.00821051056846045
2013-03-12 09:48:00	-0.009014903946081176
2013-03-12 09:48:15	-0.0038470443396363407
2013-03-12 09:48:30	-0.005885589780518785
2013-03-12 09:48:45	-0.007327581872232258
2013-03-12 09:49:00	-0.0031183414394035935
2013-03-12 09:49:15	-0.0058483590837568045
2013-03-12 09:49:30	-0.002145300095435232
2013-03-12 09:49:45	-0.005348213249817491
2013-03-12 09:50:00	-0.005988033110043034
2013-03-12 09:50:15	-0.013668691215571016
2013-03-12 09:50:30	-0.007716530672041699
2013-03-12 09:50:45	-0.006180717726238072
2013-03-12 09:51:00	-0.009493599005509168
2013-03-12 09:51:15	-0.003096891305176541
2013-03-12 09:51:30	-0.005000569159165025
2013-03-12 09:51:45	0.0009809313924051821
2013-03-12 09:52:00	-0.010764851525891572
2013-03-12 09:52:15	-0.002192641783040017
2013-03-12 09:52:30	0.0006761875993106514
2013-03-12 09:52:45	0.007290609035408124
2013-03-12 09:53:00	-0.008717188233276829
2013-03-12 09:53:15	-0.0165309882722795
2013-03-12 09:53:30	-0.004383558145491406
2013-03-12 09:53:45	-0.006867383170174435
2013-03-12 09:54:00	-0.007592141453642398
2013-03-12 09:54:15	-0.010858672263566405
2013-03-12 09:54:30	-0.0027006767923012376
2013-03-12 09:54:45	-0.011155525600770488
2013-03-12 09:55:00	0.003449472220381722
2013-03-12 09:55:15	-0.017129632469732314
2013-03-12 09:55:30	-0.005921958014369011
2013-03-12 09:55:45	-0.004347189649706706
2013-03-12 09:56:00	-0.011800152569776401
2013-03-12 09:56:15	-0.006211912579601631
2013-03-12 09:56:30	-0.0008198069408535957
2013-03-12 09:56:45	-0.00361812039045617
2013-03-12 09:57:00	0.004833279235754162
2013-03-12 09:57:15	-0.0015665111714042723
2013-03-12 09:57:30	-0.00742929195985198
2013-03-12 09:57:45	-0.011391607346013188
2013-03-12 09:58:00	-0.006854319159174338
2013-03-12 09:58:15	-0.015313608688302338
2013-03-12 09:58:30	-0.006881439272547141
2013-03-12 09:58:45	-0.002006984082981944
2013-03-12 09:59:00	0.0026931531610898674
2013-03-12 09:59:15	-0.0013961385702714324
2013-03-12 09:59:30	0.004888014955213293
2013-03-12 09:59:45	0.00806775307864882
2013-03-12 10:00:00	-0.00018220816855318844
2013-03-12 10:00:15	0.01434179610805586
2013-03-12 10:00:30	0.00817241711774841
2013-03-12 10:00:45	0.008729518594918773
2013-03-12 10:01:00	0.006519738875795156
2013-03-12 10:01:15	0.008637918857857585
2013-03-12 10:01:30	0.007005332678090781
2013-03-12 10:01:45	0.0018843190337065607
2013-03-12 10:02:00	0.007881599856773391
2013-03-12 10:02:15	0.0073565552302170545
2013-03-12 10:02:30	0.013162875839043409
2013-03-12 10:02:45	0.01905068609630689
2013-03-12 10:03:00	0.011266722023719922
2013-03-12 10:03:15	0.0038729355146642774
2013-03-12 10:03:30	0.00954660985735245
2013-03-12 10:03:45	0.012174550036434084
2013-03-12 10:04:00	-0.003021696669748053
2013-03-12 10:04:15	-0.003632176056271419
2013-03-12 10:04:30	0.0063869632431305945
2013-03-12 10:04:45	0.012009480269625783
2013-03-12 10:05:00	0.0071988806303124875
2013-03-12 10:05:15	0.005057030008174479
2013-03-12 10:05:30	0.015230761375278234
2013-03-12 10:05:45	0.01174800333683379
2013-03-12 10:06:00	-0.0010922566871158779
2013-03-12 10:06:15	0.01948475540848449
2013-03-12 10:06:30	0.01444732237723656
2013-03-12 10:06:45	0.012606270262040198
2013-03-12 10:07:00	0.00897594855632633
2013-03-12 10:07:15	0.01768796209944412
2013-03-12 10:07:30	0.012060638226103038
2013-03-12 10:07:45	0.02061361857340671
2013-03-12 10:08:00	0.01439036606461741
2013-03-12 10:08:15	0.011694497341522947
2013-03-12 10:08:30	0.01882643988938071
2013-03-12 10:08:45	0.010290964302839711
2013-03-12 10:09:00	0.018679737695492804
2013-03-12 10:09:15	0.026064771751407534
2013-03-12 10:09:30	0.027029060409404337
2013-03-12 10:09:45	0.02186736650764942
2013-03-12 10:10:00	0.028646729013416916
2013-03-12 10:10:15	0.023677719989791512
2013-03-12 10:10:30	0.020572809415170923
2013-03-12 10:10:45	0.0257205763773527
2013-03-12 10:11:00	0.02662137697916478
2013-03-12 10:11:15	0.023436336196027696
2013-03-12 10:11:30	0.03133162492304109
2013-03-12 10:11:45	0.024320126220118254
2013-03-12 10:12:00	0.030352418136317283
2013-03-12 10:12:15	0.02061571052763611
2013-03-12 10:12:30	0.021720168995670974
2013-03-12 10:12:45	0.03296149556990713
2013-03-12 10:13:00	0.03269348692265339
2013-03-12 10:13:15	0.025830910250078887
2013-03-12 10:13:30	0.028743502276483923
2013-03-12 10:13:45	0.029433249816065654
2013-03-12 10:14:00	0.029073642275761813
2013-03-12 10:14:15	0.042555318475933746
2013-03-12 10:14:30	0.026464564842171967
2013-03-12 10:14:45	0.0400689052476082
2013-03-12 10:15:00	0.03154440256184898
2013-03-12 10:15:15	0.02591239905450493
2013-03-12 10:15:30	0.030350198008818552
2013-03-12 10:15:45	0.03665666398592293
2013-03-12 10:16:00	0.024199186998885125
2013-03-12 10:16:15	0.04087946450454183
2013-03-12 10:16:30	0.029911816760431975
2013-03-12 10:16:45	0.03973999529262073
2013-03-12 10:17:00	0.03608772763982415
2013-03-12 10:17:15	0.03708308207569644
2013-03-12 10:17:30	0.03207203486817889
2013-03-12 10:17:45	0.034836199949495494
2013-03-12 10:18:00	0.044215024943696335
2013-03-12 10:18:15	0.03207067784387618
2013-03-12 10:18:30	0.04214147035963833
2013-03-12 10:18:45	0.037309915584046394
2013-03-12 10:19:00	0.03990198264364153
2013-03-12 10:19:15	0.05165393219795078
2013-03-12 10:19:30	0.03726306982571259
2013-03-12 10:19:45	0.03369229059899226
2013-03-12 10:20:00	0.04140006934176199
2013-03-12 10:20:15	0.026514860306633636
2013-03-12 10:20:30	0.04042000023764558
2013-03-12 10:20:45	0.03986080747563392
2013-03-12 10:21:00	0.04093937503057532
2013-03-12 10:21:15	0.034051771071972325
2013-03-12 10:21:30	0.04451409907778725
2013-03-12 10:21:45	0.0456829086469952
2013-03-12 10:22:00	0.0480157196871005
2013-03-12 10:22:15	0.047816501901252195
2013-03-12 10:22:30	0.04463590122759342
2013-03-12 10:22:45	0.04866293410304934
2013-03-12 10:23:00	0.038909216003958136
2013-03-12 10:23:15	0.04892663049395196
2013-03-12 10:23:30	0.04088858436443843
2013-03-12 10:23:45	0.046888948330888525
2013-03-12 10:24:00	0.056981191475642845
2013-03-12 10:24:15	0.043468321760883555
2013-03-12 10:24:30	0.0454324048187118
2013-03-12 10:24:45	0.05190529840183444
2013-03-12 10:25:00	0.049743226933060214
2013-03-12 10:25:15	0.04401309211971238
2013-03-12 10:25:30	0.04679648723686114
2013-03-12 10:25:45	0.048372980061685666
2013-03-12 10:26:00	0.0508660533814691
2013-03-12 10:26:15	0.044032322854036465
2013-03-12 10:26:30	0.049526009330293164
2013-03-12 10:26:45	0.04832169445580803
2013-03-12 10:27:00	0.053655981697374955
2013-03-12 10:27:15	0.06290659954538569
2013-03-12 10:27:30	0.0489956617821008
2013-03-12 10:27:45	0.04644131974782795
2013-03-12 10:28:00	0.0477322984370403
2013-03-12 10:28:15	0.05761743360199034
2013-03-12 10:28:30	0.058544491505017504
2013-03-12 10:28:45	0.05870425925240852
2013-03-12 10:29:00	0.06215730891562998
2013-03-12 10:29:15	0.051341538288397714
2013-03-12 10:29:30	0.057852157042361796
2013-03-12 10:29:45	0.05754827460623346
2013-03-12 10:30:00	0.057228117948397994
2013-03-12 10:30:15	0.055945029511349276
2013-03-12 10:30:30	0.05735423226724379
2013-03-12 10:30:45	0.05031475020223297
2013-03-12 10:31:00	0.05546288433833979
2013-03-12 10:31:15	0.06086855006287806
2013-03-12 10:31:30	0.06342991921701469
2013-03-12 10:31:45	0.055608724389458075
2013-03-12 10:32:00	0.05821607660618611
2013-03-12 10:32:15	0.060217390389880165
2013-03-12 10:32:30	0.06259568964014761
2013-03-12 10:32:45	0.06680406795931049
2013-03-12 10:33:00	0.06242050984292291
2013-03-12 10:33:15	0.06298759338096716
2013-03-12 10:33:30	0.06768514311988838
2013-03-12 10:33:45	0.07101158387376927
2013-03-12 10:34:00	0.06731949798995629
2013-03-12 10:34:15	0.06552134765661322
2013-03-12 10:34:30	0.06896120446617715
2013-03-12 10:34:45	0.059728586667915806
2013-03-12 10:35:00	0.06398516794433817
2013-03-12 10:35:15	0.06557657790835947
2013-03-12 10:35:30	0.06536108528962359
2013-03-12 10:35:45	0.08236410768586211
2013-03-12 10:36:00	0.06711189504130743
2013-03-12 10:36:15	0.055956369440536946
2013-03-12 10:36:30	0.06512069166637957
2013-03-12 10:36:45	0.07003582784091122
2013-03-12 10:37:00	0.06563081900821999
2013-03-12 10:37:15	0.06056059614638798
2013-03-12 10:37:30	0.06438323576003313
2013-03-12 10:37:45	0.07088460662635043
2013-03-12 10:38:00	0.07055434040375985
2013-03-12 10:38:15	0.06566755520179868
2013-03-12 10:38:30	0.06888193628401496
2013-03-12 10:38:45	0.07050009904196486
2013-03-12 10:39:00	0.060818127036327496
2013-03-12 10:39:15	0.06950461771339178
2013-03-12 10:39:30	0.07331234007142484
2013-03-12 10:39:45	0.06928703159792349
2013-03-12 10:40:00	0.06635557670961134
2013-03-12 10:40:15	0.06953962857369334
2013-03-12 10:40:30	0.06841902242740616
2013-03-12 10:40:45	0.06666389849851839
2013-03-12 10:41:00	0.07093749096384272
2013-03-12 10:41:15	0.06817640841472894
2013-03-12 10:41:30	0.06901372064021416
2013-03-12 10:41:45	0.07430116148316301
2013-03-12 10:42:00	0.06917706559761427
2013-03-12 10:42:15	0.06629862141562626
2013-03-12 10:42:30	0.0736035245063249
2013-03-12 10:42:45	0.05559811971033923
2013-03-12 10:43:00	0.07310646260157228
2013-03-12 10:43:15	0.08015001547755674
2013-03-12 10:43:30	0.07571467786328867
2013-03-12 10:43:45	0.07968216796871275
2013-03-12 10:44:00	0.08211089024553075
2013-03-12 10:44:15	0.06994423005380668
2013-03-12 10:44:30	0.09726324703660794
2013-03-12 10:44:45	0.10490963206393644
2013-03-12 10:45:00	0.09671625698683783
2013-03-12 10:45:15	0.10252257919637486
2013-03-12 10:45:30	0.10813621580018662
2013-03-12 10:45:45	0.11906182620441541
2013-03-12 10:46:00	0.11223993057501502
2013-03-12 10:46:15	0.11462131276493892
2013-03-12 10:46:30	0.1165450832049828
2013-03-12 10:46:45	0.11429067785502411
2013-03-12 10:47:00	0.12217055485234596
2013-03-12 10:47:15	0.1285133876663167
2013-03-12 10:47:30	0.12548516018432565
2013-03-12 10:47:45	0.12933183781569824
2013-03-12 10:48:00	0.13338735018623993
2013-03-12 10:48:15	0.1330002537870314
2013-03-12 10:48:30	0.14477057245676406
2013-03-12 10:48:45	0.135663574852515
2013-03-12 10:49:00	0.14104914607014507
2013-03-12 10:49:15	0.14434575257473625
2013-03-12 10:49:30	0.15034389699576423
2013-03-12 10:49:45	0.14528070119558834
2013-03-12 10:50:00	0.15447214429150335
2013-03-12 10:50:15	0.15615675348090008
2013-03-12 10:50:30	0.15559275142732076
2013-03-12 10:50:45	0.16235941858030856
2013-03-12 10:51:00	0.15388397968490608
2013-03-12 10:51:15	0.16301020837272517
2013-03-12 10:51:30	0.16222060599830002
2013-03-12 10:51:45	0.16452839112025686
2013-03-12 10:52:00	0.15690074340091087
2013-03-12 10:52:15	0.15416641262709163
2013-03-12 10:52:30	0.16768618565401994
2013-03-12 10:52:45	0.17225367651553825
2013-03-12 10:53:00	0.16889789592823945
2013-03-12 10:53:15	0.1747138349164743
2013-03-12 10:53:30	0.17747713555581868
2013-03-12 10:53:45	0.16784817480947822
2013-03-12 10:54:00	0.17007237614598125
2013-03-12 10:54:15	0.1928015912126284
2013-03-12 10:54:30	0.18061915031285025
2013-03-12 10:54:45	0.18313811137340963
2013-03-12 10:55:00	0.18930872521013953
2013-03-12 10:55:15	0.18269702029647306
2013-03-12 10:55:30	0.18321294279303402
2013-03-12 10:55:45	0.19083972738008015
2013-03-12 10:56:00	0.1910205782915
2013-03-12 10:56:15	0.19410132308257744
2013-03-12 10:56:30	0.19836357442545705
2013-03-12 10:56:45	0.19298762085963972
2013-03-12 10:57:00	0.19483742318698205
2013-03-12 10:57:15	0.198247939319117
2013-03-12 10:57:30	0.19734405737835914
2013-03-12 10:57:45	0.20703478035284206
2013-03-12 10:58:00	0.2006888660544064
2013-03-12 10:58:15	0.20995822284021415
2013-03-12 10:58:30	0.19440126174595207
2013-03-12 10:58:45	0.20456661080243066
2013-03-12 10:59:00	0.21332583780167624
2013-03-12 10:59:15	0.19727662368677557
2013-03-12 10:59:30	0.21115945393103175
2013-03-12 10:59:45	0.203765174432192
2013-03-12 11:00:00	0.20342233387054875
2013-03-12 11:00:15	0.2168698661844246
2013-03-12 11:00:30	0.2060686441254802
2013-03-12 11:00:45	0.20959911131649278
2013-03-12 11:01:00	0.20555937718017958
2013-03-12 11:01:15	0.2064593141549267
2013-03-12 11:01:30	0.2120961293403525
2013-03-12 11:01:45	0.21768930050893687
2013-03-12 11:02:00	0.22306328648119234
2013-03-12 11:02:15	0.22611999098444358
2013-03-12 11:02:30	0.21705552490311675
2013-03-12 11:02:45	0.22442046430660412
2013-03-12 11:03:00	0.21318480718764476
2013-03-12 11:03:15	0.21178386424435303
2013-03-12 11:03:30	0.21321673697093502
2013-03-12 11:03:45	0.22572019626386464
2013-03-12 11:04:00	0.2247610862541478
2013-03-12 11:04:15	0.23083726476761512
2013-03-12 11:04:30	0.23005333452601917
2013-03-12 11:04:45	0.22882227200898342
2013-03-12 11:05:00	0.2337821594264824
2013-03-12 11:05:15	0.22859063014038838
2013-03-12 11:05:30	0.23398051573894918
2013-03-12 11:05:45	0.22869270370574668
2013-03-12 11:06:00	0.22986323971417733
2013-03-12 11:06:15	0.2437150033074431
2013-03-12 11:06:30	0.23766039567999542
2013-03-12 11:06:45	0.2300528431951534
2013-03-12 11:07:00	0.24654265551362187
2013-03-12 11:07:15	0.23390568411559798
2013-03-12 11:07:30	0.24038770073093474
2013-03-12 11:07:45	0.2445794371305965
2013-03-12 11:08:00	0.24204210774041712
2013-03-12 11:08:15	0.24206577660515904
2013-03-12 11:08:30	0.24677688794326968
2013-03-12 11:08:45	0.24993122959858738
2013-03-12 11:09:00	0.2449665347521659
2013-03-12 11:09:15	0.25063934474019334
2013-03-12 11:09:30	0.24283343605929986
2013-03-12 11:09:45	0.2471591770881787
2013-03-12 11:10:00	0.24657631327863783
2013-03-12 11:10:15	0.2443267165508587
2013-03-12 11:10:30	0.24497047904878855
2013-03-12 11:10:45	0.23745057597989216
2013-03-12 11:11:00	0.246886360400822
2013-03-12 11:11:15	0.2435756997729186
2013-03-12 11:11:30	0.24944292192230932
2013-03-12 11:11:45	0.2508503995486535
2013-03-12 11:12:00	0.25193205039249733
2013-03-12 11:12:15	0.24911142463679425
2013-03-12 11:12:30	0.24815983275766484
2013-03-12 11:12:45	0.2552068357472308
2013-03-12 11:13:00	0.2491757771349512
2013-03-12 11:13:15	0.24456403034855612
2013-03-12 11:13:30	0.24941839018720202
2013-03-12 11:13:45	0.24727222154615447
2013-03-12 11:14:00	0.24727567535592243
2013-03-12 11:14:15	0.2523761019692756
2013-03-12 11:14:30	0.2577532896248158
2013-03-12 11:14:45	0.25961184460902587
2013-03-12 11:15:00	0.2546116460871417
2013-03-12 11:15:15	0.23744700383394957
2013-03-12 11:15:30	0.25170780695043504
2013-03-12 11:15:45	0.24616111154318787
